network_id,station_id,gap_length,predicted_loss,observed_recovery_loss,conformal_radius,conformal_multiplier,conformal_scale_power,conformal_calibration_networks,prediction_lower,prediction_upper
chmi_jizera,0-203-1-084500,365,1.236141329215872,4.589994617099849,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-091000,7,0.5285352902414833,0.4084014941397167,4.135363533837186,6.461924812371041,0.7,51,0.0,4.663898824078669
chmi_jizera,0-203-1-091000,14,1.236141329215872,0.5925750506121343,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-091000,30,0.7916459751007001,0.813689578109471,5.4869828923377115,6.461924812371041,0.7,51,0.0,6.278628867438412
chmi_jizera,0-203-1-091000,60,1.236141329215872,0.8932688980476016,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-091000,90,1.112823255645454,1.1927716266168569,6.964023621134413,6.461924812371041,0.7,51,0.0,8.076846876779868
chmi_jizera,0-203-1-091000,180,2.27456989197679,2.4677972876435654,11.486597434363569,6.461924812371041,0.7,51,0.0,13.76116732634036
chmi_jizera,0-203-1-091000,365,1.236141329215872,4.708852323651747,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-098000,7,0.536455358257206,0.5827951060699703,4.178644373075137,6.461924812371041,0.7,51,0.0,4.7150997313323435
chmi_jizera,0-203-1-098000,14,1.236141329215872,0.7575401322061708,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-098000,30,0.8054383568715417,0.8801447502539249,5.5537268507084105,6.461924812371041,0.7,51,0.0,6.359165207579952
chmi_jizera,0-203-1-098000,60,1.236141329215872,0.88973701187772,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-098000,90,1.174155651866395,1.2075973422786905,7.230525657485317,6.461924812371041,0.7,51,0.0,8.404681309351712
chmi_jizera,0-203-1-098000,180,2.518868606766716,2.28833778090354,12.336891922101731,6.461924812371041,0.7,51,0.0,14.855760528868448
chmi_jizera,0-203-1-098000,365,1.236141329215872,4.276711372848423,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-099900,7,0.351519143289705,0.36841861836493967,3.1083233241041994,6.461924812371041,0.7,51,0.0,3.4598424673939046
chmi_jizera,0-203-1-099900,14,1.236141329215872,0.62925803208774,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-099900,30,0.703229194384863,0.9960698470779011,5.050445918520477,6.461924812371041,0.7,51,0.0,5.7536751129053405
chmi_jizera,0-203-1-099900,60,1.236141329215872,1.0751268845817048,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-099900,90,1.1742795058022675,1.3514328482991422,7.231059539363389,6.461924812371041,0.7,51,0.0,8.405339045165656
chmi_jizera,0-203-1-099900,180,2.675555026077503,3.0521231787402248,12.869202110780789,6.461924812371041,0.7,51,0.0,15.54475713685829
