network_id,station_id,gap_length,placement,gap_start,season,panel,model_family,mae_deg_c,linear_boundary_mae_deg_c
foen_aare_aaregebiet,2019,180,4,2018-07-05,JJA,first_confirmation,seasonal_boundary_ridge,1.390202795311392,1.3946037446286064
foen_aare_aaregebiet,2019,180,4,2018-07-05,JJA,first_confirmation,donor_blup_ridge,1.3178532244878474,1.3946037446286064
foen_aare_aaregebiet,2029,7,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.06142857142857113,0.06142857142857139
foen_aare_aaregebiet,2029,7,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.08079659425763287,0.06142857142857139
foen_aare_aaregebiet,2029,7,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.04546977246314273,0.06142857142857139
foen_aare_aaregebiet,2029,7,1,2014-07-01,JJA,first_confirmation,pchip_or_linear,0.5022608553997239,0.5257142857142861
foen_aare_aaregebiet,2029,7,1,2014-07-01,JJA,first_confirmation,seasonal_boundary_ridge,0.5242556184359805,0.5257142857142861
foen_aare_aaregebiet,2029,7,1,2014-07-01,JJA,first_confirmation,donor_blup_ridge,0.6769776596404589,0.5257142857142861
foen_aare_aaregebiet,2029,7,2,2015-12-29,DJF,first_confirmation,pchip_or_linear,0.08173750408706594,0.0864285714285715
foen_aare_aaregebiet,2029,7,2,2015-12-29,DJF,first_confirmation,seasonal_boundary_ridge,0.11061235079225096,0.0864285714285715
foen_aare_aaregebiet,2029,7,2,2015-12-29,DJF,first_confirmation,donor_blup_ridge,0.13890269455400922,0.0864285714285715
foen_aare_aaregebiet,2029,7,3,2017-06-27,JJA,first_confirmation,pchip_or_linear,0.5062946428571442,0.654285714285715
foen_aare_aaregebiet,2029,7,3,2017-06-27,JJA,first_confirmation,seasonal_boundary_ridge,0.6558085228055869,0.654285714285715
foen_aare_aaregebiet,2029,7,3,2017-06-27,JJA,first_confirmation,donor_blup_ridge,0.6363505422699224,0.654285714285715
foen_aare_aaregebiet,2029,7,4,2018-12-25,DJF,first_confirmation,pchip_or_linear,0.09040713909195576,0.08749999999999984
foen_aare_aaregebiet,2029,7,4,2018-12-25,DJF,first_confirmation,seasonal_boundary_ridge,0.07274217725194758,0.08749999999999984
foen_aare_aaregebiet,2029,7,4,2018-12-25,DJF,first_confirmation,donor_blup_ridge,0.08162221436297148,0.08749999999999984
foen_aare_aaregebiet,2029,30,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.16477041892389666,0.20405376344086007
foen_aare_aaregebiet,2029,30,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.20340605047422247,0.20405376344086007
foen_aare_aaregebiet,2029,30,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.1507645475817359,0.20405376344086007
foen_aare_aaregebiet,2029,30,1,2014-06-25,JJA,first_confirmation,pchip_or_linear,1.0645974985338666,1.0637096774193553
foen_aare_aaregebiet,2029,30,1,2014-06-25,JJA,first_confirmation,seasonal_boundary_ridge,1.0640598650056319,1.0637096774193553
foen_aare_aaregebiet,2029,30,1,2014-06-25,JJA,first_confirmation,donor_blup_ridge,0.9975555346339371,1.0637096774193553
foen_aare_aaregebiet,2029,30,2,2015-12-17,DJF,first_confirmation,pchip_or_linear,0.08809586913144977,0.27666666666666645
foen_aare_aaregebiet,2029,30,2,2015-12-17,DJF,first_confirmation,seasonal_boundary_ridge,0.29890697291992724,0.27666666666666645
foen_aare_aaregebiet,2029,30,2,2015-12-17,DJF,first_confirmation,donor_blup_ridge,0.322232484069518,0.27666666666666645
foen_aare_aaregebiet,2029,30,3,2017-06-09,JJA,first_confirmation,pchip_or_linear,1.8418270346830503,1.5028387096774196
foen_aare_aaregebiet,2029,30,3,2017-06-09,JJA,first_confirmation,seasonal_boundary_ridge,1.502902314572527,1.5028387096774196
foen_aare_aaregebiet,2029,30,3,2017-06-09,JJA,first_confirmation,donor_blup_ridge,1.3713751300557897,1.5028387096774196
foen_aare_aaregebiet,2029,30,4,2018-12-02,DJF,first_confirmation,pchip_or_linear,0.5119421113395204,0.2506344086021503
foen_aare_aaregebiet,2029,30,4,2018-12-02,DJF,first_confirmation,seasonal_boundary_ridge,0.24354917439646578,0.2506344086021503
foen_aare_aaregebiet,2029,30,4,2018-12-02,DJF,first_confirmation,donor_blup_ridge,0.22393765956990458,0.2506344086021503
foen_aare_aaregebiet,2029,90,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.5141742807446948,0.6424884004884006
foen_aare_aaregebiet,2029,90,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.6376914205597348,0.6424884004884006
foen_aare_aaregebiet,2029,90,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.5451809234845197,0.6424884004884006
foen_aare_aaregebiet,2029,90,1,2014-06-10,JJA,first_confirmation,pchip_or_linear,0.994284519747241,0.9866324786324786
foen_aare_aaregebiet,2029,90,1,2014-06-10,JJA,first_confirmation,seasonal_boundary_ridge,0.9870409864678292,0.9866324786324786
foen_aare_aaregebiet,2029,90,1,2014-06-10,JJA,first_confirmation,donor_blup_ridge,0.8929667292117346,0.9866324786324786
foen_aare_aaregebiet,2029,90,2,2015-11-17,SON,first_confirmation,pchip_or_linear,0.8595231443794156,1.155150183150183
foen_aare_aaregebiet,2029,90,2,2015-11-17,SON,first_confirmation,seasonal_boundary_ridge,1.1345997426760819,1.155150183150183
foen_aare_aaregebiet,2029,90,2,2015-11-17,SON,first_confirmation,donor_blup_ridge,0.9743951114748111,1.155150183150183
foen_aare_aaregebiet,2029,90,3,2017-04-25,MAM,first_confirmation,pchip_or_linear,1.766844279965503,1.6492368742368746
foen_aare_aaregebiet,2029,90,3,2017-04-25,MAM,first_confirmation,seasonal_boundary_ridge,1.6470504792965124,1.6492368742368746
foen_aare_aaregebiet,2029,90,3,2017-04-25,MAM,first_confirmation,donor_blup_ridge,1.5192867133707517,1.6492368742368746
foen_aare_aaregebiet,2029,90,4,2018-10-03,SON,first_confirmation,pchip_or_linear,1.7727222648490053,0.8060085470085473
foen_aare_aaregebiet,2029,90,4,2018-10-03,SON,first_confirmation,seasonal_boundary_ridge,0.7962872012098638,0.8060085470085473
foen_aare_aaregebiet,2029,90,4,2018-10-03,SON,first_confirmation,donor_blup_ridge,0.7322594988344945,0.8060085470085473
foen_aare_aaregebiet,2029,180,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,1.6431452524256818,3.3479376918354826
foen_aare_aaregebiet,2029,180,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,3.335918976386658,3.3479376918354826
foen_aare_aaregebiet,2029,180,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,3.0170577798255054,3.3479376918354826
foen_aare_aaregebiet,2029,180,1,2014-05-18,MAM,first_confirmation,pchip_or_linear,4.824408398731979,5.028444444444444
foen_aare_aaregebiet,2029,180,1,2014-05-18,MAM,first_confirmation,seasonal_boundary_ridge,5.0095201295718725,5.028444444444444
foen_aare_aaregebiet,2029,180,1,2014-05-18,MAM,first_confirmation,donor_blup_ridge,4.587537023174608,5.028444444444444
foen_aare_aaregebiet,2029,180,2,2015-10-03,SON,first_confirmation,pchip_or_linear,4.399621723363866,2.654616329036218
foen_aare_aaregebiet,2029,180,2,2015-10-03,SON,first_confirmation,seasonal_boundary_ridge,2.6362866723719183,2.654616329036218
foen_aare_aaregebiet,2029,180,2,2015-10-03,SON,first_confirmation,donor_blup_ridge,2.332640552749882,2.654616329036218
foen_aare_aaregebiet,2029,180,3,2017-02-17,DJF,first_confirmation,pchip_or_linear,3.86265268364773,2.223249232658073
foen_aare_aaregebiet,2029,180,3,2017-02-17,DJF,first_confirmation,seasonal_boundary_ridge,2.2193565290626363,2.223249232658073
foen_aare_aaregebiet,2029,180,3,2017-02-17,DJF,first_confirmation,donor_blup_ridge,2.0475282279492864,2.223249232658073
foen_aare_aaregebiet,2029,180,4,2018-07-05,JJA,first_confirmation,pchip_or_linear,1.4510770024271342,2.5921006752608964
foen_aare_aaregebiet,2029,180,4,2018-07-05,JJA,first_confirmation,seasonal_boundary_ridge,2.5855441036631097,2.5921006752608964
foen_aare_aaregebiet,2029,180,4,2018-07-05,JJA,first_confirmation,donor_blup_ridge,2.3521134742648244,2.5921006752608964
foen_aare_aaregebiet,2030,7,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.1729464285714286,0.16571428571428587
foen_aare_aaregebiet,2030,7,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.17636266196849007,0.16571428571428587
foen_aare_aaregebiet,2030,7,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.16796840360871254,0.16571428571428587
foen_aare_aaregebiet,2030,7,1,2014-07-01,JJA,first_confirmation,pchip_or_linear,0.5208311852199111,0.5210714285714292
foen_aare_aaregebiet,2030,7,1,2014-07-01,JJA,first_confirmation,seasonal_boundary_ridge,0.5188314774720243,0.5210714285714292
foen_aare_aaregebiet,2030,7,1,2014-07-01,JJA,first_confirmation,donor_blup_ridge,0.10047709125685778,0.5210714285714292
foen_aare_aaregebiet,2030,7,2,2015-12-29,DJF,first_confirmation,pchip_or_linear,0.034209960275623175,0.06571428571428532
foen_aare_aaregebiet,2030,7,2,2015-12-29,DJF,first_confirmation,seasonal_boundary_ridge,0.07296312335937342,0.06571428571428532
foen_aare_aaregebiet,2030,7,2,2015-12-29,DJF,first_confirmation,donor_blup_ridge,0.051068526304182606,0.06571428571428532
foen_aare_aaregebiet,2030,7,3,2017-06-27,JJA,first_confirmation,pchip_or_linear,1.2181395757646791,1.352142857142857
foen_aare_aaregebiet,2030,7,3,2017-06-27,JJA,first_confirmation,seasonal_boundary_ridge,1.3662337709346686,1.352142857142857
foen_aare_aaregebiet,2030,7,3,2017-06-27,JJA,first_confirmation,donor_blup_ridge,0.46961857642235066,1.352142857142857
foen_aare_aaregebiet,2030,7,4,2018-12-25,DJF,first_confirmation,pchip_or_linear,0.08247026317314747,0.07928571428571463
foen_aare_aaregebiet,2030,7,4,2018-12-25,DJF,first_confirmation,seasonal_boundary_ridge,0.07142434006002166,0.07928571428571463
foen_aare_aaregebiet,2030,7,4,2018-12-25,DJF,first_confirmation,donor_blup_ridge,0.10306782680523645,0.07928571428571463
foen_aare_aaregebiet,2030,30,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.29292875068862106,0.17300000000000001
foen_aare_aaregebiet,2030,30,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.17221278770158857,0.17300000000000001
foen_aare_aaregebiet,2030,30,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.15076963812267238,0.17300000000000001
foen_aare_aaregebiet,2030,30,1,2014-06-25,JJA,first_confirmation,pchip_or_linear,0.9582910434803503,0.8800752688172045
foen_aare_aaregebiet,2030,30,1,2014-06-25,JJA,first_confirmation,seasonal_boundary_ridge,0.8802326042634709,0.8800752688172045
foen_aare_aaregebiet,2030,30,1,2014-06-25,JJA,first_confirmation,donor_blup_ridge,0.3290254823733253,0.8800752688172045
foen_aare_aaregebiet,2030,30,2,2015-12-17,DJF,first_confirmation,pchip_or_linear,0.20383876675175414,0.11983870967741922
foen_aare_aaregebiet,2030,30,2,2015-12-17,DJF,first_confirmation,seasonal_boundary_ridge,0.12908952769798585,0.11983870967741922
foen_aare_aaregebiet,2030,30,2,2015-12-17,DJF,first_confirmation,donor_blup_ridge,0.07152946841784948,0.11983870967741922
foen_aare_aaregebiet,2030,30,3,2017-06-09,JJA,first_confirmation,pchip_or_linear,1.0135931764301807,1.2968387096774194
foen_aare_aaregebiet,2030,30,3,2017-06-09,JJA,first_confirmation,seasonal_boundary_ridge,1.2928303366101717,1.2968387096774194
foen_aare_aaregebiet,2030,30,3,2017-06-09,JJA,first_confirmation,donor_blup_ridge,0.48646143933937025,1.2968387096774194
foen_aare_aaregebiet,2030,30,4,2018-12-02,DJF,first_confirmation,pchip_or_linear,0.3245004225322919,0.2556129032258067
foen_aare_aaregebiet,2030,30,4,2018-12-02,DJF,first_confirmation,seasonal_boundary_ridge,0.25015854849053587,0.2556129032258067
foen_aare_aaregebiet,2030,30,4,2018-12-02,DJF,first_confirmation,donor_blup_ridge,0.12862271717118925,0.2556129032258067
foen_aare_aaregebiet,2030,90,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.7107184595919078,0.4989035409035407
foen_aare_aaregebiet,2030,90,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.49546202642574944,0.4989035409035407
foen_aare_aaregebiet,2030,90,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.2711887472827671,0.4989035409035407
foen_aare_aaregebiet,2030,90,1,2014-06-10,JJA,first_confirmation,pchip_or_linear,1.5073038396516716,1.4866532356532351
foen_aare_aaregebiet,2030,90,1,2014-06-10,JJA,first_confirmation,seasonal_boundary_ridge,1.4875482589466265,1.4866532356532351
foen_aare_aaregebiet,2030,90,1,2014-06-10,JJA,first_confirmation,donor_blup_ridge,0.5884042060431488,1.4866532356532351
foen_aare_aaregebiet,2030,90,2,2015-11-17,SON,first_confirmation,pchip_or_linear,1.1521533328242421,1.0478131868131868
foen_aare_aaregebiet,2030,90,2,2015-11-17,SON,first_confirmation,seasonal_boundary_ridge,1.0458404478654812,1.0478131868131868
foen_aare_aaregebiet,2030,90,2,2015-11-17,SON,first_confirmation,donor_blup_ridge,0.36730897956034547,1.0478131868131868
foen_aare_aaregebiet,2030,90,3,2017-04-25,MAM,first_confirmation,pchip_or_linear,1.9331302399381005,1.8035213675213682
foen_aare_aaregebiet,2030,90,3,2017-04-25,MAM,first_confirmation,seasonal_boundary_ridge,1.8033759168946837,1.8035213675213682
foen_aare_aaregebiet,2030,90,3,2017-04-25,MAM,first_confirmation,donor_blup_ridge,0.6640189169468991,1.8035213675213682
foen_aare_aaregebiet,2030,90,4,2018-10-03,SON,first_confirmation,pchip_or_linear,1.3555418081506891,0.43674847374847353
foen_aare_aaregebiet,2030,90,4,2018-10-03,SON,first_confirmation,seasonal_boundary_ridge,0.4333726921273414,0.43674847374847353
foen_aare_aaregebiet,2030,90,4,2018-10-03,SON,first_confirmation,donor_blup_ridge,0.24281991304350786,0.43674847374847353
foen_aare_aaregebiet,2030,180,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,1.3194207415894237,2.8853496009821975
foen_aare_aaregebiet,2030,180,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,2.890283046957779,2.8853496009821975
foen_aare_aaregebiet,2030,180,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,1.167342278882195,2.8853496009821975
foen_aare_aaregebiet,2030,180,1,2014-05-18,MAM,first_confirmation,pchip_or_linear,3.7043905412151363,3.7823652547575195
foen_aare_aaregebiet,2030,180,1,2014-05-18,MAM,first_confirmation,seasonal_boundary_ridge,3.7991068213334414,3.7823652547575195
foen_aare_aaregebiet,2030,180,1,2014-05-18,MAM,first_confirmation,donor_blup_ridge,1.3471331185552786,3.7823652547575195
foen_aare_aaregebiet,2030,180,2,2015-10-03,SON,first_confirmation,pchip_or_linear,3.5980595978777354,2.509598219766728
foen_aare_aaregebiet,2030,180,2,2015-10-03,SON,first_confirmation,seasonal_boundary_ridge,2.5187975730459073,2.509598219766728
foen_aare_aaregebiet,2030,180,2,2015-10-03,SON,first_confirmation,donor_blup_ridge,0.8994120426983165,2.509598219766728
foen_aare_aaregebiet,2030,180,3,2017-02-17,DJF,first_confirmation,pchip_or_linear,1.037423396476245,1.53678146101903
foen_aare_aaregebiet,2030,180,3,2017-02-17,DJF,first_confirmation,seasonal_boundary_ridge,1.5401458910334402,1.53678146101903
foen_aare_aaregebiet,2030,180,3,2017-02-17,DJF,first_confirmation,donor_blup_ridge,0.5538449314432861,1.53678146101903
foen_aare_aaregebiet,2030,180,4,2018-07-05,JJA,first_confirmation,pchip_or_linear,1.0130681680122298,1.9613360957642723
foen_aare_aaregebiet,2030,180,4,2018-07-05,JJA,first_confirmation,seasonal_boundary_ridge,1.9617624782460685,1.9613360957642723
foen_aare_aaregebiet,2030,180,4,2018-07-05,JJA,first_confirmation,donor_blup_ridge,0.8828922683194258,1.9613360957642723
foen_aare_aaregebiet,2085,7,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.3214496879126464,0.34000000000000014
foen_aare_aaregebiet,2085,7,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.34199193339176465,0.34000000000000014
foen_aare_aaregebiet,2085,7,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.27587148323462696,0.34000000000000014
foen_aare_aaregebiet,2085,7,1,2014-07-01,JJA,first_confirmation,pchip_or_linear,1.2968694963080531,1.2010714285714295
foen_aare_aaregebiet,2085,7,1,2014-07-01,JJA,first_confirmation,seasonal_boundary_ridge,1.2034229393633176,1.2010714285714295
foen_aare_aaregebiet,2085,7,1,2014-07-01,JJA,first_confirmation,donor_blup_ridge,1.0489586040132173,1.2010714285714295
foen_aare_aaregebiet,2085,7,2,2015-12-29,DJF,first_confirmation,pchip_or_linear,0.3788027346170348,0.3746428571428577
foen_aare_aaregebiet,2085,7,2,2015-12-29,DJF,first_confirmation,seasonal_boundary_ridge,0.375941537780058,0.3746428571428577
foen_aare_aaregebiet,2085,7,2,2015-12-29,DJF,first_confirmation,donor_blup_ridge,0.4544052971438717,0.3746428571428577
foen_aare_aaregebiet,2085,7,3,2017-06-27,JJA,first_confirmation,pchip_or_linear,0.8236890243902438,0.89
foen_aare_aaregebiet,2085,7,3,2017-06-27,JJA,first_confirmation,seasonal_boundary_ridge,0.903831231466709,0.89
foen_aare_aaregebiet,2085,7,3,2017-06-27,JJA,first_confirmation,donor_blup_ridge,0.8953524475136493,0.89
foen_aare_aaregebiet,2085,7,4,2018-12-25,DJF,first_confirmation,pchip_or_linear,0.3407142857142852,0.3407142857142852
foen_aare_aaregebiet,2085,7,4,2018-12-25,DJF,first_confirmation,seasonal_boundary_ridge,0.3349431118098765,0.3407142857142852
foen_aare_aaregebiet,2085,7,4,2018-12-25,DJF,first_confirmation,donor_blup_ridge,0.2774543447152566,0.3407142857142852
foen_aare_aaregebiet,2085,30,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.912843224398223,0.78547311827957
foen_aare_aaregebiet,2085,30,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.7791916850637018,0.78547311827957
foen_aare_aaregebiet,2085,30,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.7639030577880227,0.78547311827957
foen_aare_aaregebiet,2085,30,1,2014-06-25,JJA,first_confirmation,pchip_or_linear,1.1168465264620904,1.0523225806451606
foen_aare_aaregebiet,2085,30,1,2014-06-25,JJA,first_confirmation,seasonal_boundary_ridge,1.0516255917974688,1.0523225806451606
foen_aare_aaregebiet,2085,30,1,2014-06-25,JJA,first_confirmation,donor_blup_ridge,0.9828401992522015,1.0523225806451606
foen_aare_aaregebiet,2085,30,2,2015-12-17,DJF,first_confirmation,pchip_or_linear,0.45755633811366864,0.6193655913978493
foen_aare_aaregebiet,2085,30,2,2015-12-17,DJF,first_confirmation,seasonal_boundary_ridge,0.6229187445666333,0.6193655913978493
foen_aare_aaregebiet,2085,30,2,2015-12-17,DJF,first_confirmation,donor_blup_ridge,0.6572059007907695,0.6193655913978493
foen_aare_aaregebiet,2085,30,3,2017-06-09,JJA,first_confirmation,pchip_or_linear,2.4295566110570306,2.195989247311828
foen_aare_aaregebiet,2085,30,3,2017-06-09,JJA,first_confirmation,seasonal_boundary_ridge,2.1951180781617667,2.195989247311828
foen_aare_aaregebiet,2085,30,3,2017-06-09,JJA,first_confirmation,donor_blup_ridge,1.8797719380201414,2.195989247311828
foen_aare_aaregebiet,2085,30,4,2018-12-02,DJF,first_confirmation,pchip_or_linear,1.4741388362828958,1.0293333333333325
foen_aare_aaregebiet,2085,30,4,2018-12-02,DJF,first_confirmation,seasonal_boundary_ridge,1.0313786618564356,1.0293333333333325
foen_aare_aaregebiet,2085,30,4,2018-12-02,DJF,first_confirmation,donor_blup_ridge,0.8811439962257149,1.0293333333333325
foen_aare_aaregebiet,2085,90,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,1.2389183781325142,1.321161172161172
foen_aare_aaregebiet,2085,90,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,1.321264755731025,1.321161172161172
foen_aare_aaregebiet,2085,90,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,1.2177710211919048,1.321161172161172
foen_aare_aaregebiet,2085,90,1,2014-06-10,JJA,first_confirmation,pchip_or_linear,1.348988594518037,1.4628473748473747
foen_aare_aaregebiet,2085,90,1,2014-06-10,JJA,first_confirmation,seasonal_boundary_ridge,1.461105845529835,1.4628473748473747
foen_aare_aaregebiet,2085,90,1,2014-06-10,JJA,first_confirmation,donor_blup_ridge,1.3984911885101676,1.4628473748473747
foen_aare_aaregebiet,2085,90,2,2015-11-17,SON,first_confirmation,pchip_or_linear,0.6729483451788473,1.3819487179487178
foen_aare_aaregebiet,2085,90,2,2015-11-17,SON,first_confirmation,seasonal_boundary_ridge,1.3876257379351231,1.3819487179487178
foen_aare_aaregebiet,2085,90,2,2015-11-17,SON,first_confirmation,donor_blup_ridge,1.1196700227204355,1.3819487179487178
foen_aare_aaregebiet,2085,90,3,2017-04-25,MAM,first_confirmation,pchip_or_linear,1.670848099987334,1.9208717948717946
foen_aare_aaregebiet,2085,90,3,2017-04-25,MAM,first_confirmation,seasonal_boundary_ridge,1.9200655467115282,1.9208717948717946
foen_aare_aaregebiet,2085,90,3,2017-04-25,MAM,first_confirmation,donor_blup_ridge,1.6439050310419336,1.9208717948717946
foen_aare_aaregebiet,2085,90,4,2018-10-03,SON,first_confirmation,pchip_or_linear,1.3206331861572662,1.0583968253968252
foen_aare_aaregebiet,2085,90,4,2018-10-03,SON,first_confirmation,seasonal_boundary_ridge,1.05643110413789,1.0583968253968252
foen_aare_aaregebiet,2085,90,4,2018-10-03,SON,first_confirmation,donor_blup_ridge,0.93393334581017,1.0583968253968252
foen_aare_aaregebiet,2085,180,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,1.7457497923580665,3.03935635359116
foen_aare_aaregebiet,2085,180,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,3.0497332816469913,3.03935635359116
foen_aare_aaregebiet,2085,180,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,2.7736419785177953,3.03935635359116
foen_aare_aaregebiet,2085,180,1,2014-05-18,MAM,first_confirmation,pchip_or_linear,3.5146561069054894,3.8197633517495393
foen_aare_aaregebiet,2085,180,1,2014-05-18,MAM,first_confirmation,seasonal_boundary_ridge,3.847631297805756,3.8197633517495393
foen_aare_aaregebiet,2085,180,1,2014-05-18,MAM,first_confirmation,donor_blup_ridge,3.4062781682875136,3.8197633517495393
foen_aare_aaregebiet,2085,180,2,2015-10-03,SON,first_confirmation,pchip_or_linear,4.851638538041745,3.7692790055248624
foen_aare_aaregebiet,2085,180,2,2015-10-03,SON,first_confirmation,seasonal_boundary_ridge,3.797746831101247,3.7692790055248624
foen_aare_aaregebiet,2085,180,2,2015-10-03,SON,first_confirmation,donor_blup_ridge,3.327764227320511,3.7692790055248624
foen_aare_aaregebiet,2085,180,3,2017-02-17,DJF,first_confirmation,pchip_or_linear,3.8486728231218232,1.7960208717004302
foen_aare_aaregebiet,2085,180,3,2017-02-17,DJF,first_confirmation,seasonal_boundary_ridge,1.8000901886506062,1.7960208717004302
foen_aare_aaregebiet,2085,180,3,2017-02-17,DJF,first_confirmation,donor_blup_ridge,1.6092764571721514,1.7960208717004302
foen_aare_aaregebiet,2085,180,4,2018-07-05,JJA,first_confirmation,pchip_or_linear,1.3221561736459768,2.5200936157151625
foen_aare_aaregebiet,2085,180,4,2018-07-05,JJA,first_confirmation,seasonal_boundary_ridge,2.522340707003089,2.5200936157151625
foen_aare_aaregebiet,2085,180,4,2018-07-05,JJA,first_confirmation,donor_blup_ridge,2.270980693327205,2.5200936157151625
foen_aare_aaregebiet,2113,7,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.3617857142857139,0.3714285714285714
foen_aare_aaregebiet,2113,7,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.38258782746654696,0.3714285714285714
foen_aare_aaregebiet,2113,7,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.13779277241523438,0.3714285714285714
foen_aare_aaregebiet,2113,7,1,2014-07-01,JJA,first_confirmation,pchip_or_linear,1.3523788546255513,1.6200000000000006
foen_aare_aaregebiet,2113,7,1,2014-07-01,JJA,first_confirmation,seasonal_boundary_ridge,1.6254782727433488,1.6200000000000006
foen_aare_aaregebiet,2113,7,1,2014-07-01,JJA,first_confirmation,donor_blup_ridge,1.0470655239293716,1.6200000000000006
foen_aare_aaregebiet,2113,7,2,2015-12-29,DJF,first_confirmation,pchip_or_linear,0.3112165178571429,0.3203571428571427
foen_aare_aaregebiet,2113,7,2,2015-12-29,DJF,first_confirmation,seasonal_boundary_ridge,0.3266766192606611,0.3203571428571427
foen_aare_aaregebiet,2113,7,2,2015-12-29,DJF,first_confirmation,donor_blup_ridge,0.17505629302236336,0.3203571428571427
foen_aare_aaregebiet,2113,7,3,2017-06-27,JJA,first_confirmation,pchip_or_linear,1.27,1.2700000000000011
foen_aare_aaregebiet,2113,7,3,2017-06-27,JJA,first_confirmation,seasonal_boundary_ridge,1.3034379738161992,1.2700000000000011
foen_aare_aaregebiet,2113,7,3,2017-06-27,JJA,first_confirmation,donor_blup_ridge,0.4439652763067358,1.2700000000000011
foen_aare_aaregebiet,2113,7,4,2018-12-25,DJF,first_confirmation,pchip_or_linear,0.30973214285714284,0.32285714285714284
foen_aare_aaregebiet,2113,7,4,2018-12-25,DJF,first_confirmation,seasonal_boundary_ridge,0.3149507579272109,0.32285714285714284
foen_aare_aaregebiet,2113,7,4,2018-12-25,DJF,first_confirmation,donor_blup_ridge,0.4269822462254251,0.32285714285714284
foen_aare_aaregebiet,2113,30,0,2013-01-01,DJF,first_confirmation,pchip_or_linear,0.4655966920595521,0.4456451612903226
foen_aare_aaregebiet,2113,30,0,2013-01-01,DJF,first_confirmation,seasonal_boundary_ridge,0.4489656727261659,0.4456451612903226
foen_aare_aaregebiet,2113,30,0,2013-01-01,DJF,first_confirmation,donor_blup_ridge,0.16356881391347092,0.4456451612903226
foen_aare_aaregebiet,2113,30,1,2014-06-25,JJA,first_confirmation,pchip_or_linear,0.8780350567875959,0.8590107526881721
foen_aare_aaregebiet,2113,30,1,2014-06-25,JJA,first_confirmation,seasonal_boundary_ridge,0.8557471887102606,0.8590107526881721
foen_aare_aaregebiet,2113,30,1,2014-06-25,JJA,first_confirmation,donor_blup_ridge,0.4411296925252447,0.8590107526881721
foen_aare_aaregebiet,2113,30,2,2015-12-17,DJF,first_confirmation,pchip_or_linear,0.3026327731178142,0.5826666666666668
foen_aare_aaregebiet,2113,30,2,2015-12-17,DJF,first_confirmation,seasonal_boundary_ridge,0.5971141696737975,0.5826666666666668
foen_aare_aaregebiet,2113,30,2,2015-12-17,DJF,first_confirmation,donor_blup_ridge,0.2478224254164695,0.5826666666666668
foen_aare_aaregebiet,2113,30,3,2017-06-09,JJA,first_confirmation,pchip_or_linear,1.2271388145636655,1.9188924731182782
foen_aare_aaregebiet,2113,30,3,2017-06-09,JJA,first_confirmation,seasonal_boundary_ridge,1.9075623474032126,1.9188924731182782
foen_aare_aaregebiet,2113,30,3,2017-06-09,JJA,first_confirmation,donor_blup_ridge,1.2146189675927888,1.9188924731182782
foen_aare_aaregebiet,2113,30,4,2018-12-02,DJF,first_confirmation,pchip_or_linear,1.339179877261528,0.8993118279569887
