date,E08036A,E16102A,E02269A,E07266A,E07217A,E15132A,E16058A,E04149A
2019-04-23,,,,11.580208333333333,,,,
2019-04-24,,,,11.435208333333334,,,,
2019-04-25,,,,10.624583333333334,,,,
2019-04-26,,,,9.544583333333334,,,,
2019-04-27,,,,9.410208333333333,,,,
2019-04-28,,,,9.259166666666667,,,,
2019-04-29,,,,9.495625,,,,
2019-04-30,,,,10.222708333333333,,,,
2019-05-01,,,,10.915416666666667,,,,
2019-05-02,,,,10.705416666666666,,,,
2019-05-03,,,,9.429166666666667,,,,
2019-05-04,,,,7.753333333333334,,,,
2019-05-05,,,,7.582291666666666,,,,
2019-05-06,,,,7.920416666666667,,,,
2019-05-07,,,,8.4125,,,,
2019-05-08,,,,8.826666666666666,,,,
2019-05-09,,,,8.356875,,,,
2019-05-10,,,,7.9575,,,,
2019-05-11,,,,8.883750000000001,,,,
2019-05-12,,,,9.006808510638297,,,,
2019-05-13,,,,10.201875,,,,
2019-05-14,,,,11.663125,,,,
2019-05-15,,,,12.123541666666666,,,,
2019-05-16,,,,11.169444444444444,,,,
2019-05-20,,,,12.032222222222222,,,,
2019-05-21,,,,11.781666666666666,,,,
2019-05-22,,,,11.836041666666667,,,,
2019-05-23,,,,11.804791666666667,,,,
2019-05-24,,,,12.297708333333333,,,,
2019-05-25,,,,12.351458333333333,,,,
2019-05-26,,,,13.4475,,,,
2019-05-27,,,,12.532083333333333,,,,
2019-05-28,,,,11.631458333333333,,,,
2019-05-29,,,,10.855833333333335,,,,
2019-05-30,,,,13.158125,,,,
2019-05-31,,,,14.068958333333333,,,,
2019-06-01,,,,14.164791666666666,,,,
2019-06-02,,,,14.637083333333335,,,,
2019-06-03,,,,13.306458333333333,,,,
2019-06-04,,,,12.82125,,,,
2019-06-05,,,,12.147083333333333,,,,
2019-06-06,,,,11.902916666666668,,,,
2019-06-07,,,,11.644583333333335,,,,
2019-06-08,,,,11.977291666666666,,,,
2019-06-09,,,,11.690416666666666,,,,
2019-06-10,,,,11.225625,,,,
2019-06-11,,,,11.020000000000001,,,,
2019-06-12,,,,11.221063829787234,,,,
2019-06-13,,,,11.763125,,,,
2019-06-14,,,,11.665208333333332,,,,
2019-06-15,,,,11.770416666666668,,,,
2019-06-16,,,,11.675106382978724,,,,
2019-06-17,,,,13.178518518518517,,,,
2019-06-18,,,,12.936875,,,,
2019-06-19,,,,13.540833333333333,,,,
2019-06-20,,,,12.985,,,,
2019-06-21,,,,12.441489361702128,,,,
2019-06-22,,,,12.356250000000001,,,,
2019-06-23,,,,13.146875,,,,
2019-06-24,,,,13.91125,,,,
2019-06-25,,,,13.765208333333334,,,,
2019-06-26,,,,12.753749999999998,,,,
2019-06-27,,,,12.798333333333334,,,,
2019-06-28,,,,13.934583333333334,,,,
2019-06-29,,,,15.158125,,,,
2019-06-30,,,,15.590625000000001,,,,
2019-07-01,,,,14.930208333333333,,,,
2019-07-02,,,,13.732708333333333,,,,
2019-07-03,,,,13.774375,,,,
2019-07-04,,,,14.3825,,,,
2019-07-05,,,,14.860416666666666,,,,
2019-07-06,,,,15.10875,,,,
2019-07-07,,,,13.983125000000001,,,,
2019-07-08,,,,13.644583333333332,,,,
2019-07-09,,,,13.816666666666668,,,,
2019-07-10,,,,14.811041666666666,,,,
2019-07-11,,,,15.845208333333334,,,,
2019-07-12,,,,15.880416666666667,,,,
2019-07-13,,,,15.949166666666665,,,,
2019-07-14,,,,15.705208333333333,,,,
2019-07-15,,,,14.794791666666667,,,,
2019-07-16,,,,15.343958333333333,,,,
2019-07-17,,,,15.313958333333334,,,,
2019-07-18,,,,15.092500000000001,,,,
