experiment,mask_type,layout,outage_mode,overlap_ratio,pattern,window_length,training_protocol,fit_split,tuning_split,evaluation_split,validation_scope,target_station_id,station_id,target,model,gap_length,failed_count,failure_fraction,failure_class,mean_skill,n_events,full_network_skill,relative_skill,network_size,reason,failure_count,status
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,2,0.6666666666666666,double,0.2543926898967844,60,0.2543926898967844,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,90.0,3,1.0,full_network,0.2543926898967844,20,0.2543926898967844,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,0,0.0,none,-0.7590304219020535,20,-0.7590304219020535,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,1,0.3333333333333333,single,-0.7590304219020535,60,-0.7590304219020535,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,2,0.6666666666666666,double,-0.7590304219020535,60,-0.7590304219020535,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,linear,180.0,3,1.0,full_network,-0.7590304219020535,20,-0.7590304219020535,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,0,0.0,none,0.6768969458533206,20,0.6768969458533206,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,1,0.3333333333333333,single,0.6768969458533206,60,0.6768969458533206,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,2,0.6666666666666666,double,0.6768969458533206,60,0.6768969458533206,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,10.0,3,1.0,full_network,0.6768969458533206,20,0.6768969458533206,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,0,0.0,none,0.5357362610366085,20,0.5357362610366085,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,1,0.3333333333333333,single,0.5357362610366087,60,0.5357362610366085,1.0000000000000002,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,2,0.6666666666666666,double,0.5357362610366087,60,0.5357362610366085,1.0000000000000002,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,30.0,3,1.0,full_network,0.5357362610366085,20,0.5357362610366085,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,0,0.0,none,0.2697861168233958,20,0.2697861168233958,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,1,0.3333333333333333,single,0.26978611682339587,60,0.2697861168233958,1.0000000000000002,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,2,0.6666666666666666,double,0.26978611682339587,60,0.2697861168233958,1.0000000000000002,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,90.0,3,1.0,full_network,0.2697861168233958,20,0.2697861168233958,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,0,0.0,none,-0.48196125483261404,20,-0.48196125483261404,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,1,0.3333333333333333,single,-0.48196125483261404,60,-0.48196125483261404,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,2,0.6666666666666666,double,-0.48196125483261404,60,-0.48196125483261404,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,pchip,180.0,3,1.0,full_network,-0.48196125483261404,20,-0.48196125483261404,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,0,0.0,none,0.003870027563688683,20,0.003870027563688683,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,1,0.3333333333333333,single,-0.6303829986399961,60,0.003870027563688683,-162.88850357415856,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,2,0.6666666666666666,double,-1.6628064373353661,60,0.003870027563688683,-429.66268585190045,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,10.0,3,1.0,full_network,-3.3303999207414554,20,0.003870027563688683,-860.5623257026919,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,0,0.0,none,0.08760569212569225,20,0.08760569212569225,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,1,0.3333333333333333,single,-0.3780866157271383,60,0.08760569212569225,-4.315776824006808,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,2,0.6666666666666666,double,-1.1928662520591442,60,0.08760569212569225,-13.616309889403986,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,30.0,3,1.0,full_network,-2.5542097759480153,20,0.08760569212569225,-29.155751344140555,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,0,0.0,none,0.12603114468406634,20,0.12603114468406634,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,1,0.3333333333333333,single,-0.2805589987266732,60,0.12603114468406634,-2.2261084704893843,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,2,0.6666666666666666,double,-1.008506644526136,60,0.12603114468406634,-8.00204304304504,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,90.0,3,1.0,full_network,-2.215992369787451,20,0.12603114468406634,-17.582894889532895,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,0,0.0,none,0.11494770413510311,20,0.11494770413510311,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,1,0.3333333333333333,single,-0.2674575893782497,60,0.11494770413510311,-2.326776262220035,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,2,0.6666666666666666,double,-0.8814592461324181,60,0.11494770413510311,-7.668350166406109,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,random_forest,180.0,3,1.0,full_network,-1.9076963058693874,20,0.11494770413510311,-16.59621060049349,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,0,0.0,none,0.07331399741323363,20,0.07331399741323363,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,1,0.3333333333333333,single,-0.7385789470169283,60,0.07331399741323363,-10.0741873731688,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,2,0.6666666666666666,double,-1.6192237103702998,60,0.07331399741323363,-22.086146813732732,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,10.0,3,1.0,full_network,-2.6182484732757154,20,0.07331399741323363,-35.712804725651274,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,0,0.0,none,0.1981457795171831,20,0.1981457795171831,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,1,0.3333333333333333,single,-0.4355738901111084,60,0.1981457795171831,-2.1982496481755023,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,2,0.6666666666666666,double,-1.1577335702942724,60,0.1981457795171831,-5.842837395352518,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,30.0,3,1.0,full_network,-1.9732460995937653,20,0.1981457795171831,-9.958557302617926,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,0,0.0,none,0.23058599265800916,20,0.23058599265800916,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,1,0.3333333333333333,single,-0.3434495131088732,60,0.23058599265800916,-1.4894639052002443,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,2,0.6666666666666666,double,-0.9652851390736892,60,0.23058599265800916,-4.186226266160669,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,90.0,3,1.0,full_network,-1.7131215928244825,20,0.23058599265800916,-7.429426102934527,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,180.0,0,0.0,none,0.2165722231752277,20,0.2165722231752277,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,180.0,1,0.3333333333333333,single,-0.286694702397196,60,0.2165722231752277,-1.323783346700156,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,180.0,2,0.6666666666666666,double,-0.8310687786850839,60,0.2165722231752277,-3.837374740400894,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,xgboost,180.0,3,1.0,full_network,-1.5211556583235577,20,0.2165722231752277,-7.023780039847478,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,10.0,0,0.0,none,-0.18477687496662282,20,-0.18477687496662282,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,10.0,1,0.3333333333333333,single,-0.2126011825176706,60,-0.18477687496662282,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,10.0,2,0.6666666666666666,double,-0.2404254900687184,60,-0.18477687496662282,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,10.0,3,1.0,full_network,-0.2682497976197662,20,-0.18477687496662282,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,30.0,0,0.0,none,0.12363302930105417,20,0.12363302930105417,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,30.0,1,0.3333333333333333,single,0.015727597687883794,60,0.12363302930105417,0.12721194147549444,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,30.0,2,0.6666666666666666,double,-0.0921778339252866,60,0.12363302930105417,-0.7455761170490112,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,30.0,3,1.0,full_network,-0.20008326553845696,20,0.12363302930105417,-1.6183641755735165,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,90.0,0,0.0,none,0.06829798928239723,20,0.06829798928239723,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,90.0,1,0.3333333333333333,single,-0.006738146799010053,60,0.06829798928239723,-0.09865805523423671,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,90.0,2,0.6666666666666666,double,-0.08177428288041734,60,0.06829798928239723,-1.1973161104684733,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,90.0,3,1.0,full_network,-0.15681041896182463,20,0.06829798928239723,-2.29597416570271,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,180.0,0,0.0,none,0.09056253945858454,20,0.09056253945858454,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,180.0,1,0.3333333333333333,single,0.0030242636121317074,60,0.09056253945858454,0.03339420062877923,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,180.0,2,0.6666666666666666,double,-0.08451401223432113,60,0.09056253945858454,-0.9332115987424416,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_hydro,180.0,3,1.0,full_network,-0.17205228808077397,20,0.09056253945858454,-1.8998173981136623,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,10.0,0,0.0,none,-0.12879945150405345,20,-0.12879945150405345,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,10.0,1,0.3333333333333333,single,-0.12879945150405347,60,-0.12879945150405345,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,10.0,2,0.6666666666666666,double,-0.12879945150405347,60,-0.12879945150405345,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,10.0,3,1.0,full_network,-0.12879945150405345,20,-0.12879945150405345,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,30.0,0,0.0,none,0.04197146766283583,20,0.04197146766283583,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,30.0,1,0.3333333333333333,single,0.04197146766283583,60,0.04197146766283583,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,30.0,2,0.6666666666666666,double,0.04197146766283583,60,0.04197146766283583,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,30.0,3,1.0,full_network,0.04197146766283583,20,0.04197146766283583,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,90.0,0,0.0,none,0.03481701070486341,20,0.03481701070486341,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,90.0,1,0.3333333333333333,single,0.03481701070486341,60,0.03481701070486341,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,90.0,2,0.6666666666666666,double,0.03481701070486341,60,0.03481701070486341,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,90.0,3,1.0,full_network,0.03481701070486341,20,0.03481701070486341,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,180.0,0,0.0,none,0.0486092084114439,20,0.0486092084114439,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,180.0,1,0.3333333333333333,single,0.0486092084114439,60,0.0486092084114439,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,180.0,2,0.6666666666666666,double,0.0486092084114439,60,0.0486092084114439,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,air_only,180.0,3,1.0,full_network,0.0486092084114439,20,0.0486092084114439,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,10.0,0,0.0,none,0.0,20,0.0,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,10.0,1,0.3333333333333333,single,0.0,60,0.0,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,10.0,2,0.6666666666666666,double,0.0,60,0.0,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,10.0,3,1.0,full_network,0.0,20,0.0,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,30.0,0,0.0,none,0.0,20,0.0,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,30.0,1,0.3333333333333333,single,0.0,60,0.0,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,30.0,2,0.6666666666666666,double,0.0,60,0.0,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,30.0,3,1.0,full_network,0.0,20,0.0,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,90.0,0,0.0,none,0.0,20,0.0,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,90.0,1,0.3333333333333333,single,0.0,60,0.0,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,90.0,2,0.6666666666666666,double,0.0,60,0.0,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,90.0,3,1.0,full_network,0.0,20,0.0,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,180.0,0,0.0,none,0.0,20,0.0,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,180.0,1,0.3333333333333333,single,0.0,60,0.0,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,180.0,2,0.6666666666666666,double,0.0,60,0.0,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,climatology,180.0,3,1.0,full_network,0.0,20,0.0,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,10.0,0,0.0,none,0.12766051759903915,20,0.12766051759903915,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,10.0,1,0.3333333333333333,single,-1.2280240315540667,60,0.12766051759903915,-9.619450513361459,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,10.0,2,0.6666666666666666,double,-2.614756469736401,60,0.12766051759903915,-20.482107694008608,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,10.0,3,1.0,full_network,-4.032536796947965,20,0.12766051759903915,-31.587971541941453,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,30.0,0,0.0,none,0.18900788538854696,20,0.18900788538854696,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,30.0,1,0.3333333333333333,single,-1.0902611144719212,60,0.18900788538854696,-5.768336660825825,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,30.0,2,0.6666666666666666,double,-2.416680379560287,60,0.18900788538854696,-12.786135216487255,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,30.0,3,1.0,full_network,-3.7902499098765503,20,0.18900788538854696,-20.053395666984287,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,90.0,0,0.0,none,0.17473810264537482,20,0.17473810264537482,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,90.0,1,0.3333333333333333,single,-0.9648915250494507,60,0.17473810264537482,-5.521929736227399,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,90.0,2,0.6666666666666666,double,-2.1551956391775797,60,0.17473810264537482,-12.333861971429767,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,90.0,3,1.0,full_network,-3.396174239739012,20,0.17473810264537482,-19.435796705607103,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,180.0,0,0.0,none,0.17651786538940295,20,0.17651786538940295,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,180.0,1,0.3333333333333333,single,-1.0526756602778655,60,0.17651786538940295,-5.963564412903113,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,180.0,2,0.6666666666666666,double,-2.3439601108189057,60,0.17651786538940295,-13.278883163741355,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,donor_regression,180.0,3,1.0,full_network,-3.697335486233718,20,0.17651786538940295,-20.94595625251473,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,10.0,0,0.0,none,0.22623918660476666,20,0.22623918660476666,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,10.0,1,0.3333333333333333,single,0.22623918660476663,60,0.22623918660476666,0.9999999999999999,3,,1,ok
