gap_length,mean_skill,ci_lower,ci_upper,n_events,n_clusters,reason,experiment,mask_type,layout,window_length,training_protocol,validation_scope,station_id,target,model,pattern,status
10.0,0.44257136038473155,0.24183056380486398,0.6321613496960521,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
14.0,0.3352451759296687,0.14635574503500323,0.5119604701511601,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
21.0,0.14925040781709517,-0.15184605874576873,0.4331978907169024,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
30.0,-0.006361616693408237,-0.2768716431566661,0.22460361610388116,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
45.0,-0.1176190085256684,-0.43720145855448544,0.12608993748849284,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
60.0,-0.2077945163701501,-0.4899460074968401,0.048225257876315965,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
90.0,-0.7075500120520604,-1.41134359777374,-0.24440552790957495,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
120.0,-1.3221564009866178,-2.270060123824086,-0.5054361166483694,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
150.0,-1.8751196878960177,-2.622435921016175,-1.2060025053178458,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
180.0,-2.2703417102376,-2.947394061552878,-1.547113384776153,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
240.0,-4.1453434629001915,-5.152285666367913,-3.1071683953795106,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
365.0,-6.5674177502697795,-7.216445661090085,-5.910876374731177,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,pchip,T,ok
1.0,0.19001546971465977,-0.08557494303385606,0.3905375755138516,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
3.0,0.09252160382142852,-0.19187351959857477,0.297688349849999,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
7.0,0.12135608638844814,-0.01311010097870435,0.259963627132078,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
10.0,0.1309098473457632,0.01392604848967511,0.24595148439968517,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
14.0,0.14760168879782326,0.035389684434227874,0.25599039161705384,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
21.0,0.1796277065606583,0.0916163259338969,0.2674661899540044,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
30.0,0.16742168478797395,0.07995957740520024,0.2506777944440762,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
45.0,0.1692583337442988,0.07830714007717018,0.2523572923470369,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
60.0,0.18862092798059188,0.09459185279420439,0.27411832278505277,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
90.0,0.17395785778814207,0.11103612395921,0.23650389018116078,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
120.0,0.16417958013665823,0.11166713598137734,0.22155357373124665,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
150.0,0.16582552019617613,0.11013225817983911,0.22175175620326773,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
180.0,0.17712572740571328,0.11612971382430076,0.23670747181676158,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
240.0,0.19876443790905296,0.1398365566188972,0.2585814456935965,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
365.0,0.22918537545794754,0.1937448933085352,0.26322493167329336,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,random_forest,T,ok
1.0,0.1839007063217476,0.0029753770596903577,0.3577410420111612,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
3.0,0.05433141719085403,-0.14640014286182343,0.22752156829905507,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
7.0,0.12627964923165555,-0.0026776947178348194,0.2489246087390925,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
10.0,0.14247905380655376,0.032541804887519246,0.24625293667109435,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
14.0,0.17530821866196528,0.07371946572637833,0.26927393122503157,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
21.0,0.2072653829812987,0.12077604068056605,0.28855975983879323,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
30.0,0.18676513160132113,0.08524965008145774,0.28293261671699416,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
45.0,0.20891889128830615,0.12530487659523482,0.2844404471311241,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
60.0,0.22846311386434487,0.1457316904889311,0.3089549562501685,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
90.0,0.2153931343354521,0.16266223998225124,0.2671932774662377,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
120.0,0.21253664044972068,0.16427558554600388,0.26472785866272597,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
150.0,0.20868471777266615,0.1562871867224054,0.26228205339662064,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
180.0,0.21682986141438274,0.16134776744742316,0.2693568363893943,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
240.0,0.2323082303381301,0.1843732644582873,0.2811568674617439,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
365.0,0.2555166286426978,0.2255942970319908,0.2866562988856495,19,19,,SCI_DENSE,block,single,736,seen_length,development_evaluation,S2,T,xgboost,T,ok
