network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_02070010,01656903,90,SON,6,2016-11-25,1.2276316452026366,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,7,2018-09-11,1.3215666823916967,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,8,2018-09-17,1.3092779880099827,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,9,2018-09-24,1.188478167851766,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,0,2016-10-18,4.912529573440551,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,1,2016-10-20,4.886137658225165,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,2,2016-10-23,4.871154643164741,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,3,2016-10-26,1.8646810579299926,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,4,2016-10-29,3.573025693893433,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,5,2016-11-01,4.887124471664429,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,6,2016-11-04,4.570102807150947,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,7,2016-11-07,2.3874553007549713,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,8,2016-11-10,1.8356665282779274,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,9,2016-11-13,1.4627470212512546,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
