network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_05030102,03102950,7,DJF,6,2019-12-31,1.187326751436506,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,7,2020-01-28,1.2556658336094448,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,8,2020-02-25,1.7329600674765449,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,DJF,9,2020-12-25,0.9141479747635977,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,0,2017-06-01,0.7238287789481029,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,1,2017-07-01,0.34806676592145636,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,2,2017-08-08,0.30888666425432426,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,3,2018-06-21,0.33106318882533514,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,4,2019-06-20,0.4859630584716795,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,5,2019-07-20,1.5999506814139235,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,6,2019-08-20,0.8286149161202572,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,7,2020-06-20,0.3638698032924107,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,8,2020-07-31,0.4918163844517299,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,JJA,9,2020-08-31,0.8177321297781808,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,0,2017-04-27,0.7583364214215956,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,1,2017-05-22,0.6256039210728243,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,2,2018-04-03,0.4963204792567662,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,3,2019-03-16,1.4106091499328615,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,4,2019-04-24,1.3507874352591378,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,5,2019-05-19,1.014829472133091,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,6,2020-03-16,1.0664631571088519,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,7,2020-04-10,1.5282991818019322,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,8,2020-05-05,1.0974725995744978,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,MAM,9,2020-05-31,0.4576941898890899,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,0,2017-09-21,0.42397918701171783,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,1,2017-10-15,0.8783273696899409,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,2,2017-11-16,1.16392012323652,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,3,2018-10-05,1.865399878365652,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,4,2018-11-17,0.6852153948375157,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,5,2019-09-12,0.7909333365304134,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,6,2019-10-07,0.25098759787423247,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,7,2020-09-14,0.2554922921316964,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,8,2020-10-16,1.3668210983276363,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,7,SON,9,2020-11-30,0.9164053576333181,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,0,2017-12-04,0.6573026590794325,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,1,2017-12-23,0.2923719194779793,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,2,2018-01-12,0.10737348999284829,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,3,2018-02-01,1.317601357400417,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,4,2018-12-07,0.6540095567703246,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,5,2019-01-25,0.8774891654650373,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,6,2020-01-02,0.8602910625934601,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,7,2020-01-22,1.0400070696572463,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,8,2020-02-11,1.5955079396565754,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,DJF,9,2020-12-02,0.6111150576670965,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,0,2017-06-01,1.4954792149861653,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,1,2017-06-20,2.391424865722656,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,2,2019-06-09,1.3007426706949872,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,3,2019-06-29,0.9984506225585942,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,4,2019-07-19,0.8655950673421224,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,5,2019-08-08,0.8459841791788739,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,6,2019-08-28,1.0213163121541344,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,7,2020-07-17,0.8369973119099937,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,8,2020-08-06,0.8144351323445638,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,JJA,9,2020-08-26,0.7353941853841145,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,0,2017-04-27,2.1585642878214517,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,1,2017-05-12,1.2159129842122396,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,2,2017-05-27,2.421871973673503,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,3,2019-05-04,1.6504009755452478,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,4,2020-03-13,1.8437542978922528,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,5,2020-03-28,1.349452273050944,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,6,2020-04-12,1.8814010206858318,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,7,2020-04-27,3.260542004903157,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,8,2020-05-12,2.740211378733316,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,MAM,9,2020-05-28,1.4220332209269202,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,0,2017-09-21,1.4097864468892412,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,1,2017-10-30,1.7089913813273114,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,2,2018-11-06,1.8027440532048542,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,3,2018-11-16,1.1246856514612833,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,4,2018-11-25,0.8846276473999024,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,5,2019-09-04,0.6416715113321942,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,6,2019-09-14,1.3345071538289395,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,7,2020-09-29,1.0926707140604655,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,8,2020-11-20,0.9647101386388143,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,30,SON,9,2020-11-30,1.0015907363096874,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,0,2017-12-04,1.9253322002622815,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,1,2017-12-12,0.997647805147701,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,2,2020-01-03,2.2475900729497273,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,3,2020-01-11,1.692960220442878,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,4,2020-01-19,1.6339846833546956,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,5,2020-01-27,1.5182660864459143,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,6,2020-02-04,2.0320775185690985,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,7,2020-02-12,1.9001538228988648,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,8,2020-02-20,1.8020323965284557,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,DJF,9,2020-02-29,1.9978684141900802,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,0,2019-06-06,2.0970039452446834,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,1,2019-06-11,2.346115485297309,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,2,2019-06-16,2.5869763056437174,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,3,2019-06-21,2.0161090130276147,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,4,2019-06-26,1.0489645851982965,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,5,2019-07-01,0.7103462007310657,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,6,2019-07-06,0.8066167026095921,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,7,2019-07-11,1.334453303019206,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,8,2019-07-16,2.0542051675584583,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,JJA,9,2019-07-21,2.770794107649061,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,0,2020-03-01,2.043596572081248,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,1,2020-03-04,1.848806527455648,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,2,2020-03-07,1.8116054503122965,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,3,2020-03-10,2.075828442043728,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,4,2020-03-13,2.2070368978712294,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,5,2020-03-16,2.0462558396657307,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,6,2020-03-19,1.9056564193301733,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,7,2020-03-22,1.8574303076002332,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,8,2020-03-25,1.9745783848232694,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102950,90,MAM,9,2020-03-29,2.0706817224290637,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,0,2017-12-04,0.44836079733712325,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,1,2018-01-01,0.21425297600882395,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,2,2018-01-29,0.3653236338070461,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,3,2018-02-27,1.510513019561768,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,4,2018-12-27,0.1436653682163782,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,5,2019-01-31,0.2589944916112082,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,6,2019-12-31,0.39691743850708006,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,7,2020-01-28,0.2942846604755947,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03103500,7,DJF,8,2020-02-25,0.39802037647792277,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
