station_id,model,missing_rate,pattern,target,metric,mean,median,std,ci_lower,ci_upper,n_events,ci_method,reason
B1,air_only,0.1,T,T,MAE,0.7017395077614375,0.7064025694398266,0.04088660140365062,0.684564265920438,0.7199910403299378,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.1,T,T,RMSE,0.8851983142963089,0.8772852760217844,0.0544903601441955,0.8637179055883899,0.9096226688227856,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.1,T,T,skill,0.1067958143947206,0.10490195935260954,0.034806026297777834,0.09132633160709294,0.12097036755964415,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.1,T+F+L,T,MAE,0.7017395077614375,0.7064025694398266,0.04088660140365062,0.685489039535485,0.7198775967732061,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.1,T+F+L,T,RMSE,0.8851983142963089,0.8772852760217844,0.0544903601441955,0.8630060979473234,0.9089790154713371,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.1,T+F+L,T,skill,0.1067958143947206,0.10490195935260954,0.034806026297777834,0.09267721042573362,0.12144142605779579,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.3,T,T,MAE,0.7027417968440622,0.7019638946887478,0.028826994285389065,0.6904492127384775,0.7156996097129986,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.3,T,T,RMSE,0.8868665753395435,0.8927580839974607,0.03538421721879133,0.8719912187013225,0.9014858862403685,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.3,T,T,skill,0.10872201021351188,0.10751764024549243,0.02343393492982612,0.09838914635876583,0.11891183611822506,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.3,T+F+L,T,MAE,0.7027417968440622,0.7019638946887478,0.028826994285389065,0.6915710959501324,0.7152462129713211,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.3,T+F+L,T,RMSE,0.8868665753395435,0.8927580839974607,0.03538421721879133,0.872343767866247,0.9029673785946489,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.3,T+F+L,T,skill,0.10872201021351188,0.10751764024549243,0.02343393492982612,0.09900528917043792,0.11891239653655956,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.5,T,T,MAE,0.7043601566031972,0.7036473051667407,0.019624026649797816,0.6959149275889119,0.7118853014608157,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.5,T,T,RMSE,0.8898364301209908,0.8892179940773635,0.024201553443346416,0.8790016565015556,0.9002624811907581,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.5,T,T,skill,0.10814974770821939,0.10683405313215943,0.016292030302411258,0.10175869245112894,0.11515716993874911,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.5,T+F+L,T,MAE,0.7043601566031972,0.7036473051667407,0.019624026649797816,0.6958855066763786,0.7126522094899206,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.5,T+F+L,T,RMSE,0.8898364301209908,0.8892179940773635,0.024201553443346416,0.8791740695277946,0.8994340351021642,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,0.5,T+F+L,T,skill,0.10814974770821939,0.10683405313215943,0.016292030302411258,0.1014267279644057,0.11521909997696035,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.1,T,T,MAE,0.7860908857800744,0.7849999742074446,0.04336697971957703,0.7680897651585665,0.8064596367417411,20,percentile bootstrap over scenario_id (1000 replicates),
