station_id,model,experiment,mask_type,gap_length,pattern,target,metric,mean,median,std,ci_lower,ci_upper,n_events,ci_method,reason
B1,air_only,M2,block,180.0,T+L,T,MAE,0.6580464902196522,0.6511164392373467,0.1645039624551479,0.586048519111359,0.7299019053993872,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M2,block,180.0,T+L,T,RMSE,0.8342478301087638,0.8422531282069405,0.20819106511864735,0.7421589048406951,0.9224942067196911,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M2,block,180.0,T+L,T,skill,0.06280805560958631,0.028507467880173665,0.10302493893050431,0.022206149285592603,0.11003615888884619,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T,T,MAE,0.7969441379246965,0.806874031020116,0.22096443020839066,0.7047194085460439,0.8872172558409731,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T,T,RMSE,0.9515797520412772,0.9286641579620678,0.23642799695634728,0.8610277227913596,1.052059736794721,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T,T,skill,0.06195615211369428,0.10683893372959236,0.19536569902844889,-0.027461911633060363,0.14203015063071325,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+F,T,MAE,0.7969441379246965,0.806874031020116,0.22096443020839066,0.7048921986569503,0.8908059861986374,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+F,T,RMSE,0.9515797520412772,0.9286641579620678,0.23642799695634728,0.854712914549254,1.0529478153558802,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+F,T,skill,0.06195615211369428,0.10683893372959236,0.19536569902844889,-0.023216323200465218,0.14243371237664448,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+F+L,T,MAE,0.7969441379246965,0.806874031020116,0.22096443020839066,0.6964494774666836,0.8972097127575596,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+F+L,T,RMSE,0.9515797520412772,0.9286641579620678,0.23642799695634728,0.8508728264733572,1.0515336984598875,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+F+L,T,skill,0.06195615211369428,0.10683893372959236,0.19536569902844889,-0.023565218453890216,0.13927812871505688,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+L,T,MAE,0.7969441379246965,0.806874031020116,0.22096443020839066,0.7002166629644754,0.8968604157888876,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+L,T,RMSE,0.9515797520412772,0.9286641579620678,0.23642799695634728,0.8552495046788365,1.0528300244474376,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,10.0,T+L,T,skill,0.06195615211369428,0.10683893372959236,0.19536569902844889,-0.02593422421395535,0.1425285004622896,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T,T,MAE,0.7221232109397415,0.6496032750076177,0.2677845242585932,0.6205012441205343,0.8513162332739829,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T,T,RMSE,0.8686800334483195,0.7704751164230187,0.3076806181144511,0.7377617209262719,1.0124478935494312,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T,T,skill,0.08709656739864864,0.10797153636082907,0.14858606799628077,0.025990626717568657,0.1442395806251321,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+F,T,MAE,0.7221232109397415,0.6496032750076177,0.2677845242585932,0.6215905184172057,0.8371801277807115,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+F,T,RMSE,0.8686800334483195,0.7704751164230187,0.3076806181144511,0.7394224312952536,0.9858304091592116,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+F,T,skill,0.08709656739864864,0.10797153636082907,0.14858606799628077,0.025508498807319927,0.15256165317420287,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+F+L,T,MAE,0.7221232109397415,0.6496032750076177,0.2677845242585932,0.6130106501142129,0.8401146992377418,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+F+L,T,RMSE,0.8686800334483195,0.7704751164230187,0.3076806181144511,0.7347210011139419,1.0096130545190227,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+F+L,T,skill,0.08709656739864864,0.10797153636082907,0.14858606799628077,0.026137042835335546,0.14808649984802913,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+L,T,MAE,0.7221232109397415,0.6496032750076177,0.2677845242585932,0.6117752149800424,0.8372757642509536,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+L,T,RMSE,0.8686800334483195,0.7704751164230187,0.3076806181144511,0.7384166938440112,1.0093303494657195,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,30.0,T+L,T,skill,0.08709656739864864,0.10797153636082907,0.14858606799628077,0.024607798855533842,0.1447854772645286,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T,T,MAE,0.7340068661177186,0.7066847038741028,0.12716912443045647,0.682654334947085,0.7913601020987444,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T,T,RMSE,0.9182348573191605,0.9084715145062237,0.14076008633233794,0.861003606288208,0.9754834962354068,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T,T,skill,0.07484847856599228,0.07839014120839738,0.13803056057415405,0.01130617891615172,0.13029778508484374,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+F,T,MAE,0.7340068661177186,0.7066847038741028,0.12716912443045647,0.678509569322602,0.7870684455966976,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+F,T,RMSE,0.9182348573191605,0.9084715145062237,0.14076008633233794,0.8596589820337097,0.976801061929642,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+F,T,skill,0.07484847856599228,0.07839014120839738,0.13803056057415405,0.018624424217679656,0.13255794736094872,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+F+L,T,MAE,0.7340068661177186,0.7066847038741028,0.12716912443045647,0.6822106073901969,0.7875938388064745,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+F+L,T,RMSE,0.9182348573191605,0.9084715145062237,0.14076008633233794,0.8577089200328484,0.9787720513251112,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+F+L,T,skill,0.07484847856599228,0.07839014120839738,0.13803056057415405,0.012277396468697887,0.13182213479939672,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+L,T,MAE,0.7340068661177186,0.7066847038741028,0.12716912443045647,0.683201438575546,0.7898727801049569,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+L,T,RMSE,0.9182348573191605,0.9084715145062237,0.14076008633233794,0.8547612425523219,0.9790264949352754,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,90.0,T+L,T,skill,0.07484847856599228,0.07839014120839738,0.13803056057415405,0.015365503784506653,0.1332290040604606,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T,T,MAE,0.7920979204914241,0.7881987006735713,0.10249463020384665,0.7495762419687192,0.835130507900244,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T,T,RMSE,0.9946900517950624,0.9822399372655167,0.10285793727412676,0.9504104131022559,1.037559712223321,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T,T,skill,0.13739619808856945,0.14109767527877554,0.05837319878916521,0.11326395554921873,0.162558126189451,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+F,T,MAE,0.7920979204914241,0.7881987006735713,0.10249463020384665,0.7464929279821534,0.8333178741361984,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+F,T,RMSE,0.9946900517950624,0.9822399372655167,0.10285793727412676,0.9479989236534131,1.0376396633710143,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+F,T,skill,0.13739619808856945,0.14109767527877554,0.05837319878916521,0.11283750636927414,0.16273722933908333,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+F+L,T,MAE,0.7920979204914241,0.7881987006735713,0.10249463020384665,0.7480298842142616,0.8329200622811876,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+F+L,T,RMSE,0.9946900517950624,0.9822399372655167,0.10285793727412676,0.9521626087646419,1.0393165979047758,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+F+L,T,skill,0.13739619808856945,0.14109767527877554,0.05837319878916521,0.11406697674624242,0.16348334341585202,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+L,T,MAE,0.7920979204914241,0.7881987006735713,0.10249463020384665,0.7442547767604819,0.8363514792117334,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+L,T,RMSE,0.9946900517950624,0.9822399372655167,0.10285793727412676,0.9525670782663117,1.0428296831475612,20,percentile bootstrap over scenario_id (1000 replicates),
B1,air_only,M3,multiblock,180.0,T+L,T,skill,0.13739619808856945,0.14109767527877554,0.05837319878916521,0.11477136383921115,0.16376047280398312,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T,T,MAE,0.6807499921321869,0.4799999713897705,0.5390446148739773,0.4631875042021275,0.9310374646782874,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T,T,RMSE,0.7510093540037812,0.5560356042242434,0.5563484451755836,0.5449256398733701,1.0275891320186838,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+F,T,MAE,0.6807499921321869,0.4799999713897705,0.5390446148739773,0.47669999991357326,0.9350312068164347,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+F,T,RMSE,0.7510093540037812,0.5560356042242434,0.5563484451755836,0.539894971088399,1.0011694036793002,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+F,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+F+L,T,MAE,0.6807499921321869,0.4799999713897705,0.5390446148739773,0.46295621411502375,0.9260562289655206,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+F+L,T,RMSE,0.7510093540037812,0.5560356042242434,0.5563484451755836,0.5450870003805279,1.0242321445618687,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+F+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+L,T,MAE,0.6807499921321869,0.4799999713897705,0.5390446148739773,0.4736562528461218,0.9247812131494284,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+L,T,RMSE,0.7510093540037812,0.5560356042242434,0.5563484451755836,0.5502846136415849,1.0204032317545184,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,10.0,T+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T,T,MAE,0.7571666431427001,0.6541666626930236,0.5121440433472594,0.557108323827386,1.0058166141957043,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T,T,RMSE,0.8777873896661438,0.7605257140188239,0.5425306545974342,0.670348614640217,1.1355210188777938,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+F,T,MAE,0.7571666431427001,0.6541666626930236,0.5121440433472594,0.5634020719875892,1.014037478292982,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+F,T,RMSE,0.8777873896661438,0.7605257140188239,0.5425306545974342,0.6754360225974816,1.121400501726068,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+F,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+F+L,T,MAE,0.7571666431427001,0.6541666626930236,0.5121440433472594,0.5624999941885471,0.9872145441025495,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+F+L,T,RMSE,0.8777873896661438,0.7605257140188239,0.5425306545974342,0.6544731472562582,1.1230497296754576,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+F+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+L,T,MAE,0.7571666431427001,0.6541666626930236,0.5121440433472594,0.5597499917149543,1.0102645530998706,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+L,T,RMSE,0.8777873896661438,0.7605257140188239,0.5425306545974342,0.6552426041151131,1.1393420861151407,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,30.0,T+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T,T,MAE,0.6991110970576605,0.7047222349378798,0.3412425151663674,0.5655777772433227,0.841015253798829,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T,T,RMSE,0.8635737674380346,0.8713056136893482,0.41200730763899907,0.6899801203822105,1.0458711297867693,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+F,T,MAE,0.6991110970576605,0.7047222349378798,0.3412425151663674,0.5586062440292702,0.8380881713810895,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+F,T,RMSE,0.8635737674380346,0.8713056136893482,0.41200730763899907,0.7037141490662587,1.0614154144382246,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+F,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+F+L,T,MAE,0.6991110970576605,0.7047222349378798,0.3412425151663674,0.5622180535578065,0.8520207988371452,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+F+L,T,RMSE,0.8635737674380346,0.8713056136893482,0.41200730763899907,0.6889573392517638,1.0542455934782364,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+F+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+L,T,MAE,0.6991110970576605,0.7047222349378798,0.3412425151663674,0.5620652820666631,0.8528409442835383,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+L,T,RMSE,0.8635737674380346,0.8713056136893482,0.41200730763899907,0.6992603317701669,1.0391894811443592,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,90.0,T+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,180.0,T,T,MAE,0.7175138778818979,0.6872222277853224,0.22701369454802658,0.624575682002637,0.8170965081353984,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,180.0,T,T,RMSE,0.9170715895398759,0.892643786331236,0.28067344660292803,0.8048376432934157,1.035708703165844,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,180.0,T,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,180.0,T+F,T,MAE,0.7175138778818979,0.6872222277853224,0.22701369454802658,0.6247999925952819,0.8123607485352289,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,180.0,T+F,T,RMSE,0.9170715895398759,0.892643786331236,0.28067344660292803,0.7944706677800748,1.0427860771255675,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,M2,block,180.0,T+F,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
