network_id,station_id,gap_length,horizon_group,empirical,r6,simple,surface,observed,domain,subset
chmi_vltava,0-203-1-203000,365,fallback,1.3826632356062427,1.3826632356062427,4.54743967185183,1.9001252936814248,5.688532820974096,czechia,fallback
chmi_zelivka,0-203-1-161400,7,direct,0.3314923200725596,0.3350052068901414,0.5255577400865155,0.4768726154559932,0.4074611868985115,czechia,direct
chmi_zelivka,0-203-1-161400,14,fallback,0.889447334541104,0.8894473345411039,0.6126836598297352,0.6213000494536703,0.4207348874757443,czechia,fallback
chmi_zelivka,0-203-1-161400,30,direct,0.4716669596367942,0.4708814989048296,0.6642156758048139,0.6975018873290545,0.5228178421157913,czechia,direct
chmi_zelivka,0-203-1-161400,60,fallback,0.889447334541104,0.8894473345411039,0.8491151448062426,0.8536000604083507,0.6727193670476808,czechia,fallback
chmi_zelivka,0-203-1-161400,90,direct,0.728428796764303,0.6735706068766061,1.1122921622522473,1.131435571144348,0.8845114585715026,czechia,direct
chmi_zelivka,0-203-1-161400,180,direct,1.3661435905853463,1.260814032890769,2.0486085056066723,2.1246144806328373,1.7696690666863453,czechia,direct
chmi_zelivka,0-203-1-161700,7,direct,0.4936621916981846,0.4949393971212045,0.5475645858841927,0.5267031237198898,0.4472283553547548,czechia,direct
chmi_zelivka,0-203-1-161700,14,fallback,0.889447334541104,0.8894473345411039,0.6268534026079533,0.6758500373435051,0.5622571325874434,czechia,fallback
chmi_zelivka,0-203-1-161700,30,direct,0.7444411776361681,0.7388975155857291,0.6646548694157743,0.7592381142187578,0.887256725389048,czechia,direct
chmi_zelivka,0-203-1-161700,60,fallback,0.889447334541104,0.8894473345411039,0.8358203798969248,0.9159302717934226,0.8291997381631739,czechia,fallback
chmi_zelivka,0-203-1-161700,90,direct,1.037027063964882,1.011476245815676,1.093341986325448,1.1922213252382612,1.0632216202328315,czechia,direct
chmi_zelivka,0-203-1-161700,180,direct,2.0414722126346714,1.9428895941052997,2.027270351700748,2.2294815600452926,2.2804588769226526,czechia,direct
chmi_zelivka,0-203-1-162000,7,direct,0.2684189724663754,0.2727584775395948,0.3695079650161534,0.4357366463580063,0.2901201993214665,czechia,direct
chmi_zelivka,0-203-1-162000,14,fallback,0.889447334541104,0.8894473345411039,0.6306626100667339,0.5752949295445208,0.4498755433013968,czechia,fallback
chmi_zelivka,0-203-1-162000,30,direct,0.6700361363894556,0.6666630271876429,1.0055073055182415,0.6505281862042737,0.6773923244787146,czechia,direct
chmi_zelivka,0-203-1-162000,60,fallback,0.889447334541104,0.8894473345411039,1.4055044461554385,0.8054577945827661,0.8926771862990653,czechia,fallback
chmi_zelivka,0-203-1-162000,90,direct,1.2445163072388867,1.2558280236865444,1.6992209266906686,1.0694786419270317,1.189802462644298,czechia,direct
chmi_zelivka,0-203-1-162000,180,direct,2.8930283218409265,2.980989964090685,2.554541807041625,2.059445481250628,3.115462109660397,czechia,direct
chmi_zelivka,0-203-1-162520,7,direct,0.2454224075863056,0.2587134976193108,0.4623723555511898,0.3798483859487122,0.2539621123961534,czechia,direct
chmi_zelivka,0-203-1-162520,14,fallback,0.889447334541104,0.8894473345411039,0.6281040553391741,0.5131403802039184,0.297480199694469,czechia,fallback
chmi_zelivka,0-203-1-162520,30,direct,0.51095551710098,0.5132672092865921,0.8202636884159205,0.5847962297074406,0.3590294719348284,czechia,direct
chmi_zelivka,0-203-1-162520,60,fallback,0.889447334541104,0.8894473345411039,1.0904338774586275,0.7341885896093548,0.570947240149591,czechia,fallback
chmi_zelivka,0-203-1-162520,90,direct,1.016265737116734,1.0463626705688216,1.368676046925151,0.989317750016768,0.7913148333557869,czechia,direct
chmi_zelivka,0-203-1-162520,180,direct,2.497373281509636,2.6142390655556778,2.280283666090952,1.9426754725255249,2.4838697554187577,czechia,direct
chmi_zelivka,0-203-1-163300,7,direct,0.1585128361903002,0.1600618401113301,-0.1986841902178868,1.1382053186573284,0.1594389668425828,czechia,direct
chmi_zelivka,0-203-1-163300,14,fallback,0.889447334541104,0.8894473345411039,0.0782787371069226,1.3461455708250736,0.1586256375240407,czechia,fallback
