left_event_id,right_event_id,left_station_id,right_station_id,left_event_type,right_event_type,left_season,right_season,same_station,same_event_type,same_season,overlap_days,union_days,jaccard,overlap_class,experiment_family
M7BEVENT-20190531-20190524-20190607-DC21D06D2792,M7BEVENT-20190611-20190605-20190611-1458080E48E9,P3,S2,flood,low_flow,MAM,JJA,False,False,False,3,19,0.15789473684210525,cross_station,M7b
M7BEVENT-20200417-20200410-20200424-EB8F367F864F,M7BEVENT-20200419-20200419-20200419-CA5FEC563C16,P3,P3,flood,rapid_warming,MAM,MAM,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200417-20200410-20200424-EB8F367F864F,M7BEVENT-20200412-20200412-20200412-6E8DD92C519E,P3,S2,flood,rapid_warming,MAM,MAM,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200417-20200410-20200424-EB8F367F864F,M7BEVENT-20200416-20200415-20200416-E8616E4F9C38,P3,S2,flood,rapid_warming,MAM,MAM,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20200417-20200410-20200424-EB8F367F864F,M7BEVENT-20200419-20200419-20200419-FDFDD3DBA3CE,P3,S2,flood,rapid_warming,MAM,MAM,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200525-20200513-20200527-B56FC26296E4,M7BEVENT-20200531-20200524-20200607-172E6ED21200,P3,P3,flood,flood,MAM,MAM,True,True,True,4,26,0.15384615384615385,same_type_flood,M7b
M7BEVENT-20200525-20200513-20200527-B56FC26296E4,M7BEVENT-20200512-20200503-20200517-D3348B6B57A2,P3,S2,flood,flood,MAM,MAM,False,True,True,5,25,0.2,cross_station,M7b
M7BEVENT-20200525-20200513-20200527-B56FC26296E4,M7BEVENT-20200531-20200521-20200604-A43FB3884D07,P3,S2,flood,flood,MAM,MAM,False,True,True,7,23,0.30434782608695654,cross_station,M7b
M7BEVENT-20200525-20200513-20200527-B56FC26296E4,M7BEVENT-20200516-20200516-20200516-42D3EE991CC9,P3,S2,flood,rapid_warming,MAM,MAM,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200531-20200524-20200607-172E6ED21200,M7BEVENT-20200531-20200521-20200604-A43FB3884D07,P3,S2,flood,flood,MAM,MAM,False,True,True,12,18,0.6666666666666666,cross_station,M7b
M7BEVENT-20200531-20200524-20200607-172E6ED21200,M7BEVENT-20200602-20200602-20200602-F583E1819F67,P3,S2,flood,rapid_warming,MAM,JJA,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200531-20200524-20200607-172E6ED21200,M7BEVENT-20200531-20200530-20200531-2843726BCE16,P3,S2,flood,rapid_warming,MAM,MAM,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20180926-20180908-20180922-69340218F9B3,M7BEVENT-20180922-20180914-20180922-E2B755959F2F,P3,P3,flood,high_temperature,SON,SON,True,False,True,9,15,0.6,cross_type,M7b
M7BEVENT-20180926-20180908-20180922-69340218F9B3,M7BEVENT-20180908-20180908-20180908-D4618FBCEFCE,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180926-20180908-20180922-69340218F9B3,M7BEVENT-20180910-20180910-20180910-AC83405A3595,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180926-20180908-20180922-69340218F9B3,M7BEVENT-20181006-20180907-20180921-0451C6D0914E,P3,S2,flood,flood,SON,SON,False,True,True,14,16,0.875,cross_station,M7b
M7BEVENT-20180926-20180908-20180922-69340218F9B3,M7BEVENT-20180914-20180914-20180914-07D9F3304ED6,P3,S2,flood,rapid_warming,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181002-20180925-20181009-1AFF9F620DB5,M7BEVENT-20181013-20181006-20181020-BB69B0DA6C50,P3,P3,flood,flood,SON,SON,True,True,True,4,26,0.15384615384615385,same_type_flood,M7b
M7BEVENT-20181002-20180925-20181009-1AFF9F620DB5,M7BEVENT-20181015-20181008-20181022-1F13A14421DD,P3,S2,flood,flood,SON,SON,False,True,True,2,28,0.07142857142857142,cross_station,M7b
M7BEVENT-20181002-20180925-20181009-1AFF9F620DB5,M7BEVENT-20180926-20180926-20180926-E93D82A50BB1,P3,S2,flood,rapid_warming,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181002-20180925-20181009-1AFF9F620DB5,M7BEVENT-20180928-20180928-20180928-5820676CEE5E,P3,S2,flood,rapid_warming,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181013-20181006-20181020-BB69B0DA6C50,M7BEVENT-20181011-20181011-20181011-061F87DDE6CB,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20181013-20181006-20181020-BB69B0DA6C50,M7BEVENT-20181015-20181008-20181022-1F13A14421DD,P3,S2,flood,flood,SON,SON,False,True,True,13,17,0.7647058823529411,cross_station,M7b
M7BEVENT-20181013-20181006-20181020-BB69B0DA6C50,M7BEVENT-20181014-20181014-20181014-C97452BBBDE0,P3,S2,flood,rapid_warming,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190927-20190920-20191004-FAD72F6FC07E,P3,P3,flood,flood,SON,SON,True,True,True,2,28,0.07142857142857142,same_type_flood,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190919-20190911-20190919-D968B8FB251B,P3,P3,flood,high_temperature,SON,SON,True,False,True,9,15,0.6,cross_type,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190907-20190906-20190907-74AC8A68E76D,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,16,0.0625,cross_type,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190911-20190911-20190911-49CB3BA29F88,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190914-20190914-20190914-F2A388295D5F,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190917-20190917-20190917-7CE0265B58A8,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190906-20190830-20190913-4B02540832D4,P3,S2,flood,flood,SON,SON,False,True,True,7,23,0.30434782608695654,cross_station,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190927-20190919-20191003-F07898434D13,P3,S2,flood,flood,SON,SON,False,True,True,3,27,0.1111111111111111,cross_station,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190908-20190908-20190908-896817BA0896,P3,S2,flood,rapid_warming,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190917-20190907-20190921-B060CEE8C24A,M7BEVENT-20190912-20190912-20190912-7404493681EA,P3,S2,flood,rapid_warming,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190927-20190920-20191004-FAD72F6FC07E,M7BEVENT-20190927-20190919-20191003-F07898434D13,P3,S2,flood,flood,SON,SON,False,True,True,14,16,0.875,cross_station,M7b
M7BEVENT-20190927-20190920-20191004-FAD72F6FC07E,M7BEVENT-20191005-20191002-20191005-2E63C68FFF91,P3,S2,flood,rapid_warming,SON,SON,False,False,True,3,16,0.1875,cross_station,M7b
M7BEVENT-20200920-20200908-20200922-B7EB31057A7B,M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,P3,P3,flood,high_temperature,SON,SON,True,False,True,13,115,0.11304347826086956,cross_type,M7b
M7BEVENT-20200920-20200908-20200922-B7EB31057A7B,M7BEVENT-20200912-20200912-20200912-66CACDB2067B,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200920-20200908-20200922-B7EB31057A7B,M7BEVENT-20200918-20200918-20200918-CEE5E9141EBF,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200920-20200908-20200922-B7EB31057A7B,M7BEVENT-20200921-20200921-20200921-AEF195F14E65,P3,P3,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200920-20200908-20200922-B7EB31057A7B,M7BEVENT-20200920-20200912-20200926-1AA924D66748,P3,S2,flood,flood,SON,SON,False,True,True,11,19,0.5789473684210527,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180121-20180119-20180121-51224F5B8C39,P3,S2,high_temperature,high_temperature,DJF,DJF,False,True,True,3,32,0.09375,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180210-20180207-20180210-0C550D9E993F,P3,S2,high_temperature,high_temperature,DJF,DJF,False,True,True,4,32,0.125,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180113-20180113-20180113-1FFAE36D2E52,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,32,0.03125,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180115-20180115-20180115-55714AE879C6,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,32,0.03125,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180119-20180119-20180119-C52925922475,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,32,0.03125,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180129-20180129-20180129-4B7927492F7A,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,32,0.03125,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180131-20180131-20180131-88E4057E029C,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,32,0.03125,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180203-20180202-20180203-148ED4E87F32,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,2,32,0.0625,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180206-20180206-20180206-98D945760317,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,32,0.03125,cross_station,M7b
M7BEVENT-20180210-20180110-20180210-632D0FB3AE0D,M7BEVENT-20180209-20180208-20180209-B2E6A247A8BD,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,2,32,0.0625,cross_station,M7b
M7BEVENT-20190202-20190116-20190202-F5F06AFFA6F8,M7BEVENT-20190125-20190125-20190125-B3E1E6C994EB,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,18,0.05555555555555555,cross_station,M7b
M7BEVENT-20190202-20190116-20190202-F5F06AFFA6F8,M7BEVENT-20190130-20190127-20190130-49495C068530,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,4,18,0.2222222222222222,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200110-20200110-20200110-6D435C5B2E7D,P3,P3,high_temperature,rapid_warming,DJF,DJF,True,False,True,1,44,0.022727272727272728,cross_type,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200110-20200104-20200110-CFC0D0935E0F,P3,S2,high_temperature,high_temperature,DJF,DJF,False,True,True,3,48,0.0625,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200108-20200108-20200108-D6FF3E18F7D6,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,44,0.022727272727272728,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200113-20200113-20200113-0ACE2231FAC4,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,44,0.022727272727272728,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200116-20200115-20200116-4A5E083DF416,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,2,44,0.045454545454545456,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200122-20200122-20200122-87408AF2840E,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,44,0.022727272727272728,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200131-20200130-20200131-EE72BD2E151B,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,2,44,0.045454545454545456,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200203-20200203-20200203-B443C824A067,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,44,0.022727272727272728,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200205-20200205-20200205-283040D5DAF1,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,44,0.022727272727272728,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200208-20200208-20200208-2C67BC5F96E8,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,1,44,0.022727272727272728,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200215-20200213-20200215-28D5D019F982,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,3,44,0.06818181818181818,cross_station,M7b
M7BEVENT-20200220-20200108-20200220-50F407CE614C,M7BEVENT-20200220-20200218-20200220-E63E4D1AD230,P3,S2,high_temperature,rapid_warming,DJF,DJF,False,False,True,3,44,0.06818181818181818,cross_station,M7b
M7BEVENT-20180922-20180914-20180922-E2B755959F2F,M7BEVENT-20181006-20180907-20180921-0451C6D0914E,P3,S2,high_temperature,flood,SON,SON,False,False,True,8,16,0.5,cross_station,M7b
M7BEVENT-20180922-20180914-20180922-E2B755959F2F,M7BEVENT-20180914-20180914-20180914-07D9F3304ED6,P3,S2,high_temperature,rapid_warming,SON,SON,False,False,True,1,9,0.1111111111111111,cross_station,M7b
M7BEVENT-20190919-20190911-20190919-D968B8FB251B,M7BEVENT-20190911-20190911-20190911-49CB3BA29F88,P3,P3,high_temperature,rapid_warming,SON,SON,True,False,True,1,9,0.1111111111111111,cross_type,M7b
M7BEVENT-20190919-20190911-20190919-D968B8FB251B,M7BEVENT-20190914-20190914-20190914-F2A388295D5F,P3,P3,high_temperature,rapid_warming,SON,SON,True,False,True,1,9,0.1111111111111111,cross_type,M7b
M7BEVENT-20190919-20190911-20190919-D968B8FB251B,M7BEVENT-20190917-20190917-20190917-7CE0265B58A8,P3,P3,high_temperature,rapid_warming,SON,SON,True,False,True,1,9,0.1111111111111111,cross_type,M7b
M7BEVENT-20190919-20190911-20190919-D968B8FB251B,M7BEVENT-20190906-20190830-20190913-4B02540832D4,P3,S2,high_temperature,flood,SON,SON,False,False,True,3,21,0.14285714285714285,cross_station,M7b
M7BEVENT-20190919-20190911-20190919-D968B8FB251B,M7BEVENT-20190927-20190919-20191003-F07898434D13,P3,S2,high_temperature,flood,SON,SON,False,False,True,1,23,0.043478260869565216,cross_station,M7b
M7BEVENT-20190919-20190911-20190919-D968B8FB251B,M7BEVENT-20190912-20190912-20190912-7404493681EA,P3,S2,high_temperature,rapid_warming,SON,SON,False,False,True,1,9,0.1111111111111111,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20200912-20200912-20200912-66CACDB2067B,P3,P3,high_temperature,rapid_warming,SON,SON,True,False,True,1,113,0.008849557522123894,cross_type,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20200918-20200918-20200918-CEE5E9141EBF,P3,P3,high_temperature,rapid_warming,SON,SON,True,False,True,1,113,0.008849557522123894,cross_type,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20200921-20200921-20200921-AEF195F14E65,P3,P3,high_temperature,rapid_warming,SON,SON,True,False,True,1,113,0.008849557522123894,cross_type,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201018-20201018-20201018-B10E58BA5D81,P3,P3,high_temperature,rapid_warming,SON,SON,True,False,True,1,113,0.008849557522123894,cross_type,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201122-20201122-20201122-D4CBC71277C9,P3,P3,high_temperature,rapid_warming,SON,SON,True,False,True,1,113,0.008849557522123894,cross_type,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201222-20201124-20201208-6FAB4596E7B3,P3,S2,high_temperature,flood,SON,DJF,False,False,False,15,113,0.13274336283185842,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20200920-20200912-20200926-1AA924D66748,P3,S2,high_temperature,flood,SON,SON,False,False,True,15,113,0.13274336283185842,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201106-20201010-20201106-68B8373A154A,P3,S2,high_temperature,high_temperature,SON,SON,False,True,True,28,113,0.24778761061946902,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201112-20201110-20201112-10A96B92B1B3,P3,S2,high_temperature,high_temperature,SON,SON,False,True,True,3,113,0.02654867256637168,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201201-20201201-20201201-BD4685F7F664,P3,S2,high_temperature,rapid_warming,SON,DJF,False,False,False,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201206-20201206-20201206-C87F7BF55E0F,P3,S2,high_temperature,rapid_warming,SON,DJF,False,False,False,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201209-20201209-20201209-FDA0DA9C6368,P3,S2,high_temperature,rapid_warming,SON,DJF,False,False,False,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201213-20201213-20201213-AA2D6AE489F5,P3,S2,high_temperature,rapid_warming,SON,DJF,False,False,False,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201001-20201001-20201001-594D63DCA26E,P3,S2,high_temperature,rapid_warming,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201027-20201027-20201027-EB6CFB829F2A,P3,S2,high_temperature,rapid_warming,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201102-20201102-20201102-16B721E727F3,P3,S2,high_temperature,rapid_warming,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201109-20201109-20201109-A7140E5C63F4,P3,S2,high_temperature,rapid_warming,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201122-20201122-20201122-30D6E240D9BE,P3,S2,high_temperature,rapid_warming,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20201231-20200910-20201231-B129EDAE58BC,M7BEVENT-20201128-20201128-20201128-1E0D66DA5739,P3,S2,high_temperature,rapid_warming,SON,SON,False,False,True,1,113,0.008849557522123894,cross_station,M7b
M7BEVENT-20180615-20180602-20180615-C5891950A7D0,M7BEVENT-20180603-20180603-20180603-872344A4B137,P3,P3,low_flow,rapid_warming,JJA,JJA,True,False,True,1,14,0.07142857142857142,cross_type,M7b
M7BEVENT-20180615-20180602-20180615-C5891950A7D0,M7BEVENT-20180615-20180601-20180615-D178C7B02F85,P3,S2,low_flow,low_flow,JJA,JJA,False,True,True,14,15,0.9333333333333333,cross_station,M7b
M7BEVENT-20180615-20180602-20180615-C5891950A7D0,M7BEVENT-20180603-20180603-20180603-08EB3C912D52,P3,S2,low_flow,rapid_warming,JJA,JJA,False,False,True,1,14,0.07142857142857142,cross_station,M7b
M7BEVENT-20180615-20180602-20180615-C5891950A7D0,M7BEVENT-20180607-20180607-20180607-0C2980F655A1,P3,S2,low_flow,rapid_warming,JJA,JJA,False,False,True,1,14,0.07142857142857142,cross_station,M7b
M7BEVENT-20190616-20190610-20190616-2C41180BE5CC,M7BEVENT-20190611-20190605-20190611-1458080E48E9,P3,S2,low_flow,low_flow,JJA,JJA,False,True,True,2,12,0.16666666666666666,cross_station,M7b
M7BEVENT-20181122-20181114-20181122-C1779678E723,M7BEVENT-20181119-20181119-20181119-CC10A952FC53,P3,P3,low_flow,rapid_warming,SON,SON,True,False,True,1,9,0.1111111111111111,cross_type,M7b
M7BEVENT-20181122-20181114-20181122-C1779678E723,M7BEVENT-20181115-20181108-20181122-A7BD18BC7A84,P3,S2,low_flow,flood,SON,SON,False,False,True,9,15,0.6,cross_station,M7b
M7BEVENT-20191128-20191122-20191128-DEC53006EDCC,M7BEVENT-20191222-20191124-20191208-AB55F32F9312,P3,S2,low_flow,flood,SON,DJF,False,False,False,5,17,0.29411764705882354,cross_station,M7b
M7BEVENT-20191128-20191122-20191128-DEC53006EDCC,M7BEVENT-20191128-20191111-20191128-EE64318DFE69,P3,S2,low_flow,high_temperature,SON,SON,False,False,True,7,18,0.3888888888888889,cross_station,M7b
M7BEVENT-20191128-20191122-20191128-DEC53006EDCC,M7BEVENT-20191125-20191125-20191125-0468228543B7,P3,S2,low_flow,rapid_warming,SON,SON,False,False,True,1,7,0.14285714285714285,cross_station,M7b
M7BEVENT-20180220-20180220-20180220-5E66B469F111,M7BEVENT-20180220-20180220-20180220-0DAEBCB36164,P3,S2,rapid_warming,rapid_warming,DJF,DJF,False,True,True,1,1,1.0,cross_station,M7b
M7BEVENT-20190216-20190216-20190216-F7515C91C1F0,M7BEVENT-20190216-20190215-20190216-F3383AA8D6F5,P3,S2,rapid_warming,rapid_warming,DJF,DJF,False,True,True,1,2,0.5,cross_station,M7b
M7BEVENT-20200104-20200104-20200104-544814C8996B,M7BEVENT-20200110-20200104-20200110-CFC0D0935E0F,P3,S2,rapid_warming,high_temperature,DJF,DJF,False,False,True,1,7,0.14285714285714285,cross_station,M7b
M7BEVENT-20200104-20200104-20200104-544814C8996B,M7BEVENT-20200104-20200104-20200104-72AB261AAEBA,P3,S2,rapid_warming,rapid_warming,DJF,DJF,False,True,True,1,1,1.0,cross_station,M7b
M7BEVENT-20200110-20200110-20200110-6D435C5B2E7D,M7BEVENT-20200110-20200104-20200110-CFC0D0935E0F,P3,S2,rapid_warming,high_temperature,DJF,DJF,False,False,True,1,7,0.14285714285714285,cross_station,M7b
M7BEVENT-20180603-20180603-20180603-872344A4B137,M7BEVENT-20180615-20180601-20180615-D178C7B02F85,P3,S2,rapid_warming,low_flow,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180603-20180603-20180603-872344A4B137,M7BEVENT-20180603-20180603-20180603-08EB3C912D52,P3,S2,rapid_warming,rapid_warming,JJA,JJA,False,True,True,1,1,1.0,cross_station,M7b
M7BEVENT-20180720-20180720-20180720-3D3194EFA472,M7BEVENT-20180719-20180707-20180721-A0BD86F4EE11,P3,S2,rapid_warming,flood,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180720-20180720-20180720-3D3194EFA472,M7BEVENT-20180725-20180718-20180801-5FCF56EA9394,P3,S2,rapid_warming,flood,JJA,JJA,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200628-20200627-20200628-8F7AA2A745D5,M7BEVENT-20200628-20200628-20200628-6D89E8B49BA7,P3,S2,rapid_warming,rapid_warming,JJA,JJA,False,True,True,1,2,0.5,cross_station,M7b
M7BEVENT-20180410-20180410-20180410-BDEDB23AD3E8,M7BEVENT-20180415-20180410-20180415-23C06B1E3694,P3,S2,rapid_warming,high_temperature,MAM,MAM,False,False,True,1,6,0.16666666666666666,cross_station,M7b
M7BEVENT-20200419-20200419-20200419-CA5FEC563C16,M7BEVENT-20200419-20200419-20200419-FDFDD3DBA3CE,P3,S2,rapid_warming,rapid_warming,MAM,MAM,False,True,True,1,1,1.0,cross_station,M7b
M7BEVENT-20200508-20200508-20200508-CC6E7F19940A,M7BEVENT-20200512-20200503-20200517-D3348B6B57A2,P3,S2,rapid_warming,flood,MAM,MAM,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180908-20180908-20180908-D4618FBCEFCE,M7BEVENT-20181006-20180907-20180921-0451C6D0914E,P3,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20180910-20180910-20180910-AC83405A3595,M7BEVENT-20181006-20180907-20180921-0451C6D0914E,P3,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181011-20181011-20181011-061F87DDE6CB,M7BEVENT-20181015-20181008-20181022-1F13A14421DD,P3,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181119-20181119-20181119-CC10A952FC53,M7BEVENT-20181115-20181108-20181122-A7BD18BC7A84,P3,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20181127-20181127-20181127-BF46584829B2,M7BEVENT-20190103-20181126-20181210-673E7F469148,P3,S2,rapid_warming,flood,SON,DJF,False,False,False,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20190907-20190906-20190907-74AC8A68E76D,M7BEVENT-20190906-20190830-20190913-4B02540832D4,P3,S2,rapid_warming,flood,SON,SON,False,False,True,2,15,0.13333333333333333,cross_station,M7b
M7BEVENT-20190911-20190911-20190911-49CB3BA29F88,M7BEVENT-20190906-20190830-20190913-4B02540832D4,P3,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20191115-20191115-20191115-6B07537AB9A0,M7BEVENT-20191128-20191111-20191128-EE64318DFE69,P3,S2,rapid_warming,high_temperature,SON,SON,False,False,True,1,18,0.05555555555555555,cross_station,M7b
M7BEVENT-20200912-20200912-20200912-66CACDB2067B,M7BEVENT-20200920-20200912-20200926-1AA924D66748,P3,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200918-20200918-20200918-CEE5E9141EBF,M7BEVENT-20200920-20200912-20200926-1AA924D66748,P3,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
M7BEVENT-20200921-20200921-20200921-AEF195F14E65,M7BEVENT-20200920-20200912-20200926-1AA924D66748,P3,S2,rapid_warming,flood,SON,SON,False,False,True,1,15,0.06666666666666667,cross_station,M7b
