Locatie_MessageID,Code,Coordinatenstelsel,Lat,Lon,Naam,Omschrijving
10880,schouwen.4kmuitdekust,ETRS89,51.682408,3.561489,"Schouwen, 4 km uit de kust","Schouwen, 4 km uit de kust"
2182,schouwen.50kmuitdekust,ETRS89,51.954042,3.056841,"Schouwen, 50 km uit de kust","Schouwen, 50 km uit de kust"
12066,schouwen.70kmuitdekust,ETRS89,52.073475,2.829111,"Schouwen, 70 km uit de kust","Schouwen, 70 km uit de kust"
16452,schuitengatii,ETRS89,53.354598,5.219007,Schuitengat II,Schuitengat II
10645,schulpengatii,ETRS89,52.937577,4.679524,Schulpengat II,Schulpengat II
9870,schuwacht.lek,ETRS89,51.8906101,4.6566256,"Schuwacht, Lek","Schuwacht, Lek"
15230,sgravenmoer,ETRS89,51.657249,4.934864,sgravenmoer,Donge
16754,sintannaland.badstrand,ETRS89,51.606822,4.104683,"Sint Annaland, Badstrand","Sint Annaland, Badstrand"
12830,sintmaartensdijk.muiepolder.badstrand,ETRS89,51.536551,4.062721,"Sint Maartensdijk, Muiepolder, badstrand","Sint Maartensdijk, Muiepolder, badstrand"
5177,sintmaartenszee,ETRS89,52.793817,4.670695,Sint Maartenszee,Sint Maartenszee
17789,sintphilipsland.badstrand,ETRS89,51.616741,4.170557,"Sint Philipsland, badstrand","Sint Philipsland, badstrand"
4725,sintphilipsland.slaak.noord,ETRS89,51.65423,4.15386,Sint Philipsland Slaak noord,OB1
9166,sintphilipsland.slaak.oost,ETRS89,51.6442,4.17166,Sint Philipsland Slaak oost,OM3
11592,sintphilipsland.slaak.zuid,ETRS89,51.65136,4.15109,Sint Philipsland Slaak zuid,OM2
10224,slijkgat.boeisg14,ETRS89,51.85406,3.987501,"Slijkgat, boei SG14","Slijkgat, boei SG14"
12267,slijkgat.boeisg18,ETRS89,51.865869,3.993148,"Slijkgat, boei SG18","Slijkgat, boei SG18"
3137,slikkenvanflakkee,ETRS89,51.751905,4.018143,Slikken van Flakkee,Slikken van Flakkee
16187,slikkerveer,ETRS89,51.892348,4.602728,Slikkerveer,kilometer 990.5
15073,slobbeland.volendam,ETRS89,52.491908,5.0721,"Slobbeland, Volendam","Slobbeland, Volendam"
1213,sluis,ETRS89,51.309178,3.382084,Sluis,Sluis
9162,soelekerkepolder.oost,ETRS89,51.542206,3.730818,"Soelekerkepolder, oost","Soelekerkepolder, oost"
17550,spaarndam.zijkanaalc,ETRS89,52.420077,4.693508,"Spaarndam, Zijkanaal C","Spaarndam, Zijkanaal C"
2015,spakenburg,ETRS89,52.26069,5.388669,Spakenburg,Spakenburg
8556,spakenburg.recreatieparktkleinezeetje,ETRS89,52.260105,5.375501,"Spakenburg, Recreatiepark 't Kleine Zeetje","Spakenburg, Recreatiepark 't Kleine Zeetje"
9905,spijkenisse.beerenplaat,ETRS89,51.839573,4.420907,"Spijkenisse, Beerenplaat",linker oever km 996.1
2611,spijkenisse.oudemaas.brug,ETRS89,51.859612,4.33986,"Spijkenisse, Oude Maas, Brug","voorheen Spijkenissebrug westelijke doorvaart, km1002.6"
12122,spruit,ETRS89,53.511134,6.439312,Spruit,Spruit
3669,spuigoudswaard,ETRS89,51.803243,4.27938,Spui Goudswaard,Spui Goudswaard
98,stadaantharingvliet.drinkwaterinnnamepunt,ETRS89,51.752834,4.223002,"Stad aan het Haringvliet, drinkwaterinnnamepunt","Stad aan het Haringvliet, drinkwaterinnnamepunt"
11920,stadaantharingvliet.strand,ETRS89,51.744927,4.241611,"Stad aan het Haringvliet, strand","Stad aan het Haringvliet, strand"
11898,stampersplaat.noord,ETRS89,51.753087,3.944539,"Stampersplaat, noord","Stampersplaat, noord"
16127,stavenisse.badstrand,ETRS89,51.593832,4.003615,"Stavenisse, badstrand","Stavenisse, badstrand"
7569,stavenisse.keeten,ETRS89,51.60037,4.015242,"Stavenisse, keeten","Stavenisse, keeten"
15172,stavoren.gemaalhoogland.buiten,ETRS89,52.87793,5.36396,Stavoren gemaal Hoogland buiten,Stavoren gemaal Hoogland buiten
3908,stavoren.ijsselmeer,ETRS89,52.853469,5.32634,Stavoren IJsselmeer,Stavoren IJsselmeer
8781,stavoren.itsuderstrand,ETRS89,52.872139,5.370067,"Stavoren, It Suderstrand","Stavoren, It Suderstrand"
5779,steenbergen.roosendaalsevliet,ETRS89,51.641197,4.242284,"Steenbergen, Roosendaalsevliet","Steenbergen, Roosendaalsevliet"
17485,steilebank,ETRS89,52.828102,5.629536,Steile Bank,Steile Bank
12257,stellendam.binnen,ETRS89,51.826694,4.050028,"Stellendam, binnen","Stellendam, binnen"
13738,stellendam.buiten,ETRS89,51.8317,4.042533,"Stellendam, buiten",meetboei
16018,stellendam.recreatieterreinrws,ETRS89,51.823716,4.044816,"Stellendam, recreatieterrein RWS","Stellendam, recreatieterrein RWS"
10326,stellendam.zuiderdiep,ETRS89,51.804103,4.056826,"Stellendam, Zuiderdiep","Stellendam, Zuiderdiep"
1635,stevensweert,ETRS89,51.131088,5.841665,Stevensweert,Stevensweert
16901,stevensweert.brandt.huiskensplas,ETRS89,51.138721,5.859473,"Stevensweert, Brandt, Huiskensplas",dagstrand
14219,stevensweert.eiland.dekis,ETRS89,51.137182,5.857728,"Stevensweert, Eiland, De Kis",dagstrand
3987,steyl,ETRS89,51.33536,6.116676,Belfeld beneden,"km 102,697"
17591,stortemelk,ETRS89,53.338992,5.055312,Stortemelk,Stortemelk
994,strandeilandvanmaurik,ETRS89,51.975226,5.421463,Strand Eiland van Maurik,Strand Eiland van Maurik
4781,strandnieuwkamperhoek,ETRS89,52.601666,5.647846,Strand Nieuw kamperhoek,Strand Nieuw kamperhoek
11446,strandnulde,ETRS89,52.271904,5.548364,Strand Nulde,Strand Nulde
11049,strandrcn,ETRS89,52.309816,5.546889,Strand RCN,Strand RCN
10262,strandschardam,ETRS89,52.593706,5.021697,Strand Schardam,Strand Schardam
8000,strandstaversekade,ETRS89,52.659846,5.594348,Strand Staversekade,Strand Staversekade
12858,streefkerk.lek,ETRS89,51.9047846,4.7393118,"Streefkerk, Lek","Streefkerk, Lek"
7505,surfstrandalmere,ETRS89,52.335004,5.205274,Surfstrand Almere,Surfstrand Almere
12925,suurhofbrug,ETRS89,51.938523,4.08346,Suurhofbrug,Suurhofbrug
12845,suurhofbrug.noordzijde,ETRS89,51.937687,4.107234,"Suurhofbrug, noordzijde","Suurhofbrug, noordzijde"
7109,swifterbant.ketelmeer,ETRS89,52.6055,5.6455,"Swifterbant, Ketelmeer","voorheen Ketelmeer, west"
17661,swifterweg,ETRS89,52.460358,5.693242,Swifterweg,Hoge Vaart
1152,terheijde.10kmuitdekust,ETRS89,52.109016,4.087249,"Ter Heijde, 10 km uit de kust","Ter Heijde, 10 km uit de kust"
16490,terheijde.1kmuitdekust,ETRS89,52.045696,4.168627,"Ter Heijde, 1 km uit de kust","Ter Heijde, 1 km uit de kust"
1495,terheijde.20kmuitdekust,ETRS89,52.182537,3.992029,"Ter Heijde, 20 km uit de kust","Ter Heijde, 20 km uit de kust"
15217,terheijde.2kmuitdekust,ETRS89,52.052354,4.159742,"Ter Heijde, 2 km uit de kust","Ter Heijde, 2 km uit de kust"
18183,terheijde.30kmuitdekust,ETRS89,52.253171,3.899781,"Ter Heijde, 30 km uit de kust","Ter Heijde, 30 km uit de kust"
15943,terheijde.4kmuitdekust,ETRS89,52.066247,4.141421,"Ter Heijde, 4 km uit de kust","Ter Heijde, 4 km uit de kust"
4688,terheijde.50kmuitdekust,ETRS89,52.344824,3.643155,"Ter Heijde, 50 km uit de kust","Ter Heijde, 50 km uit de kust"
17163,terheijde.70kmuitdekust,ETRS89,52.433981,3.389857,"Ter Heijde, 70 km uit de kust","Ter Heijde, 70 km uit de kust"
9877,termunten.zeestrand,ETRS89,53.302878,7.031538,"Termunten, zeestrand","Termunten, zeestrand"
6191,terneuzen.boei20,ETRS89,51.346537,3.825487,"Terneuzen, boei 20","Terneuzen, boei 20"
18497,terneuzen.goesekade,ETRS89,51.319879,3.82195,"Terneuzen, Goese Kade","Terneuzen, Goese Kade"
2792,terneuzen.landtong,ETRS89,51.322031,3.824889,"Terneuzen, landtong","Terneuzen, landtong"
13892,terneuzen.sluiskilbrug,ETRS89,51.294,3.8354,"Terneuzen, Sluiskilbrug","Terneuzen, Sluiskilbrug"
1361,terneuzen.westsluis.buiten,ETRS89,51.337472,3.812564,"Terneuzen, westsluis, buiten","Terneuzen, westsluis, buiten"
5967,terneuzen.westsluis.kanaalzijde,ETRS89,51.324309,3.819115,"Terneuzen, westsluis, kanaalzijde","Terneuzen, westsluis, kanaalzijde"
6240,terschelling.100kmuitdekust,ETRS89,54.148726,4.34059,"Terschelling, 100 km uit de kust","Terschelling, 100 km uit de kust"
2110,terschelling.10kmuitdekust,ETRS89,53.460377,5.09952,"Terschelling, 10 km uit de kust","Terschelling, 10 km uit de kust"
2686,terschelling.135kmuitdekust,ETRS89,54.414843,4.03974,"Terschelling, 135 km uit de kust","Terschelling, 135 km uit de kust"
12743,terschelling.175kmuitdekust,ETRS89,54.718461,3.690277,"Terschelling, 175 km uit de kust","Terschelling, 175 km uit de kust"
17380,terschelling.20kmuitdekust,ETRS89,53.536359,5.02044,"Terschelling, 20 km uit de kust","Terschelling, 20 km uit de kust"
9639,terschelling.235kmuitdekust,ETRS89,55.171526,3.156081,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust"
14075,terschelling.30kmuitdekust,ETRS89,53.612733,4.939633,"Terschelling, 30 km uit de kust","Terschelling, 30 km uit de kust"
14914,terschelling.40kmuitdekust,ETRS89,53.689154,4.853131,"Terschelling, 40 km uit de kust","Terschelling, 40 km uit de kust"
6942,terschelling.4kmuitdekust,ETRS89,53.414543,5.149245,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust"
11210,terschelling.50kmuitdekust,ETRS89,53.766773,4.765613,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust"
13595,terschelling.60kmuitdekust,ETRS89,53.843327,4.687311,"Terschelling, 60 km uit de kust","Terschelling, 60 km uit de kust"
16380,terschelling.70kmuitdekust,ETRS89,53.921038,4.608012,"Terschelling, 70 km uit de kust","Terschelling, 70 km uit de kust"
1502,terschelling.badstrandwestaanzee,ETRS89,53.405252,5.251798,"Terschelling, Badstrand West aan Zee","Terschelling, Badstrand West aan Zee"
14709,terschelling.west,ETRS89,53.363045,5.220026,"Terschelling, west","Terschelling, west"
2815,texelstroom,ETRS89,53.019577,4.824649,Texelstroom,Texelstroom
15450,tholen.nieuwehaven.boeinh7,ETRS89,51.512748,4.215928,"Tholen, Nieuwe Haven, boei NH7","Tholen, Nieuwe Haven, boei NH7"
9271,thorn.degrotehegge,ETRS89,51.155656,5.843738,"Thorn, De Grote Hegge",dagstrand
11788,tullentwaal.oost,ETRS89,51.994208,5.140409,"Tull en 't Waal, oost","Tull en 't Waal, oost"
13468,tullentwaal.west,ETRS89,51.997563,5.133401,"Tull en 't Waal, west","Tull en 't Waal, west"
4650,twenthekanaal.hoofdkanaalkm14p000,ETRS89,52.166707,6.390405,"Twenthekanaal, Hoofdkanaal km. 14.000",Exelsebrug
382,twenthekanaal.hoofdkanaalkm28p100,ETRS89,52.221655,6.565323,"Twenthekanaal, Hoofdkanaal km. 28.100",Molenbeek
18674,twenthekanaal.hoofdkanaalkm41p210,ETRS89,52.251409,6.746751,"Twenthekanaal, Hoofdkanaal km. 41.210",Oelerbeek
11059,uitdam,ETRS89,52.420992,5.117749,Uitdam,Uitdam
4446,uitdam.strand,ETRS89,52.424191,5.07342,"Uitdam, strand","Uitdam, strand"
1771,uithuizerwad,ETRS89,53.466778,6.749939,Uithuizerwad,"voorheen Uithuizerwad, 1"
5067,urk,ETRS89,52.65882,5.599885,Urk,Urk
16029,urk.dijkstrand,ETRS89,52.663389,5.59259,"Urk, dijkstrand","Urk, dijkstrand"
2113,urk.ijsselmeer.oost.meetpaal2,ETRS89,52.748351,5.559,"Urk, IJsselmeer, oost, meetpaal 02","Urk, IJsselmeer, oost, meetpaal 02"
17603,urk.ijsselmeer.zuid.meetpaal46,ETRS89,52.71,5.4929,"Urk, IJsselmeer, zuid, meetpaal 46","Urk, IJsselmeer, zuid, meetpaal 46"
16144,urmond,ETRS89,50.99143,5.768904,Urmond,monding van de Ur
18266,vaarwaterlangshoofdplaat,ETRS89,51.377457,3.672677,Vaarwater langs Hoofdplaat,Vaarwater langs Hoofdplaat
11948,valkenburg,ETRS89,52.168377,4.403757,Valkenburg,Valkenburg
4332,valkenisse.boei65,ETRS89,51.370508,4.114792,"Valkenisse, boei 65","Valkenisse, boei 65"
5387,valvanurk,ETRS89,52.653881,5.53868,Val van Urk,Val van Urk
1114,veen,ETRS89,51.780042,5.111874,Veen,Afgedamde Maas
6623,veere,ETRS89,51.542099,3.667385,Veere,Veere
7005,veere.havenmond,ETRS89,51.548295,3.673062,"Veere, havenmond","Veere, havenmond"
7981,veere.schutsluis,ETRS89,51.540751,3.667436,"Veere, schutsluis","Veere, schutsluis"
7932,veersegat.dam,ETRS89,51.575778,3.634799,"Veersegat, dam","Veersegat, dam"
5760,veersegat.dam.meerzijde.badstrand,ETRS89,51.583228,3.628017,"Veersegat, Dam, meerzijde, badstrand","Veersegat, Dam, meerzijde, badstrand"
1471,veersemeer.deelgebied,ETRS89,51.532006,3.715334,"Veerse Meer, deelgebied","Veerse Meer, deelgebied"
5113,velp,ETRS89,51.99176,6.005978,Velp,Velp
3333,velsen.velserkom,ETRS89,52.467611,4.623665,Velserkom,Velserkom
18841,velsenzuid.spaarndammerpolder,ETRS89,52.441489,4.69707,"Velsen-Zuid, Spaarndammerpolder","Velsen-Zuid, Spaarndammerpolder"
14180,veluwemeer.midden,ETRS89,52.400648,5.677842,"Veluwemeer, midden",zwaartepunt Veluwemeer
8690,vianen,ETRS89,51.995281,5.098542,Vianen,Vianen
8760,vlaardingen,ETRS89,51.899639,4.349048,Vlaardingen,Vlaardingen
3499,vlaktevanderaan,ETRS89,51.503721,3.242164,Vlakte van de Raan,Vlakte van de Raan
12849,vlieland.badstrandtbadhuis,ETRS89,53.304982,5.051838,"Vlieland, Badstrand 't Badhuis","Vlieland, Badstrand 't Badhuis"
12396,vlieland.jachthaven,ETRS89,53.296034,5.089957,"Vlieland, jachthaven","Vlieland, jachthaven"
10246,vliestroom,ETRS89,53.313348,5.159904,Vliestroom,Vliestroom
15655,vliestroom.zuid,ETRS89,53.262154,5.172012,"Vliestroom, zuid","Vliestroom, zuid"
5811,vlissingen,ETRS89,51.442,3.6,Vlissingen,Vlissingen
9327,vlissingen.boeissvh,ETRS89,51.411991,3.565619,"Vlissingen, boei SSVH","Vlissingen, boei SSVH"
11648,vlissingen.keersluisbrug,ETRS89,51.449528,3.585989,"Vlissingen, keersluisbrug","Vlissingen, keersluisbrug"
17057,vlissingen.nollebadstrand,ETRS89,51.450223,3.549845,"Vlissingen, Nolle badstrand","Vlissingen, Nolle badstrand"
9020,vlissingen.roeiershoofd,ETRS89,51.441353,3.574803,"Vlissingen, Roeiershoofd","Vlissingen, Roeiershoofd"
17870,vlodrop,ETRS89,51.133844,6.082115,Vlodrop,Roer
10735,volkerak.meetplaats2,ETRS89,51.661054,4.357414,"Volkerak, meetplaats 02","Volkerak, meetplaats 02"
14646,vooroeverandijkkoopmanspolder,ETRS89,52.74069,5.178394,Vooroever Andijk Koopmanspolder,Vooroever Andijk Koopmanspolder
3814,vossemeerdijkkm0p3,ETRS89,52.547011,5.854166,Vossemeerdijk km 0.3,Vossemeerdijk km 0.3
16633,vrouwenpolder,ETRS89,51.564896,3.640556,Vrouwenpolder,Vrouwenpolder
4743,vrouwenpolder.breezand.badstrand,ETRS89,51.590031,3.620104,"Vrouwenpolder, Breezand, badstrand","Vrouwenpolder, Breezand, badstrand"
6872,vrouwezand,ETRS89,52.810348,5.393138,Vrouwezand,Vrouwezand
9954,vrouwezand.meetpaal,ETRS89,52.810405,5.487566,"Vrouwezand, meetpaal",Friese kust
14333,vuursteenweg,ETRS89,52.576504,5.596685,Vuursteenweg,Noordertocht
4167,vuurtorenbadstrandhellevoetsluis,ETRS89,51.821299,4.124278,Vuurtoren Badstrand Hellevoetsluis,Vuurtoren Badstrand Hellevoetsluis
3382,waddenzee.ra,ETRS89,53.479134,6.663717,"Waddenzee, Ra","Waddenzee, Ra"
4762,walcheren.10kmuitdekust,ETRS89,51.596303,3.326519,"Walcheren, 10 km uit de kust","Walcheren, 10 km uit de kust"
17510,walcheren.1kmuitdekust,ETRS89,51.560753,3.421511,"Walcheren, 1 km uit de kust","Walcheren, 1 km uit de kust"
17940,walcheren.20kmuitdekust,ETRS89,51.657798,3.219245,"Walcheren, 20 km uit de kust","Walcheren, 20 km uit de kust"
133,walcheren.2kmuitdekust,ETRS89,51.548074,3.409531,"Walcheren, 2 km uit de kust","Walcheren, 2 km uit de kust"
15240,walcheren.30kmuitdekust,ETRS89,51.717521,3.112297,"Walcheren, 30 km uit de kust","Walcheren, 30 km uit de kust"
4119,walcheren.4kmuitdekust,ETRS89,51.560752,3.391791,"Walcheren, 4 km uit de kust","Walcheren, 4 km uit de kust"
17026,walcheren.50kmuitdekust,ETRS89,51.839189,2.895343,"Walcheren, 50 km uit de kust","Walcheren, 50 km uit de kust"
938,walcheren.70kmuitdekust,ETRS89,51.956135,2.677835,"Walcheren, 70 km uit de kust","Walcheren, 70 km uit de kust"
5506,warder,ETRS89,52.565916,5.032915,Warder,Warder
5432,waspik,ETRS89,51.682803,4.918703,Waspik,Donge
4648,wassenaarseslag,ETRS89,52.163438,4.346716,Wassenaarseslag,Wassenaarseslag
8251,waterlandstrandhemmelandmonnickendam,ETRS89,52.455111,5.048647,Waterlandstrand Hemmeland Monnickendam,Waterlandstrand Hemmeland Monnickendam
127,watersportcentrumdebijland,ETRS89,51.865106,6.079573,Watersportcentrum De Bijland,Watersportcentrum De Bijland
6822,weesp.vecht,ETRS89,52.309726,5.047892,"Weesp, Vecht","Weesp, Vecht"
2986,well.badstrand,ETRS89,51.747529,5.185952,"Well, badstrand","Well, badstrand"
6311,wellseind,ETRS89,51.748013,5.185052,Wellseind,Oude arm van de afgedamde Maas
5864,wemeldinge.badstrand,ETRS89,51.521166,3.999621,"Wemeldinge, badstrand","Wemeldinge, badstrand"
8901,wemeldinge.oudesluizen,ETRS89,51.524093,4.003855,"Wemeldinge, oude sluizen","Wemeldinge, oude sluizen"
8567,wessem.molengreend,ETRS89,51.162629,5.89613,"Wessem, Molengreend","Wessem, Molengreend"
3830,wessem.recreatiestrandcomfortparcwessem,ETRS89,51.153627,5.872004,"Wessem, Recreatiestrand Comfortparc Wessem","Wessem, Recreatiestrand Comfortparc Wessem"
16702,westereems.west,ETRS89,53.618056,6.366667,"Westereems, west","Westereems, west"
4447,westerhoofd,ETRS89,53.320224,6.994933,Westerhoofd,Westerhoofd
5197,westerschouwen.rotondebadstrand,ETRS89,51.669637,3.702156,"Westerschouwen, Rotonde badstrand","Westerschouwen, Rotonde badstrand"
14107,westhaven.2,ETRS89,52.403806,4.819536,"Westhaven, 2","Westhaven, 2"
3508,westkapelle.erikabadstrand,ETRS89,51.52402,3.437903,"Westkapelle, Erika badstrand","Westkapelle, Erika badstrand"
10116,westkomscheurrak,ETRS89,53.105921,5.08703,Westkom - Scheurrak,Westkom - Scheurrak
839,westmeep,ETRS89,53.2883,5.229012,West Meep,West Meep
4105,westmeep.west,ETRS89,53.288682,5.184026,"West Meep, west","West Meep, west"
12964,westnieuwland,ETRS89,51.785765,3.86466,West Nieuwland,West Nieuwland
16762,westrepart.badstrand,ETRS89,51.739264,3.828724,"West Repart, badstrand","West Repart, badstrand"
14541,westzaan,ETRS89,52.427822,4.764255,Westzaan,kilometer 13
17045,wevershoof.onderdijkzwemstrand,ETRS89,52.758153,5.120939,"Wevershoof, Onderdijk zwemstrand","Wevershoof, Onderdijk zwemstrand"
16461,wielingen,ETRS89,51.409907,3.358291,Wielingen,Wielingen
8094,wiene,ETRS89,52.240089,6.650719,Wiene,Wiene
17959,wierbalg.noord,ETRS89,52.977591,4.948761,"Wierbalg, noord","Wierbalg, noord"
13855,wieringen.ijsselmeer.oost,ETRS89,52.873472,5.118889,Wieringen IJsselmeer oost,Wieringen IJsselmeer oost
4091,wierumerwad,ETRS89,53.407684,6.063855,Wierumerwad,1
9028,wijhe,ETRS89,52.387,6.126917,Wijhe,Wijhe
9964,wijkaanzee,ETRS89,52.498482,4.584626,Wijk aan Zee,Wijk aan Zee
13928,wijkbijduurstede.amsterdamrijnkanaal,ETRS89,51.97479,5.293258,"Wijk bij Duurstede, Amsterdam-Rijnkanaal","Wijk bij Duurstede, Amsterdam-Rijnkanaal"
13524,wijkschewaard.badstrand,ETRS89,51.773773,5.129937,"Wijksche Waard, Badstrand","Wijksche Waard, Badstrand"
18592,wilhelminadorp.galgenplaat,ETRS89,51.549835,3.925206,"Wilhelminadorp, Galgenplaat","Wilhelminadorp, Galgenplaat"
17054,willemsdorp,ETRS89,51.730274,4.628849,Willemsdorp,Willemsdorp
15470,willemstad.hollandschdiep.volkerakspuisluis,ETRS89,51.694889,4.421779,Willemstad Hollandschdiep Volkerakspuisluis,Willemstad Hollandschdiep Volkerakspuisluis
7910,wissenkerke,ETRS89,51.601576,3.720566,Wissenkerke,Wissenkerke
3483,wissenkerke.boei7,ETRS89,51.607513,3.707021,"Wissenkerke, boei 7","Wissenkerke, boei 7"
6377,wolderwijd.midden,ETRS89,52.349817,5.567859,"Wolderwijd, midden",zwaartepunt Wolderwijd
10009,woldstrand,ETRS89,52.327771,5.548758,Woldstrand,Woldstrand
5249,wolfshoek,ETRS89,53.246847,5.155011,Wolfshoek,Wolfshoek
2620,wolphaartsdijk,ETRS89,51.547774,3.814968,Wolphaartsdijk,Wolphaartsdijk
9747,wolphaartsdijk.schelphoekbadstrand,ETRS89,51.542428,3.798573,"Wolphaartsdijk, Schelphoek badstrand","Wolphaartsdijk, Schelphoek badstrand"
3832,yerseke,ETRS89,51.506154,4.07513,Yerseke,Yerseke
16178,yerseke.boeipk3,ETRS89,51.476478,4.132287,"Yerseke, boei PK3","Yerseke, boei PK3"
10584,yerseke.postwegbadstrand,ETRS89,51.502533,4.04369,"Yerseke, Postweg badstrand","Yerseke, Postweg badstrand"
10410,yerseke.verwaterplaats,ETRS89,51.480973,4.100907,"Yerseke, verwaterplaats","Yerseke, verwaterplaats"
17710,zaandam.noordzeekanaal,ETRS89,52.418084,4.835905,"Zaandam, Noordzeekanaal",kilometer 18
5413,zandkreek,ETRS89,51.549728,3.916702,Zandkreek,Zandkreek
7830,zandkreek.boeiz1,ETRS89,51.553926,3.907409,"Zandkreek, boei Z1","Zandkreek, boei Z1"
11056,zandkreeksluis.binnen,ETRS89,51.541655,3.862035,"Zandkreeksluis, binnen","Zandkreeksluis, binnen"
547,zandkreeksluis.inloop.2,ETRS89,51.54422,3.869158,"Zandkreeksluis, inloop, punt 02","Zandkreeksluis, inloop, punt 02"
11235,zandmotor.monsterterheijde,ETRS89,52.030689,4.162157,"Zandmotor, Monster Ter Heijde","Zandmotor, Monster Ter Heijde"
5909,zandvliet,ETRS89,51.37589,4.266899,Zandvliet,Zandvliet
7047,zandvoortaanzee,ETRS89,52.374011,4.522264,Zandvoort aan Zee,Zandvoort aan Zee
6269,zeeasterweg,ETRS89,52.50327,5.589709,Zeeasterweg,Wiertocht
16626,zeehavenkanaal.monding,ETRS89,53.318607,7.006234,"Zeehavenkanaal, monding","Zeehavenkanaal, monding"
11884,zeestrand.eemshotel.delfzijl,ETRS89,53.334825,6.931385,"Zeestrand, Eemshotel, Delfzijl","Zeestrand, Eemshotel, Delfzijl"
3977,zeewolde.spiekweg.nijkerkertocht,ETRS89,52.281876,5.46282,"Zeewolde, Spiekweg, Nijkerkertocht","Zeewolde, Spiekweg, Nijkerkertocht"
12026,zierikzee,ETRS89,51.642159,3.910813,Zierikzee,Zierikzee
5155,zierikzee.deval,ETRS89,51.629683,3.891141,"Zierikzee, De Val","Zierikzee, De Val"
7565,zijkanaal.a,ETRS89,52.469719,4.668299,"Zijkanaal, A","Zijkanaal, A"
3449,zijkanaal.b,ETRS89,52.444624,4.687681,"Zijkanaal, B","Zijkanaal, B"
6816,zijkanaal.d1,ETRS89,52.433425,4.751412,"Zijkanaal, D-1","Zijkanaal, D-1"
226,zijkanaal.e,ETRS89,52.429783,4.783636,"Zijkanaal, E","Zijkanaal, E"
8575,zijkanaal.e.2,ETRS89,52.42788,4.784162,"Zijkanaal, E, 2","Zijkanaal, E, 2"
15658,zijkanaal.g,ETRS89,52.430416,4.832179,"Zijkanaal, G","Zijkanaal, G"
1685,zijkanaal.h,ETRS89,52.42416,4.857661,"Zijkanaal, H","Zijkanaal, H"
18719,zijpe,ETRS89,51.644719,4.096983,Zijpe,Zijpe
6215,zilverstrand,ETRS89,52.329032,5.15171,Zilverstrand,Zilverstrand
1033,zoelen,ETRS89,51.921115,5.42994,Zoelen,Zoelen
9447,zonenvreugd.hoorn,ETRS89,52.641573,5.046356,"Zon en Vreugd, Hoorn","Zon en Vreugd, Hoorn"
4896,zoutelande.dishoek.badstrand,ETRS89,51.471984,3.516144,"Zoutelande, Dishoek, badstrand","Zoutelande, Dishoek, badstrand"
7090,zoutelande.smidshoekje.badstrand,ETRS89,51.499037,3.482188,"Zoutelande, Smidshoekje, badstrand","Zoutelande, Smidshoekje, badstrand"
17337,zoutkamperlaag,ETRS89,53.429409,6.132651,Zoutkamperlaag,Zoutkamperlaag
16679,zoutkamperlaag.zeegat,ETRS89,53.475102,6.079226,"Zoutkamperlaag, zeegat","Zoutkamperlaag, zeegat"
4501,zuidergat.boei44,ETRS89,51.412701,4.03383,"Zuidergat, boei 44","Zuidergat, boei 44"
4450,zuidermeerdijk,ETRS89,52.602339,5.700133,Zuidermeerdijk,Zuidermeerdijk
7661,zuidhavenkm976p6,ETRS89,51.74286,4.717687,Zuidhaven km 976.6,Zuidhaven km 976.6
8773,zuidland.spui,ETRS89,51.80555,4.282919,"Zuidland, Spui","Zuidland, Spui"
9139,zuidoostlauwers.noordoost,ETRS89,53.483166,6.452183,"Zuid Oost Lauwers, noordoost","Zuid Oost Lauwers, noordoost"
18151,zuidoostlauwers.noordwest,ETRS89,53.49499,6.435902,"Zuid Oost Lauwers, noordwest","Zuid Oost Lauwers, noordwest"
15089,zuidoostlauwers.oost,ETRS89,53.449146,6.51349,"Zuid Oost Lauwers, oost","Zuid Oost Lauwers, oost"
8967,zuidoostrak,ETRS89,53.120289,5.244562,Zuidoostrak,Zuidoostrak
6984,zuidoostrak.zuid,ETRS89,53.10684,5.27223,"Zuidoostrak, zuid","Zuidoostrak, zuid"
8621,zutphen,ETRS89,52.143276,6.189232,Zutphen,Zutphen
14574,zwanenbad,ETRS89,51.93702,5.948729,Zwanenbad,Zwanenbad
6490,zwartehaan,ETRS89,53.321874,5.619809,Zwarte Haan,Zwarte Haan
15667,zwarteweg.heemskerk,ETRS89,52.523991,4.595656,"Zwarte Weg, Heemskerk","Zwarte Weg, Heemskerk"
7177,zwartsluis.zwartewater,ETRS89,52.6357,6.076,"Zwartsluis, Zwarte Water",buiten
16580,zwolle,ETRS89,52.523047,6.069995,Zwolle,"Hasselterhaven, Zwarte Water"
144,zwolle.ijssel,ETRS89,52.5086,6.053,"Zwolle, IJssel",voorheen Katerveer
10007,zwolsehoek.badstrand,ETRS89,52.615386,5.653051,"Zwolse Hoek, badstrand","Zwolse Hoek, badstrand"
