network_id,station_id,gap_length,mae_49pct_model,mae_70pct_model,n_placements
huc8_02040101,01427207,180,1.1094606731766834,1.2572809917732763,20
huc8_02040101,01427207,365,1.4843241824914304,1.8271415630913186,20
huc8_02040101,01427510,7,0.47317638092940406,0.44013928596462526,20
huc8_02040101,01427510,14,0.7188147102030676,0.6565277154796891,20
huc8_02040101,01427510,30,0.6556846082536503,0.616805544136713,20
huc8_02040101,01427510,60,0.988554092841999,0.9061727047044164,20
huc8_02040101,01427510,90,1.1707321193649487,1.0558264902993881,20
huc8_02040101,01427510,180,2.524236471294736,2.3484872707254256,20
huc8_02040101,01427510,365,5.712928709689493,5.864496262652047,20
huc8_02040101,01428500,7,0.6574733887399946,0.66087941718953,20
huc8_02040101,01428500,14,0.7929618477635085,0.8277595884140048,20
huc8_02040101,01428500,30,0.9514564438754072,0.9856786622917278,20
huc8_02040101,01428500,60,1.225167931778667,1.2909274835766604,20
huc8_02040101,01428500,90,1.5176556507829164,1.5899035388943221,20
huc8_02040101,01428500,180,2.986272433405742,3.100537420296628,20
huc8_02040101,01428500,365,5.844109799109859,5.749256792945201,20
huc8_02040102,01417500,7,0.5114862787723541,0.49354357412883215,20
huc8_02040102,01417500,14,0.6273181830559458,0.6042871843065535,20
huc8_02040102,01417500,30,0.754640167504549,0.7320729858080546,20
huc8_02040102,01417500,60,1.0017982363179327,0.9770973634372156,20
huc8_02040102,01417500,90,1.1272972664700613,1.0889456981387404,20
huc8_02040102,01417500,180,2.3773725522905584,2.3330689281506674,20
huc8_02040102,01417500,365,4.510558354742213,4.597352546233429,20
huc8_02040102,01420500,7,0.7748364758278642,0.7417779021710158,20
huc8_02040102,01420500,14,0.9933940278499254,0.9812126598241073,20
huc8_02040102,01420500,30,1.0660647789143645,1.0419100872463312,20
huc8_02040102,01420500,60,1.1813143563882138,1.1598768739492322,20
huc8_02040102,01420500,90,1.4023165069737782,1.3618362677850657,20
