date,t2m_deg_c
2022-04-08,5.42
2022-04-09,3.11
2022-04-10,2.66
2022-04-11,4.09
2022-04-12,6.27
2022-04-13,9.45
2022-04-14,11.8
2022-04-15,9.08
2022-04-16,4.65
2022-04-17,5.2
2022-04-18,7.03
2022-04-19,4.86
2022-04-20,4.46
2022-04-21,6.58
2022-04-22,8.53
2022-04-23,8.41
2022-04-24,8.25
2022-04-25,7.14
2022-04-26,8.79
2022-04-27,9.33
2022-04-28,10.13
2022-04-29,11.36
2022-04-30,10.26
2022-05-01,11.66
2022-05-02,13.15
2022-05-03,13.52
2022-05-04,13.6
2022-05-05,12.54
2022-05-06,13.68
2022-05-07,14.8
2022-05-08,14.42
2022-05-09,14.33
2022-05-10,16.03
2022-05-11,19.02
2022-05-12,17.57
2022-05-13,15.74
2022-05-14,14.26
2022-05-15,14.76
2022-05-16,17.29
2022-05-17,15.23
2022-05-18,14.06
2022-05-19,16.5
2022-05-20,20.35
2022-05-21,15.36
2022-05-22,13.72
2022-05-23,14.94
2022-05-24,16.64
2022-05-25,14.53
2022-05-26,15.47
2022-05-27,13.43
2022-05-28,10.38
2022-05-29,10.1
2022-05-30,10.97
2022-05-31,14.03
2022-06-01,15.41
2022-06-02,14.66
2022-06-03,17.88
2022-06-04,18.84
2022-06-05,19.58
2022-06-06,19.51
2022-06-07,15.78
2022-06-08,18.39
2022-06-09,16.41
2022-06-10,17.75
2022-06-11,19.75
2022-06-12,21.72
2022-06-13,16.32
2022-06-14,14.83
2022-06-15,18.18
2022-06-16,18.7
2022-06-17,18.22
2022-06-18,23.18
2022-06-19,25.76
2022-06-20,19.18
2022-06-21,15.97
2022-06-22,19.44
2022-06-23,21.58
2022-06-24,20.56
2022-06-25,19.51
2022-06-26,22.3
2022-06-27,24.69
2022-06-28,20.92
2022-06-29,20.03
2022-06-30,22.17
2022-07-01,20.32
2022-07-02,17.28
2022-07-03,19.46
2022-07-04,20.02
2022-07-05,18.88
2022-07-06,16.7
2022-07-07,14.28
2022-07-08,15.61
2022-07-09,15.86
2022-07-10,13.89
2022-07-11,15.07
2022-07-12,17.43
2022-07-13,20.45
2022-07-14,20.33
2022-07-15,15.38
2022-07-16,15.82
2022-07-17,15.88
2022-07-18,19.2
2022-07-19,23.0
2022-07-20,24.78
2022-07-21,24.23
2022-07-22,23.28
2022-07-23,21.87
2022-07-24,20.47
2022-07-25,24.04
2022-07-26,21.01
2022-07-27,17.31
2022-07-28,18.08
2022-07-29,20.56
2022-07-30,16.84
2022-07-31,19.49
2022-08-01,20.97
2022-08-02,21.41
2022-08-03,23.88
2022-08-04,25.22
2022-08-05,25.5
2022-08-06,17.76
2022-08-07,17.32
2022-08-08,18.01
2022-08-09,19.22
2022-08-10,20.22
2022-08-11,19.34
2022-08-12,19.28
2022-08-13,19.41
2022-08-14,21.33
2022-08-15,22.04
2022-08-16,23.97
2022-08-17,25.14
2022-08-18,25.82
2022-08-19,23.67
2022-08-20,20.12
2022-08-21,17.29
2022-08-22,15.69
2022-08-23,16.79
2022-08-24,20.26
2022-08-25,21.57
2022-08-26,22.95
2022-08-27,20.86
2022-08-28,18.09
2022-08-29,17.08
2022-08-30,17.87
2022-08-31,15.89
2022-09-01,15.38
2022-09-02,14.16
2022-09-03,15.29
2022-09-04,17.49
2022-09-05,17.5
2022-09-06,18.09
2022-09-07,18.85
2022-09-08,17.53
2022-09-09,16.57
2022-09-10,15.0
2022-09-11,13.92
2022-09-12,14.45
2022-09-13,15.78
2022-09-14,15.71
2022-09-15,13.55
2022-09-16,11.62
2022-09-17,9.03
2022-09-18,9.21
2022-09-19,8.67
2022-09-20,8.72
2022-09-21,8.77
2022-09-22,9.32
2022-09-23,9.33
2022-09-24,10.8
2022-09-25,12.01
2022-09-26,10.98
2022-09-27,9.24
2022-09-28,7.45
2022-09-29,8.43
2022-09-30,10.27
2022-10-01,8.66
2022-10-02,10.6
2022-10-03,10.5
2022-10-04,11.32
2022-10-05,10.92
2022-10-06,11.73
2022-10-07,11.85
2022-10-08,11.6
2022-10-09,8.61
2022-10-10,9.41
2022-10-11,9.8
2022-10-12,9.22
2022-10-13,10.45
2022-10-14,11.58
2022-10-15,12.1
2022-10-16,15.13
2022-10-17,13.28
2022-10-18,12.63
2022-10-19,8.67
2022-10-20,6.46
2022-10-21,7.65
2022-10-22,10.26
2022-10-23,10.94
2022-10-24,12.86
2022-10-25,11.36
2022-10-26,10.18
2022-10-27,11.98
2022-10-28,11.82
2022-10-29,12.86
2022-10-30,12.69
2022-10-31,13.26
2022-11-01,11.02
2022-11-02,8.69
2022-11-03,7.39
2022-11-04,7.67
2022-11-05,6.59
2022-11-06,4.24
2022-11-07,6.0
2022-11-08,7.19
2022-11-09,6.66
2022-11-10,7.84
2022-11-11,6.2
2022-11-12,6.65
2022-11-13,3.89
2022-11-14,5.65
2022-11-15,4.92
2022-11-16,5.11
2022-11-17,2.53
2022-11-18,-0.08
2022-11-19,-4.23
2022-11-20,-3.35
2022-11-21,-0.36
2022-11-22,-0.37
2022-11-23,0.79
2022-11-24,1.02
2022-11-25,2.35
2022-11-26,3.09
2022-11-27,0.66
2022-11-28,0.33
2022-11-29,0.38
2022-11-30,-0.29
2022-12-01,-0.76
2022-12-02,-1.56
2022-12-03,-0.08
2022-12-04,2.55
2022-12-05,2.37
2022-12-06,0.59
2022-12-07,-0.34
2022-12-08,-0.82
2022-12-09,-2.31
2022-12-10,-1.87
2022-12-11,-3.82
2022-12-12,-4.07
2022-12-13,-7.53
2022-12-14,-5.75
2022-12-15,-7.18
2022-12-16,-4.44
2022-12-17,-6.75
2022-12-18,-8.91
2022-12-19,-5.32
2022-12-20,-3.41
2022-12-21,-1.53
2022-12-22,1.67
2022-12-23,2.51
2022-12-24,3.81
2022-12-25,3.36
2022-12-26,4.43
2022-12-27,0.84
2022-12-28,0.9
2022-12-29,3.54
2022-12-30,2.67
2022-12-31,8.03
2023-01-01,7.94
2023-01-02,5.99
2023-01-03,3.85
2023-01-04,3.51
2023-01-05,6.94
2023-01-06,5.43
2023-01-07,4.71
2023-01-08,2.27
2023-01-09,1.98
2023-01-10,1.73
2023-01-11,1.47
2023-01-12,4.55
2023-01-13,5.61
2023-01-14,3.96
2023-01-15,4.76
2023-01-16,0.48
2023-01-17,-0.14
2023-01-18,-0.33
2023-01-19,-3.03
2023-01-20,-1.57
2023-01-21,-2.48
2023-01-22,-2.05
2023-01-23,-1.61
2023-01-24,-1.05
2023-01-25,-1.03
2023-01-26,-1.44
2023-01-27,-2.73
2023-01-28,-4.61
2023-01-29,-5.97
2023-01-30,-1.25
2023-01-31,1.1
2023-02-01,1.37
2023-02-02,0.87
2023-02-03,1.86
2023-02-04,-1.42
2023-02-05,-4.83
2023-02-06,-5.67
2023-02-07,-6.91
2023-02-08,-6.28
2023-02-09,-4.68
2023-02-10,-4.0
2023-02-11,0.32
2023-02-12,2.24
2023-02-13,1.82
2023-02-14,0.99
2023-02-15,-0.66
2023-02-16,0.45
2023-02-17,5.61
2023-02-18,7.26
2023-02-19,3.21
2023-02-20,4.6
2023-02-21,6.93
2023-02-22,5.37
2023-02-23,5.18
2023-02-24,4.68
2023-02-25,0.31
2023-02-26,-1.93
2023-02-27,-3.12
2023-02-28,-2.98
2023-03-01,-2.09
2023-03-02,-0.86
2023-03-03,-1.41
2023-03-04,0.23
2023-03-05,0.14
2023-03-06,-0.3
2023-03-07,0.66
2023-03-08,1.63
2023-03-09,4.77
2023-03-10,6.24
2023-03-11,-0.31
2023-03-12,0.22
2023-03-13,6.49
2023-03-14,6.83
2023-03-15,0.41
2023-03-16,0.83
2023-03-17,3.46
2023-03-18,4.3
2023-03-19,5.61
2023-03-20,8.19
2023-03-21,7.33
2023-03-22,10.04
2023-03-23,10.66
2023-03-24,10.73
2023-03-25,7.29
2023-03-26,6.81
2023-03-27,1.79
2023-03-28,0.22
2023-03-29,3.22
2023-03-30,8.13
2023-03-31,7.96
2023-04-01,8.36
2023-04-02,4.03
2023-04-03,0.04
2023-04-04,-0.2
2023-04-05,1.09
2023-04-06,2.76
2023-04-07,3.24
2023-04-08,4.17
2023-04-09,5.3
2023-04-10,7.21
2023-04-11,5.47
2023-04-12,6.6
2023-04-13,6.69
2023-04-14,4.78
2023-04-15,7.46
2023-04-16,8.3
2023-04-17,8.4
2023-04-18,8.54
2023-04-19,6.01
2023-04-20,6.15
2023-04-21,10.64
2023-04-22,11.57
2023-04-23,11.6
2023-04-24,10.24
2023-04-25,6.43
2023-04-26,4.5
2023-04-27,5.9
2023-04-28,8.47
2023-04-29,10.39
2023-04-30,8.91
2023-05-01,10.41
2023-05-02,10.81
2023-05-03,8.3
2023-05-04,10.2
2023-05-05,13.18
2023-05-06,12.67
2023-05-07,8.67
2023-05-08,8.68
2023-05-09,9.44
2023-05-10,12.4
2023-05-11,12.95
2023-05-12,13.68
2023-05-13,12.07
2023-05-14,11.99
2023-05-15,11.21
2023-05-16,10.6
2023-05-17,8.71
2023-05-18,9.79
2023-05-19,10.39
2023-05-20,14.94
2023-05-21,17.76
2023-05-22,17.79
2023-05-23,15.26
2023-05-24,11.28
2023-05-25,13.1
2023-05-26,13.94
2023-05-27,12.44
2023-05-28,14.11
2023-05-29,15.83
2023-05-30,14.61
2023-05-31,16.07
2023-06-01,17.5
2023-06-02,13.84
2023-06-03,12.02
2023-06-04,14.59
2023-06-05,15.05
2023-06-06,15.54
2023-06-07,17.14
2023-06-08,18.71
2023-06-09,18.18
2023-06-10,18.84
2023-06-11,17.69
2023-06-12,16.14
2023-06-13,14.82
2023-06-14,14.85
2023-06-15,15.87
2023-06-16,15.09
2023-06-17,15.47
2023-06-18,18.38
2023-06-19,21.41
2023-06-20,21.94
2023-06-21,23.46
2023-06-22,23.81
2023-06-23,20.52
2023-06-24,18.37
2023-06-25,19.63
2023-06-26,22.33
2023-06-27,16.59
2023-06-28,15.91
2023-06-29,19.67
2023-06-30,19.31
2023-07-01,19.68
2023-07-02,18.8
2023-07-03,18.87
2023-07-04,19.46
2023-07-05,19.82
2023-07-06,18.76
2023-07-07,20.56
2023-07-08,22.14
2023-07-09,24.43
2023-07-10,23.6
2023-07-11,22.73
2023-07-12,23.7
2023-07-13,20.19
2023-07-14,20.67
2023-07-15,25.05
2023-07-16,23.47
2023-07-17,23.1
2023-07-18,20.48
2023-07-19,20.91
2023-07-20,18.23
2023-07-21,18.35
2023-07-22,17.86
2023-07-23,21.13
2023-07-24,20.56
2023-07-25,17.53
2023-07-26,15.02
2023-07-27,15.33
2023-07-28,19.85
2023-07-29,19.78
2023-07-30,19.03
2023-07-31,17.97
2023-08-01,16.76
2023-08-02,17.54
2023-08-03,19.4
2023-08-04,18.8
2023-08-05,16.01
2023-08-06,14.2
2023-08-07,14.15
2023-08-08,13.99
2023-08-09,14.18
2023-08-10,16.25
2023-08-11,18.43
2023-08-12,21.59
2023-08-13,22.77
2023-08-14,23.06
2023-08-15,23.12
2023-08-16,22.79
2023-08-17,22.46
2023-08-18,22.18
2023-08-19,23.91
2023-08-20,25.19
2023-08-21,24.7
2023-08-22,24.25
2023-08-23,22.07
2023-08-24,22.81
2023-08-25,23.45
2023-08-26,21.51
2023-08-27,18.16
2023-08-28,14.23
2023-08-29,13.19
2023-08-30,14.23
2023-08-31,13.94
2023-09-01,14.8
2023-09-02,17.2
2023-09-03,15.99
2023-09-04,16.17
2023-09-05,16.73
2023-09-06,17.79
2023-09-07,18.27
2023-09-08,18.61
2023-09-09,18.87
2023-09-10,20.25
2023-09-11,21.5
2023-09-12,22.02
2023-09-13,20.49
2023-09-14,16.0
2023-09-15,16.07
2023-09-16,17.66
2023-09-17,18.45
2023-09-18,19.92
2023-09-19,17.2
2023-09-20,16.94
2023-09-21,18.04
2023-09-22,15.2
2023-09-23,13.04
2023-09-24,12.42
2023-09-25,14.47
2023-09-26,17.37
2023-09-27,17.64
2023-09-28,17.04
2023-09-29,18.1
2023-09-30,14.9
2023-10-01,14.02
2023-10-02,16.76
2023-10-03,17.61
2023-10-04,12.14
2023-10-05,11.19
2023-10-06,12.49
2023-10-07,14.21
2023-10-08,11.27
2023-10-09,10.25
2023-10-10,13.67
2023-10-11,15.69
2023-10-12,13.73
2023-10-13,15.26
2023-10-14,12.42
2023-10-15,6.41
2023-10-16,5.38
2023-10-17,5.5
2023-10-18,5.0
2023-10-19,7.25
2023-10-20,11.53
2023-10-21,14.21
2023-10-22,11.47
2023-10-23,10.11
2023-10-24,9.77
2023-10-25,10.23
2023-10-26,10.16
2023-10-27,9.04
2023-10-28,8.81
2023-10-29,9.36
2023-10-30,11.38
2023-10-31,10.69
2023-11-01,8.94
2023-11-02,8.61
2023-11-03,6.46
2023-11-04,5.9
2023-11-05,8.09
2023-11-06,7.88
2023-11-07,7.39
2023-11-08,5.51
2023-11-09,4.63
2023-11-10,5.35
2023-11-11,3.09
2023-11-12,2.56
2023-11-13,2.54
2023-11-14,7.74
2023-11-15,7.04
2023-11-16,5.16
2023-11-17,2.29
2023-11-18,2.22
2023-11-19,4.56
2023-11-20,6.77
2023-11-21,3.83
2023-11-22,-1.8
2023-11-23,1.63
2023-11-24,2.82
2023-11-25,-0.53
2023-11-26,-2.46
2023-11-27,-0.25
2023-11-28,-2.52
2023-11-29,-5.12
2023-11-30,-3.24
2023-12-01,-3.56
2023-12-02,-4.33
2023-12-03,-6.71
2023-12-04,-8.42
2023-12-05,-6.46
2023-12-06,-4.08
2023-12-07,-3.6
2023-12-08,-5.12
2023-12-09,-1.91
2023-12-10,-0.26
2023-12-11,1.89
2023-12-12,1.7
2023-12-13,3.07
2023-12-14,1.66
2023-12-15,-0.33
2023-12-16,1.73
2023-12-17,2.1
2023-12-18,0.58
2023-12-19,0.91
2023-12-20,2.28
2023-12-21,3.63
2023-12-22,1.68
2023-12-23,0.34
2023-12-24,4.11
2023-12-25,7.87
2023-12-26,6.66
2023-12-27,2.44
2023-12-28,2.93
2023-12-29,5.61
2023-12-30,5.0
2023-12-31,2.46
2024-01-01,2.7
2024-01-02,2.11
2024-01-03,6.32
2024-01-04,4.57
2024-01-05,1.92
2024-01-06,1.52
2024-01-07,-4.52
2024-01-08,-8.78
2024-01-09,-10.2
2024-01-10,-7.94
2024-01-11,-5.6
2024-01-12,-3.87
2024-01-13,-2.27
2024-01-14,-1.73
2024-01-15,-2.58
2024-01-16,-2.44
2024-01-17,-3.83
2024-01-18,-1.52
2024-01-19,-5.18
2024-01-20,-7.3
2024-01-21,-7.21
2024-01-22,-1.78
2024-01-23,1.42
2024-01-24,4.31
2024-01-25,3.34
2024-01-26,2.33
2024-01-27,0.91
2024-01-28,-0.45
2024-01-29,-0.69
2024-01-30,-0.66
2024-01-31,1.26
2024-02-01,1.29
2024-02-02,1.8
2024-02-03,5.52
2024-02-04,6.43
2024-02-05,7.15
2024-02-06,4.02
2024-02-07,3.6
2024-02-08,1.39
2024-02-09,6.13
2024-02-10,6.59
2024-02-11,6.56
2024-02-12,4.81
2024-02-13,2.8
2024-02-14,3.17
2024-02-15,6.94
2024-02-16,6.74
2024-02-17,6.75
2024-02-18,4.4
2024-02-19,5.23
2024-02-20,4.83
2024-02-21,4.92
2024-02-22,6.2
2024-02-23,5.77
2024-02-24,3.66
2024-02-25,2.51
2024-02-26,3.8
2024-02-27,4.14
2024-02-28,3.79
2024-02-29,4.77
2024-03-01,7.8
2024-03-02,7.61
2024-03-03,7.59
2024-03-04,7.07
2024-03-05,5.18
2024-03-06,3.39
2024-03-07,1.29
2024-03-08,1.81
2024-03-09,4.48
2024-03-10,7.54
2024-03-11,9.03
2024-03-12,6.87
2024-03-13,6.31
2024-03-14,6.34
2024-03-15,9.34
2024-03-16,8.09
2024-03-17,3.58
2024-03-18,1.13
2024-03-19,1.12
2024-03-20,5.53
2024-03-21,7.78
2024-03-22,8.36
2024-03-23,6.24
2024-03-24,3.19
2024-03-25,3.78
2024-03-26,5.78
2024-03-27,9.73
2024-03-28,7.94
2024-03-29,9.53
2024-03-30,12.99
2024-03-31,12.71
2024-04-01,11.36
2024-04-02,8.52
2024-04-03,8.59
2024-04-04,10.24
2024-04-05,12.53
2024-04-06,15.7
2024-04-07,16.62
2024-04-08,16.84
2024-04-09,15.85
2024-04-10,8.6
2024-04-11,11.05
2024-04-12,13.35
2024-04-13,14.59
2024-04-14,13.8
2024-04-15,10.28
2024-04-16,6.07
2024-04-17,4.86
2024-04-18,3.78
2024-04-19,3.78
2024-04-20,3.56
2024-04-21,2.32
2024-04-22,1.64
2024-04-23,3.41
2024-04-24,4.65
2024-04-25,3.65
2024-04-26,7.47
2024-04-27,10.71
2024-04-28,13.25
2024-04-29,15.9
2024-04-30,16.29
2024-05-01,15.08
2024-05-02,15.32
2024-05-03,13.53
2024-05-04,14.47
2024-05-05,13.92
2024-05-06,13.44
2024-05-07,10.77
2024-05-08,11.41
2024-05-09,11.9
2024-05-10,13.4
2024-05-11,14.13
2024-05-12,13.11
2024-05-13,13.17
2024-05-14,14.79
2024-05-15,15.35
2024-05-16,14.58
2024-05-17,12.08
2024-05-18,12.42
2024-05-19,14.9
2024-05-20,16.14
2024-05-21,16.02
2024-05-22,15.25
2024-05-23,15.51
2024-05-24,14.86
2024-05-25,16.03
2024-05-26,16.66
2024-05-27,17.26
2024-05-28,13.99
2024-05-29,15.45
2024-05-30,15.15
2024-05-31,16.39
2024-06-01,15.83
2024-06-02,16.55
2024-06-03,15.15
2024-06-04,14.7
2024-06-05,17.15
2024-06-06,17.24
2024-06-07,16.47
2024-06-08,18.26
2024-06-09,17.89
2024-06-10,16.75
2024-06-11,13.53
2024-06-12,13.57
2024-06-13,12.66
2024-06-14,13.56
2024-06-15,16.21
2024-06-16,17.12
2024-06-17,18.65
2024-06-18,21.55
2024-06-19,19.63
2024-06-20,16.84
2024-06-21,21.05
2024-06-22,18.5
2024-06-23,18.71
2024-06-24,18.14
2024-06-25,19.71
2024-06-26,22.22
2024-06-27,21.64
2024-06-28,23.0
2024-06-29,23.71
2024-06-30,22.78
2024-07-01,18.11
2024-07-02,15.8
2024-07-03,16.2
2024-07-04,16.21
2024-07-05,16.87
2024-07-06,21.93
2024-07-07,17.58
2024-07-08,20.03
2024-07-09,23.4
2024-07-10,24.11
2024-07-11,22.83
2024-07-12,21.08
2024-07-13,19.7
2024-07-14,19.99
2024-07-15,23.0
2024-07-16,22.2
2024-07-17,20.25
2024-07-18,20.64
2024-07-19,21.73
2024-07-20,21.03
2024-07-21,22.88
2024-07-22,21.66
2024-07-23,20.7
2024-07-24,18.95
2024-07-25,18.29
2024-07-26,20.16
2024-07-27,22.64
2024-07-28,19.3
2024-07-29,17.67
2024-07-30,19.58
2024-07-31,23.26
2024-08-01,22.43
2024-08-02,18.83
2024-08-03,18.86
2024-08-04,18.79
2024-08-05,17.12
2024-08-06,18.95
2024-08-07,21.52
2024-08-08,20.24
2024-08-09,20.41
2024-08-10,21.85
2024-08-11,21.56
2024-08-12,21.22
2024-08-13,23.31
2024-08-14,24.45
2024-08-15,24.08
2024-08-16,25.05
2024-08-17,24.38
2024-08-18,21.39
2024-08-19,17.11
2024-08-20,19.09
2024-08-21,18.57
2024-08-22,17.15
2024-08-23,19.61
2024-08-24,22.59
2024-08-25,19.12
2024-08-26,17.35
2024-08-27,19.37
2024-08-28,22.13
2024-08-29,24.54
2024-08-30,25.25
2024-08-31,20.11
2024-09-01,20.59
2024-09-02,21.57
2024-09-03,23.41
2024-09-04,23.98
2024-09-05,23.18
2024-09-06,21.36
2024-09-07,22.41
2024-09-08,23.32
2024-09-09,17.11
2024-09-10,15.06
2024-09-11,14.44
2024-09-12,10.27
2024-09-13,8.47
2024-09-14,11.23
2024-09-15,10.39
2024-09-16,14.17
2024-09-17,15.82
2024-09-18,16.26
2024-09-19,14.63
2024-09-20,14.01
2024-09-21,13.82
2024-09-22,13.88
2024-09-23,14.2
2024-09-24,13.08
2024-09-25,14.19
2024-09-26,14.31
2024-09-27,15.09
2024-09-28,10.87
2024-09-29,7.77
2024-09-30,8.02
2024-10-01,9.61
2024-10-02,9.06
2024-10-03,9.14
2024-10-04,8.17
2024-10-05,7.88
2024-10-06,7.88
2024-10-07,9.78
2024-10-08,12.97
2024-10-09,13.78
2024-10-10,12.55
2024-10-11,7.62
2024-10-12,6.98
2024-10-13,9.12
2024-10-14,7.19
2024-10-15,6.47
2024-10-16,7.76
2024-10-17,9.68
2024-10-18,10.39
2024-10-19,10.0
2024-10-20,8.24
2024-10-21,9.72
2024-10-22,10.09
2024-10-23,7.63
2024-10-24,9.27
2024-10-25,9.84
2024-10-26,10.97
2024-10-27,11.04
2024-10-28,11.59
2024-10-29,10.94
2024-10-30,10.23
2024-10-31,9.08
2024-11-01,7.58
2024-11-02,6.19
2024-11-03,2.15
2024-11-04,4.05
2024-11-05,4.62
2024-11-06,3.91
2024-11-07,4.44
2024-11-08,3.74
2024-11-09,2.44
2024-11-10,0.61
2024-11-11,-0.12
2024-11-12,0.66
2024-11-13,0.65
2024-11-14,2.44
2024-11-15,4.1
2024-11-16,1.69
2024-11-17,2.04
2024-11-18,1.44
2024-11-19,4.4
2024-11-20,0.92
2024-11-21,-0.75
2024-11-22,-2.24
2024-11-23,-1.12
2024-11-24,2.85
2024-11-25,2.6
2024-11-26,3.38
2024-11-27,3.12
2024-11-28,4.73
2024-11-29,2.14
2024-11-30,-0.02
2024-12-01,-0.5
2024-12-02,-1.04
2024-12-03,0.68
2024-12-04,-0.27
2024-12-05,-1.04
2024-12-06,0.68
2024-12-07,1.94
2024-12-08,0.33
2024-12-09,-1.0
2024-12-10,-1.21
2024-12-11,-2.43
2024-12-12,-2.5
2024-12-13,-2.49
2024-12-14,-2.08
2024-12-15,0.36
2024-12-16,3.71
2024-12-17,3.81
2024-12-18,2.36
2024-12-19,3.97
2024-12-20,1.87
2024-12-21,-0.08
2024-12-22,2.0
2024-12-23,-0.53
2024-12-24,-0.47
2024-12-25,-0.89
2024-12-26,-1.34
2024-12-27,-0.67
2024-12-28,-0.77
2024-12-29,-2.78
2024-12-30,-3.55
2024-12-31,-3.67
2025-01-01,-1.01
2025-01-02,0.96
2025-01-03,-0.95
2025-01-04,-2.96
2025-01-05,-3.72
2025-01-06,1.16
2025-01-07,1.02
2025-01-08,-0.51
2025-01-09,2.45
2025-01-10,-0.61
2025-01-11,-1.74
2025-01-12,-2.78
2025-01-13,-4.86
2025-01-14,-4.25
2025-01-15,0.05
2025-01-16,-0.85
2025-01-17,-1.85
2025-01-18,-2.75
2025-01-19,-2.96
2025-01-20,-3.74
2025-01-21,-3.52
2025-01-22,-4.11
2025-01-23,-2.72
2025-01-24,0.4
2025-01-25,1.2
2025-01-26,1.32
2025-01-27,2.26
2025-01-28,2.29
2025-01-29,2.1
2025-01-30,1.7
2025-01-31,0.25
2025-02-01,-0.28
2025-02-02,-0.22
2025-02-03,-1.13
2025-02-04,-1.9
2025-02-05,-2.02
2025-02-06,-0.1
2025-02-07,0.1
2025-02-08,-0.2
2025-02-09,-0.79
2025-02-10,-0.45
2025-02-11,-1.21
2025-02-12,-1.38
2025-02-13,-1.56
2025-02-14,-4.39
2025-02-15,-4.5
2025-02-16,-5.47
2025-02-17,-6.44
2025-02-18,-6.9
2025-02-19,-6.69
2025-02-20,-6.03
2025-02-21,-1.84
2025-02-22,-1.28
2025-02-23,1.08
2025-02-24,2.15
2025-02-25,3.43
2025-02-26,2.61
2025-02-27,3.47
2025-02-28,1.03
2025-03-01,0.68
2025-03-02,0.51
2025-03-03,1.63
2025-03-04,2.76
2025-03-05,3.81
2025-03-06,5.6
2025-03-07,6.3
2025-03-08,5.19
2025-03-09,7.54
2025-03-10,7.5
2025-03-11,7.07
2025-03-12,6.94
2025-03-13,1.22
2025-03-14,1.19
2025-03-15,0.46
2025-03-16,0.7
2025-03-17,-0.92
2025-03-18,0.16
2025-03-19,1.25
2025-03-20,3.04
2025-03-21,6.41
2025-03-22,7.21
2025-03-23,7.09
2025-03-24,7.33
2025-03-25,8.13
2025-03-26,5.82
2025-03-27,5.77
2025-03-28,6.35
2025-03-29,8.46
2025-03-30,7.08
2025-03-31,5.5
2025-04-01,5.93
2025-04-02,7.72
2025-04-03,8.73
2025-04-04,11.44
2025-04-05,5.79
2025-04-06,-0.06
2025-04-07,2.33
2025-04-08,4.87
2025-04-09,6.56
2025-04-10,5.93
2025-04-11,6.67
2025-04-12,11.39
2025-04-13,11.37
2025-04-14,14.06
2025-04-15,12.73
2025-04-16,16.21
2025-04-17,15.96
2025-04-18,11.4
2025-04-19,8.94
2025-04-20,12.78
2025-04-21,13.26
2025-04-22,12.6
2025-04-23,13.57
2025-04-24,12.54
2025-04-25,8.98
2025-04-26,8.12
2025-04-27,7.92
2025-04-28,11.54
2025-04-29,14.66
2025-04-30,15.43
2025-05-01,16.21
2025-05-02,17.49
2025-05-03,16.52
2025-05-04,10.66
2025-05-05,6.85
2025-05-06,7.84
2025-05-07,8.86
2025-05-08,7.26
2025-05-09,8.51
2025-05-10,10.93
2025-05-11,10.3
2025-05-12,9.52
2025-05-13,11.0
2025-05-14,13.54
2025-05-15,9.06
2025-05-16,8.17
2025-05-17,9.33
2025-05-18,8.07
2025-05-19,10.08
2025-05-20,14.22
2025-05-21,14.75
2025-05-22,10.33
2025-05-23,8.3
2025-05-24,10.33
2025-05-25,11.34
2025-05-26,13.45
2025-05-27,14.49
2025-05-28,13.73
2025-05-29,13.01
2025-05-30,16.53
2025-05-31,20.08
2025-06-01,19.85
2025-06-02,18.08
2025-06-03,18.2
2025-06-04,20.57
2025-06-05,17.84
2025-06-06,18.24
2025-06-07,16.73
2025-06-08,14.31
2025-06-09,12.64
2025-06-10,15.06
2025-06-11,14.04
2025-06-12,15.65
2025-06-13,16.01
2025-06-14,17.83
2025-06-15,21.79
2025-06-16,15.99
2025-06-17,18.26
2025-06-18,20.29
2025-06-19,18.15
2025-06-20,15.98
2025-06-21,18.16
2025-06-22,20.97
2025-06-23,20.32
2025-06-24,18.45
2025-06-25,22.04
2025-06-26,23.68
2025-06-27,19.58
2025-06-28,20.58
2025-06-29,23.17
2025-06-30,20.02
2025-07-01,21.1
2025-07-02,24.08
2025-07-03,21.66
2025-07-04,19.24
2025-07-05,21.46
2025-07-06,21.79
2025-07-07,18.01
2025-07-08,14.36
2025-07-09,15.68
2025-07-10,15.74
2025-07-11,16.82
2025-07-12,14.76
2025-07-13,18.2
2025-07-14,21.7
2025-07-15,19.4
2025-07-16,17.24
2025-07-17,16.52
2025-07-18,18.6
2025-07-19,20.55
2025-07-20,23.25
2025-07-21,22.26
2025-07-22,18.73
2025-07-23,19.55
2025-07-24,19.5
2025-07-25,20.47
2025-07-26,19.45
2025-07-27,18.24
2025-07-28,17.3
2025-07-29,16.29
2025-07-30,15.75
2025-07-31,16.2
2025-08-01,16.15
2025-08-02,16.46
2025-08-03,16.56
2025-08-04,16.63
2025-08-05,17.76
2025-08-06,16.08
2025-08-07,17.86
2025-08-08,21.25
2025-08-09,22.18
2025-08-10,19.95
2025-08-11,18.51
2025-08-12,19.93
2025-08-13,22.43
2025-08-14,25.06
2025-08-15,26.24
2025-08-16,21.84
2025-08-17,17.25
2025-08-18,17.12
2025-08-19,18.51
2025-08-20,20.11
2025-08-21,18.51
2025-08-22,15.36
2025-08-23,13.05
2025-08-24,12.89
2025-08-25,14.72
2025-08-26,17.21
2025-08-27,18.08
2025-08-28,22.07
2025-08-29,19.77
2025-08-30,18.48
2025-08-31,18.75
2025-09-01,20.16
2025-09-02,16.99
2025-09-03,18.38
2025-09-04,20.86
2025-09-05,18.0
2025-09-06,15.6
2025-09-07,15.1
2025-09-08,15.41
2025-09-09,17.1
2025-09-10,17.18
2025-09-11,16.59
2025-09-12,14.84
2025-09-13,14.24
2025-09-14,13.39
2025-09-15,15.39
