date,t2m_deg_c
2022-04-02,-0.12
2022-04-03,-1.17
2022-04-04,1.16
2022-04-05,3.85
2022-04-06,8.47
2022-04-07,10.49
2022-04-08,8.21
2022-04-09,5.17
2022-04-10,2.66
2022-04-11,3.58
2022-04-12,6.32
2022-04-13,8.49
2022-04-14,10.66
2022-04-15,10.07
2022-04-16,4.86
2022-04-17,3.77
2022-04-18,4.87
2022-04-19,3.47
2022-04-20,4.58
2022-04-21,7.05
2022-04-22,7.97
2022-04-23,8.68
2022-04-24,10.81
2022-04-25,8.35
2022-04-26,8.27
2022-04-27,7.99
2022-04-28,9.4
2022-04-29,9.91
2022-04-30,11.03
2022-05-01,12.14
2022-05-02,13.45
2022-05-03,13.46
2022-05-04,13.56
2022-05-05,13.86
2022-05-06,13.08
2022-05-07,12.15
2022-05-08,13.85
2022-05-09,13.98
2022-05-10,15.23
2022-05-11,18.28
2022-05-12,18.84
2022-05-13,16.72
2022-05-14,14.94
2022-05-15,15.69
2022-05-16,17.49
2022-05-17,14.45
2022-05-18,12.3
2022-05-19,14.56
2022-05-20,19.18
2022-05-21,17.51
2022-05-22,13.9
2022-05-23,14.43
2022-05-24,14.81
2022-05-25,13.78
2022-05-26,15.46
2022-05-27,15.07
2022-05-28,11.33
2022-05-29,12.14
2022-05-30,12.62
2022-05-31,15.34
2022-06-01,17.26
2022-06-02,16.72
2022-06-03,18.71
2022-06-04,19.2
2022-06-05,19.28
2022-06-06,18.74
2022-06-07,19.45
2022-06-08,16.74
2022-06-09,17.82
2022-06-10,16.62
2022-06-11,17.62
2022-06-12,19.68
2022-06-13,16.85
2022-06-14,14.98
2022-06-15,17.63
2022-06-16,18.93
2022-06-17,17.52
2022-06-18,20.49
2022-06-19,21.74
2022-06-20,21.91
2022-06-21,15.98
2022-06-22,18.92
2022-06-23,20.3
2022-06-24,21.53
2022-06-25,21.26
2022-06-26,23.88
2022-06-27,25.43
2022-06-28,23.21
2022-06-29,24.18
2022-06-30,26.09
2022-07-01,25.8
2022-07-02,18.91
2022-07-03,21.23
2022-07-04,23.01
2022-07-05,17.93
2022-07-06,17.93
2022-07-07,16.75
2022-07-08,16.47
2022-07-09,17.14
2022-07-10,15.34
2022-07-11,15.51
2022-07-12,17.01
2022-07-13,20.96
2022-07-14,22.91
2022-07-15,17.82
2022-07-16,17.39
2022-07-17,16.64
2022-07-18,19.95
2022-07-19,24.25
2022-07-20,25.92
2022-07-21,27.34
2022-07-22,25.88
2022-07-23,24.22
2022-07-24,22.37
2022-07-25,23.88
2022-07-26,20.26
2022-07-27,19.61
2022-07-28,19.82
2022-07-29,21.96
2022-07-30,18.36
2022-07-31,17.55
2022-08-01,20.47
2022-08-02,21.15
2022-08-03,22.78
2022-08-04,24.44
2022-08-05,26.11
2022-08-06,18.65
2022-08-07,18.14
2022-08-08,18.16
2022-08-09,19.36
2022-08-10,19.42
2022-08-11,18.88
2022-08-12,19.36
2022-08-13,19.84
2022-08-14,20.99
2022-08-15,23.62
2022-08-16,24.4
2022-08-17,25.14
2022-08-18,25.81
2022-08-19,24.78
2022-08-20,22.1
2022-08-21,18.7
2022-08-22,17.65
2022-08-23,19.66
2022-08-24,20.78
2022-08-25,22.26
2022-08-26,23.87
2022-08-27,22.36
2022-08-28,19.49
2022-08-29,19.06
2022-08-30,18.04
2022-08-31,16.37
2022-09-01,15.31
2022-09-02,14.35
2022-09-03,15.66
2022-09-04,15.6
2022-09-05,16.81
2022-09-06,17.28
2022-09-07,18.85
2022-09-08,19.06
2022-09-09,17.38
2022-09-10,15.72
2022-09-11,13.98
2022-09-12,13.71
2022-09-13,14.91
2022-09-14,15.23
2022-09-15,16.56
2022-09-16,12.39
2022-09-17,9.28
2022-09-18,8.75
2022-09-19,8.57
2022-09-20,8.12
2022-09-21,8.3
2022-09-22,8.5
2022-09-23,9.23
2022-09-24,9.89
2022-09-25,11.73
2022-09-26,11.64
2022-09-27,9.09
2022-09-28,8.58
2022-09-29,9.94
2022-09-30,9.66
2022-10-01,10.87
2022-10-02,11.14
2022-10-03,9.76
2022-10-04,10.71
2022-10-05,10.63
2022-10-06,12.74
2022-10-07,12.95
2022-10-08,12.87
2022-10-09,9.13
2022-10-10,9.76
2022-10-11,10.6
2022-10-12,8.53
2022-10-13,9.4
2022-10-14,10.83
2022-10-15,10.91
2022-10-16,12.77
2022-10-17,13.01
2022-10-18,12.68
2022-10-19,9.27
2022-10-20,7.24
2022-10-21,6.86
2022-10-22,8.38
2022-10-23,10.47
2022-10-24,12.2
2022-10-25,11.74
2022-10-26,10.18
2022-10-27,11.37
2022-10-28,10.54
2022-10-29,9.94
2022-10-30,10.36
2022-10-31,10.12
2022-11-01,8.92
2022-11-02,10.12
2022-11-03,8.54
2022-11-04,8.37
2022-11-05,6.53
2022-11-06,5.16
2022-11-07,7.23
2022-11-08,6.77
2022-11-09,7.17
2022-11-10,6.68
2022-11-11,5.71
2022-11-12,5.79
2022-11-13,3.62
2022-11-14,4.95
2022-11-15,5.67
2022-11-16,6.18
2022-11-17,2.03
2022-11-18,-0.84
2022-11-19,-3.93
2022-11-20,-1.93
2022-11-21,0.2
2022-11-22,0.75
2022-11-23,0.1
2022-11-24,0.05
2022-11-25,1.68
2022-11-26,2.31
2022-11-27,1.55
2022-11-28,1.17
2022-11-29,0.35
2022-11-30,-0.16
2022-12-01,-1.32
2022-12-02,-1.56
2022-12-03,0.54
2022-12-04,2.22
2022-12-05,2.78
2022-12-06,0.53
2022-12-07,-0.62
2022-12-08,-0.84
2022-12-09,-0.41
2022-12-10,-1.16
2022-12-11,-2.94
2022-12-12,-4.29
2022-12-13,-7.04
2022-12-14,-4.79
2022-12-15,-4.06
2022-12-16,-4.45
2022-12-17,-7.54
2022-12-18,-11.44
2022-12-19,-5.77
2022-12-20,-3.59
2022-12-21,-2.85
2022-12-22,-1.31
2022-12-23,0.73
2022-12-24,1.43
2022-12-25,1.1
2022-12-26,1.99
2022-12-27,1.21
2022-12-28,-0.67
2022-12-29,-0.68
2022-12-30,0.9
2022-12-31,3.21
2023-01-01,4.01
2023-01-02,5.86
2023-01-03,4.47
2023-01-04,2.53
2023-01-05,7.06
2023-01-06,3.36
2023-01-07,4.98
2023-01-08,3.99
2023-01-09,4.33
2023-01-10,2.53
2023-01-11,1.07
2023-01-12,2.93
2023-01-13,4.39
2023-01-14,3.2
2023-01-15,1.75
2023-01-16,1.28
2023-01-17,0.66
2023-01-18,0.02
2023-01-19,-1.37
2023-01-20,-2.6
2023-01-21,-2.07
2023-01-22,-2.24
2023-01-23,-0.86
2023-01-24,-0.93
2023-01-25,-2.15
2023-01-26,-2.17
2023-01-27,-3.34
2023-01-28,-3.63
2023-01-29,-5.88
2023-01-30,-2.43
2023-01-31,0.57
2023-02-01,1.08
2023-02-02,0.29
2023-02-03,-0.41
2023-02-04,-1.77
2023-02-05,-5.19
2023-02-06,-8.02
2023-02-07,-7.8
2023-02-08,-5.26
2023-02-09,-5.65
2023-02-10,-3.91
2023-02-11,-0.91
2023-02-12,1.84
2023-02-13,1.7
2023-02-14,0.66
2023-02-15,-0.97
2023-02-16,0.64
2023-02-17,4.07
2023-02-18,7.82
2023-02-19,3.67
2023-02-20,2.87
2023-02-21,5.77
2023-02-22,3.93
2023-02-23,3.07
2023-02-24,5.35
2023-02-25,1.54
2023-02-26,-1.52
2023-02-27,-1.77
2023-02-28,-1.6
2023-03-01,-0.44
2023-03-02,0.79
2023-03-03,-0.12
2023-03-04,-0.06
2023-03-05,0.06
2023-03-06,0.26
2023-03-07,1.01
2023-03-08,3.23
2023-03-09,6.43
2023-03-10,7.35
2023-03-11,0.6
2023-03-12,0.18
2023-03-13,5.42
2023-03-14,7.25
2023-03-15,1.39
2023-03-16,0.62
2023-03-17,1.82
2023-03-18,3.62
2023-03-19,5.53
2023-03-20,8.31
2023-03-21,7.17
2023-03-22,9.13
2023-03-23,11.26
2023-03-24,11.83
2023-03-25,8.51
2023-03-26,7.07
2023-03-27,2.36
2023-03-28,-0.73
2023-03-29,1.65
2023-03-30,5.79
2023-03-31,8.16
2023-04-01,8.17
2023-04-02,4.76
2023-04-03,0.88
2023-04-04,-0.89
2023-04-05,-0.32
2023-04-06,1.03
2023-04-07,1.75
2023-04-08,3.23
2023-04-09,5.37
2023-04-10,6.87
2023-04-11,5.72
2023-04-12,6.33
2023-04-13,6.94
2023-04-14,8.4
2023-04-15,7.16
2023-04-16,8.58
2023-04-17,9.35
2023-04-18,9.8
2023-04-19,7.1
2023-04-20,8.97
2023-04-21,10.63
2023-04-22,11.75
2023-04-23,12.87
2023-04-24,11.75
2023-04-25,8.32
2023-04-26,5.0
2023-04-27,6.2
2023-04-28,8.07
2023-04-29,10.55
2023-04-30,9.65
2023-05-01,10.74
2023-05-02,12.07
2023-05-03,10.44
2023-05-04,10.07
2023-05-05,12.96
2023-05-06,12.16
2023-05-07,8.42
2023-05-08,7.73
2023-05-09,9.19
2023-05-10,11.44
2023-05-11,12.88
2023-05-12,11.54
2023-05-13,11.13
2023-05-14,11.44
2023-05-15,12.05
2023-05-16,12.64
2023-05-17,8.73
2023-05-18,8.03
2023-05-19,11.31
2023-05-20,15.54
2023-05-21,17.64
2023-05-22,17.11
2023-05-23,16.71
2023-05-24,12.96
2023-05-25,13.28
2023-05-26,14.6
2023-05-27,12.41
2023-05-28,13.81
2023-05-29,14.98
2023-05-30,14.87
2023-05-31,15.07
2023-06-01,18.28
2023-06-02,15.43
2023-06-03,12.09
2023-06-04,15.77
2023-06-05,16.12
2023-06-06,17.27
2023-06-07,16.87
2023-06-08,17.57
2023-06-09,17.04
2023-06-10,17.93
2023-06-11,17.02
2023-06-12,14.23
2023-06-13,13.48
2023-06-14,13.78
2023-06-15,15.56
2023-06-16,16.87
2023-06-17,16.16
2023-06-18,18.3
2023-06-19,21.41
2023-06-20,21.9
2023-06-21,21.98
2023-06-22,23.33
2023-06-23,21.6
2023-06-24,17.11
2023-06-25,19.1
2023-06-26,21.15
2023-06-27,17.55
2023-06-28,15.75
2023-06-29,19.15
2023-06-30,20.56
2023-07-01,20.38
2023-07-02,19.95
2023-07-03,21.29
2023-07-04,21.97
2023-07-05,21.48
2023-07-06,19.01
2023-07-07,20.31
2023-07-08,22.14
2023-07-09,24.12
2023-07-10,24.71
2023-07-11,23.33
2023-07-12,24.59
2023-07-13,20.36
2023-07-14,21.07
2023-07-15,24.55
2023-07-16,26.33
2023-07-17,24.35
2023-07-18,22.87
2023-07-19,23.81
2023-07-20,20.35
2023-07-21,19.49
2023-07-22,19.34
2023-07-23,22.71
2023-07-24,23.45
2023-07-25,19.14
2023-07-26,14.55
2023-07-27,16.6
2023-07-28,19.51
2023-07-29,20.67
2023-07-30,19.67
2023-07-31,19.75
2023-08-01,17.03
2023-08-02,18.94
2023-08-03,19.24
2023-08-04,18.55
2023-08-05,17.68
2023-08-06,14.66
2023-08-07,13.53
2023-08-08,14.41
2023-08-09,13.87
2023-08-10,15.74
2023-08-11,18.59
2023-08-12,19.82
2023-08-13,21.51
2023-08-14,22.05
2023-08-15,23.11
2023-08-16,24.16
2023-08-17,21.38
2023-08-18,22.28
2023-08-19,23.97
2023-08-20,25.09
2023-08-21,26.1
2023-08-22,26.12
2023-08-23,22.94
2023-08-24,22.92
2023-08-25,24.51
2023-08-26,23.81
2023-08-27,22.35
2023-08-28,18.59
2023-08-29,17.61
2023-08-30,14.8
2023-08-31,15.35
2023-09-01,15.81
2023-09-02,18.98
2023-09-03,17.0
2023-09-04,15.78
2023-09-05,17.29
2023-09-06,18.87
2023-09-07,18.66
2023-09-08,20.49
2023-09-09,21.31
2023-09-10,20.62
2023-09-11,21.38
2023-09-12,22.0
2023-09-13,20.86
2023-09-14,17.91
2023-09-15,17.3
2023-09-16,18.05
2023-09-17,19.1
2023-09-18,20.14
2023-09-19,17.96
2023-09-20,17.35
2023-09-21,18.8
2023-09-22,19.07
2023-09-23,14.04
2023-09-24,12.77
2023-09-25,16.94
2023-09-26,18.72
2023-09-27,18.25
2023-09-28,17.58
2023-09-29,17.08
2023-09-30,14.49
2023-10-01,13.9
2023-10-02,16.46
2023-10-03,16.89
2023-10-04,13.29
2023-10-05,11.7
2023-10-06,12.54
2023-10-07,14.7
2023-10-08,10.92
2023-10-09,7.84
2023-10-10,11.93
2023-10-11,14.58
2023-10-12,15.07
2023-10-13,16.92
2023-10-14,15.93
2023-10-15,8.24
2023-10-16,5.85
2023-10-17,6.09
2023-10-18,5.46
2023-10-19,8.57
2023-10-20,15.9
2023-10-21,17.47
2023-10-22,11.75
2023-10-23,10.84
2023-10-24,11.66
2023-10-25,12.12
2023-10-26,11.34
2023-10-27,9.39
2023-10-28,8.86
2023-10-29,9.94
2023-10-30,12.6
2023-10-31,11.81
2023-11-01,8.51
2023-11-02,10.59
2023-11-03,9.23
2023-11-04,5.12
2023-11-05,7.69
2023-11-06,8.16
2023-11-07,7.12
2023-11-08,5.39
2023-11-09,5.3
2023-11-10,6.12
2023-11-11,4.86
2023-11-12,3.1
2023-11-13,2.24
2023-11-14,8.67
2023-11-15,6.8
2023-11-16,6.0
2023-11-17,3.62
2023-11-18,1.1
2023-11-19,1.39
2023-11-20,5.57
2023-11-21,4.82
2023-11-22,-1.8
2023-11-23,0.95
2023-11-24,3.01
2023-11-25,-1.03
2023-11-26,-2.85
2023-11-27,-0.65
2023-11-28,-1.24
2023-11-29,-4.97
2023-11-30,-2.47
2023-12-01,-1.39
2023-12-02,-4.25
2023-12-03,-7.07
2023-12-04,-7.38
2023-12-05,-6.36
2023-12-06,-3.97
2023-12-07,-4.26
2023-12-08,-4.6
2023-12-09,-3.27
2023-12-10,-1.37
2023-12-11,-0.19
2023-12-12,0.37
2023-12-13,0.6
2023-12-14,0.15
2023-12-15,-2.86
2023-12-16,-1.01
2023-12-17,0.62
2023-12-18,-0.37
2023-12-19,-0.7
2023-12-20,0.26
2023-12-21,1.92
2023-12-22,1.33
2023-12-23,-0.5
2023-12-24,2.25
2023-12-25,6.99
2023-12-26,6.3
2023-12-27,2.05
2023-12-28,2.17
2023-12-29,4.49
2023-12-30,4.25
2023-12-31,3.15
2024-01-01,2.25
2024-01-02,1.42
2024-01-03,5.86
2024-01-04,5.72
2024-01-05,2.73
2024-01-06,2.23
2024-01-07,-4.48
2024-01-08,-8.16
2024-01-09,-11.17
2024-01-10,-7.7
2024-01-11,-5.4
2024-01-12,-4.62
2024-01-13,-3.51
2024-01-14,-2.88
2024-01-15,-3.02
2024-01-16,-2.13
2024-01-17,-2.91
2024-01-18,0.46
2024-01-19,-4.61
2024-01-20,-6.6
2024-01-21,-4.89
2024-01-22,-4.25
2024-01-23,-0.41
2024-01-24,2.06
2024-01-25,2.93
2024-01-26,1.82
2024-01-27,1.51
2024-01-28,0.57
2024-01-29,-0.82
2024-01-30,-0.48
2024-01-31,-0.51
2024-02-01,0.94
2024-02-02,1.08
2024-02-03,4.26
2024-02-04,5.98
2024-02-05,6.53
2024-02-06,3.57
2024-02-07,3.85
2024-02-08,3.03
2024-02-09,5.45
2024-02-10,7.98
2024-02-11,7.45
2024-02-12,5.18
2024-02-13,3.34
2024-02-14,2.93
2024-02-15,6.09
2024-02-16,5.81
2024-02-17,4.23
2024-02-18,2.63
2024-02-19,3.93
2024-02-20,4.33
2024-02-21,3.22
2024-02-22,4.63
2024-02-23,6.26
2024-02-24,5.37
2024-02-25,5.31
2024-02-26,7.01
2024-02-27,9.1
2024-02-28,8.24
2024-02-29,7.64
2024-03-01,7.94
2024-03-02,7.38
2024-03-03,8.68
2024-03-04,7.64
2024-03-05,5.7
2024-03-06,3.94
2024-03-07,1.71
2024-03-08,1.74
2024-03-09,4.48
2024-03-10,7.38
2024-03-11,9.05
2024-03-12,6.63
2024-03-13,6.42
2024-03-14,6.96
2024-03-15,6.98
2024-03-16,9.06
2024-03-17,4.27
2024-03-18,0.67
2024-03-19,0.86
2024-03-20,4.54
2024-03-21,8.09
2024-03-22,8.34
2024-03-23,8.5
2024-03-24,3.29
2024-03-25,3.69
2024-03-26,5.79
2024-03-27,8.77
2024-03-28,9.65
2024-03-29,8.85
2024-03-30,13.42
2024-03-31,13.82
2024-04-01,13.4
2024-04-02,8.59
2024-04-03,9.24
2024-04-04,10.91
2024-04-05,11.49
2024-04-06,15.13
2024-04-07,16.11
2024-04-08,15.81
2024-04-09,15.59
2024-04-10,10.04
2024-04-11,11.0
2024-04-12,13.26
2024-04-13,14.8
2024-04-14,15.49
2024-04-15,11.21
2024-04-16,6.74
2024-04-17,5.29
2024-04-18,3.53
2024-04-19,4.02
2024-04-20,3.85
2024-04-21,2.1
2024-04-22,2.75
2024-04-23,3.54
2024-04-24,4.17
2024-04-25,4.37
2024-04-26,6.79
2024-04-27,10.24
2024-04-28,13.24
2024-04-29,15.15
2024-04-30,15.45
2024-05-01,14.43
2024-05-02,14.73
2024-05-03,14.7
2024-05-04,16.19
2024-05-05,16.3
2024-05-06,15.72
2024-05-07,12.28
2024-05-08,11.33
2024-05-09,11.6
2024-05-10,11.75
2024-05-11,13.28
2024-05-12,11.83
2024-05-13,12.64
2024-05-14,14.84
2024-05-15,14.93
2024-05-16,14.1
2024-05-17,11.7
2024-05-18,13.73
2024-05-19,15.48
2024-05-20,16.63
2024-05-21,17.14
2024-05-22,15.92
2024-05-23,16.09
2024-05-24,14.91
2024-05-25,16.22
2024-05-26,17.5
2024-05-27,17.99
2024-05-28,17.6
2024-05-29,15.85
2024-05-30,17.79
2024-05-31,17.25
2024-06-01,14.99
2024-06-02,15.75
2024-06-03,16.68
2024-06-04,15.44
2024-06-05,17.02
2024-06-06,19.12
2024-06-07,18.84
2024-06-08,19.27
2024-06-09,19.19
2024-06-10,16.76
2024-06-11,14.94
2024-06-12,12.21
2024-06-13,12.39
2024-06-14,14.0
2024-06-15,17.3
2024-06-16,17.18
2024-06-17,19.11
2024-06-18,21.04
2024-06-19,22.24
2024-06-20,16.88
2024-06-21,21.11
2024-06-22,19.77
2024-06-23,18.36
2024-06-24,17.48
2024-06-25,19.47
2024-06-26,21.24
2024-06-27,20.9
2024-06-28,22.53
2024-06-29,23.91
2024-06-30,24.47
2024-07-01,19.43
2024-07-02,16.4
2024-07-03,15.64
2024-07-04,16.18
2024-07-05,18.18
2024-07-06,21.65
2024-07-07,19.29
2024-07-08,18.81
2024-07-09,23.87
2024-07-10,26.22
2024-07-11,24.32
2024-07-12,24.24
2024-07-13,22.56
2024-07-14,21.85
2024-07-15,24.64
2024-07-16,24.7
2024-07-17,20.86
2024-07-18,21.87
2024-07-19,22.39
2024-07-20,21.18
2024-07-21,23.47
2024-07-22,23.8
2024-07-23,22.15
2024-07-24,20.01
2024-07-25,18.78
2024-07-26,21.34
2024-07-27,24.9
2024-07-28,20.63
2024-07-29,18.68
2024-07-30,19.59
2024-07-31,23.03
2024-08-01,22.84
2024-08-02,21.29
2024-08-03,18.26
2024-08-04,18.65
2024-08-05,17.82
2024-08-06,19.01
2024-08-07,21.23
2024-08-08,21.51
2024-08-09,21.08
2024-08-10,23.27
2024-08-11,24.41
2024-08-12,23.81
2024-08-13,24.35
2024-08-14,25.88
2024-08-15,26.58
2024-08-16,26.96
2024-08-17,25.15
2024-08-18,24.33
2024-08-19,21.78
2024-08-20,21.7
2024-08-21,20.62
2024-08-22,18.37
2024-08-23,20.37
2024-08-24,24.36
2024-08-25,24.03
2024-08-26,20.44
2024-08-27,21.31
2024-08-28,23.86
2024-08-29,24.84
2024-08-30,25.32
2024-08-31,24.09
2024-09-01,22.54
2024-09-02,24.47
2024-09-03,25.67
2024-09-04,26.06
2024-09-05,24.43
2024-09-06,22.45
2024-09-07,23.36
2024-09-08,23.92
2024-09-09,17.4
2024-09-10,16.1
2024-09-11,16.6
2024-09-12,11.25
2024-09-13,9.82
2024-09-14,13.39
2024-09-15,13.47
2024-09-16,13.65
2024-09-17,15.31
2024-09-18,15.76
2024-09-19,14.45
2024-09-20,14.13
2024-09-21,14.85
2024-09-22,13.43
2024-09-23,13.34
2024-09-24,13.1
2024-09-25,14.23
2024-09-26,15.74
2024-09-27,15.18
2024-09-28,12.1
2024-09-29,7.72
2024-09-30,7.66
2024-10-01,8.89
2024-10-02,8.07
2024-10-03,9.15
2024-10-04,9.03
2024-10-05,8.96
2024-10-06,8.77
2024-10-07,9.75
2024-10-08,14.05
2024-10-09,14.24
2024-10-10,13.25
2024-10-11,10.2
2024-10-12,8.5
2024-10-13,8.01
2024-10-14,6.7
2024-10-15,6.82
2024-10-16,6.59
2024-10-17,8.2
2024-10-18,8.76
2024-10-19,7.8
2024-10-20,7.12
2024-10-21,7.87
2024-10-22,8.57
2024-10-23,9.62
2024-10-24,9.33
2024-10-25,9.68
2024-10-26,10.65
2024-10-27,10.6
2024-10-28,11.33
2024-10-29,10.74
2024-10-30,10.69
2024-10-31,9.4
2024-11-01,7.15
2024-11-02,5.78
2024-11-03,1.88
2024-11-04,3.28
2024-11-05,3.8
2024-11-06,2.55
2024-11-07,3.62
2024-11-08,3.17
2024-11-09,3.12
2024-11-10,0.7
2024-11-11,-0.45
2024-11-12,-0.4
2024-11-13,-0.47
2024-11-14,1.2
2024-11-15,3.55
2024-11-16,1.54
2024-11-17,0.75
2024-11-18,2.08
2024-11-19,3.05
2024-11-20,1.43
2024-11-21,-0.91
2024-11-22,-1.15
2024-11-23,-2.13
2024-11-24,-1.19
2024-11-25,1.52
2024-11-26,3.13
2024-11-27,2.96
2024-11-28,3.86
2024-11-29,3.27
2024-11-30,1.32
2024-12-01,0.62
2024-12-02,0.52
2024-12-03,-0.13
2024-12-04,0.64
2024-12-05,-0.95
2024-12-06,-0.55
2024-12-07,0.4
2024-12-08,-0.43
2024-12-09,-0.2
2024-12-10,-0.63
2024-12-11,-2.33
2024-12-12,-2.17
2024-12-13,-2.0
2024-12-14,-1.9
2024-12-15,-0.14
2024-12-16,3.05
2024-12-17,2.57
2024-12-18,0.69
2024-12-19,1.9
2024-12-20,1.84
2024-12-21,-0.78
2024-12-22,-0.09
2024-12-23,-1.37
2024-12-24,-0.71
2024-12-25,-2.5
2024-12-26,-2.51
2024-12-27,-2.13
2024-12-28,-0.09
2024-12-29,-1.32
2024-12-30,-3.17
2024-12-31,-3.87
2025-01-01,-4.32
2025-01-02,-1.6
2025-01-03,-1.27
2025-01-04,-3.06
2025-01-05,-4.08
2025-01-06,0.62
2025-01-07,0.98
2025-01-08,-0.21
2025-01-09,2.6
2025-01-10,-0.74
2025-01-11,-1.54
2025-01-12,-2.42
2025-01-13,-3.98
2025-01-14,-4.76
2025-01-15,-1.18
2025-01-16,-0.68
2025-01-17,-1.55
2025-01-18,-3.17
2025-01-19,-3.87
2025-01-20,-4.45
2025-01-21,-4.09
2025-01-22,-4.03
2025-01-23,-1.56
2025-01-24,-0.91
2025-01-25,1.42
2025-01-26,2.06
2025-01-27,3.14
2025-01-28,6.04
2025-01-29,2.56
2025-01-30,2.25
2025-01-31,0.52
2025-02-01,-0.61
2025-02-02,-1.02
2025-02-03,-0.95
2025-02-04,-1.5
2025-02-05,-1.45
2025-02-06,-0.06
2025-02-07,-0.26
2025-02-08,-0.09
2025-02-09,-0.17
2025-02-10,-0.15
2025-02-11,-1.19
2025-02-12,-1.89
2025-02-13,-1.39
2025-02-14,-2.64
2025-02-15,-4.78
2025-02-16,-5.37
2025-02-17,-5.48
2025-02-18,-6.17
2025-02-19,-5.12
2025-02-20,-5.52
2025-02-21,-4.16
2025-02-22,-2.14
2025-02-23,-0.82
2025-02-24,1.91
2025-02-25,1.33
2025-02-26,1.68
2025-02-27,2.32
2025-02-28,2.18
2025-03-01,0.45
2025-03-02,0.61
2025-03-03,1.4
2025-03-04,3.29
2025-03-05,3.75
2025-03-06,5.95
2025-03-07,6.44
2025-03-08,7.24
2025-03-09,7.91
2025-03-10,8.88
2025-03-11,7.47
2025-03-12,8.28
2025-03-13,5.7
2025-03-14,0.68
2025-03-15,0.39
2025-03-16,-0.27
2025-03-17,-1.36
2025-03-18,-0.61
2025-03-19,0.58
2025-03-20,1.93
2025-03-21,5.04
2025-03-22,6.63
2025-03-23,8.44
2025-03-24,8.87
2025-03-25,9.48
2025-03-26,8.92
2025-03-27,6.93
2025-03-28,7.93
2025-03-29,10.16
2025-03-30,8.52
2025-03-31,5.77
2025-04-01,5.37
2025-04-02,8.25
2025-04-03,8.8
2025-04-04,11.53
2025-04-05,6.42
2025-04-06,-0.98
2025-04-07,1.49
2025-04-08,3.77
2025-04-09,5.31
2025-04-10,4.7
2025-04-11,6.51
2025-04-12,9.23
2025-04-13,10.69
2025-04-14,12.81
2025-04-15,12.28
2025-04-16,15.86
2025-04-17,16.3
2025-04-18,12.75
2025-04-19,10.6
2025-04-20,13.26
2025-04-21,14.31
2025-04-22,14.31
2025-04-23,14.66
2025-04-24,14.63
2025-04-25,10.86
2025-04-26,9.2
2025-04-27,8.3
2025-04-28,11.75
2025-04-29,14.23
2025-04-30,14.99
2025-05-01,15.15
2025-05-02,16.3
2025-05-03,17.96
2025-05-04,13.01
2025-05-05,8.07
2025-05-06,7.87
2025-05-07,9.47
2025-05-08,7.96
2025-05-09,7.5
2025-05-10,10.5
2025-05-11,9.68
2025-05-12,9.11
2025-05-13,10.3
2025-05-14,12.96
2025-05-15,8.8
2025-05-16,7.54
2025-05-17,8.91
2025-05-18,7.92
2025-05-19,9.27
2025-05-20,13.33
2025-05-21,15.26
2025-05-22,12.51
2025-05-23,10.18
2025-05-24,10.85
2025-05-25,13.54
2025-05-26,13.86
2025-05-27,14.52
2025-05-28,14.45
2025-05-29,13.19
2025-05-30,14.28
2025-05-31,19.18
2025-06-01,20.14
2025-06-02,19.94
2025-06-03,17.63
2025-06-04,19.92
2025-06-05,20.18
2025-06-06,20.06
2025-06-07,18.23
2025-06-08,15.34
2025-06-09,13.32
2025-06-10,15.74
2025-06-11,14.88
2025-06-12,15.2
2025-06-13,15.07
2025-06-14,17.22
2025-06-15,20.84
2025-06-16,16.49
2025-06-17,17.77
2025-06-18,20.88
2025-06-19,19.96
2025-06-20,15.94
2025-06-21,17.82
2025-06-22,21.29
2025-06-23,21.93
2025-06-24,20.25
2025-06-25,22.79
2025-06-26,25.31
2025-06-27,21.66
2025-06-28,20.5
2025-06-29,23.95
2025-06-30,21.52
2025-07-01,20.73
2025-07-02,23.57
2025-07-03,25.48
2025-07-04,19.18
2025-07-05,20.92
2025-07-06,24.0
2025-07-07,17.8
2025-07-08,15.17
2025-07-09,15.01
2025-07-10,16.87
2025-07-11,18.13
2025-07-12,16.56
2025-07-13,20.62
2025-07-14,22.51
2025-07-15,21.36
2025-07-16,18.8
2025-07-17,16.58
2025-07-18,18.05
2025-07-19,21.07
2025-07-20,23.98
2025-07-21,24.41
2025-07-22,19.89
2025-07-23,20.67
2025-07-24,21.36
2025-07-25,20.63
2025-07-26,19.7
2025-07-27,18.28
2025-07-28,17.44
2025-07-29,16.93
2025-07-30,17.39
2025-07-31,17.72
2025-08-01,16.89
2025-08-02,19.09
2025-08-03,16.75
2025-08-04,16.42
2025-08-05,18.58
2025-08-06,16.71
2025-08-07,17.72
2025-08-08,21.21
2025-08-09,23.48
2025-08-10,23.11
2025-08-11,18.6
2025-08-12,20.33
2025-08-13,22.87
2025-08-14,24.73
2025-08-15,26.76
2025-08-16,24.78
2025-08-17,19.8
2025-08-18,16.16
2025-08-19,18.71
2025-08-20,21.24
2025-08-21,17.9
2025-08-22,16.96
2025-08-23,14.01
2025-08-24,13.76
2025-08-25,15.94
2025-08-26,17.75
2025-08-27,19.29
2025-08-28,23.21
2025-08-29,23.23
2025-08-30,19.84
2025-08-31,18.1
2025-09-01,19.69
2025-09-02,20.09
2025-09-03,19.24
2025-09-04,20.86
2025-09-05,20.92
2025-09-06,16.28
2025-09-07,15.67
