scenario_id,model,mask_type,mask_seed,stations,variables,protocol,horizon_bin,horizon_order,minimum_horizon_days,maximum_horizon_days,hidden_cells,MAE,RMSE,climatology_MAE,skill
BLK1-B1-T-D090-test-R0105,climatology,block,105,B1,T,online_causal,4-7,3,4,7,4,0.9124999046325684,0.951643175234982,0.9124999046325684,0.0
BLK1-B1-T-D090-test-R0105,climatology,block,105,B1,T,online_causal,8-30,4,8,30,23,0.6304347826086957,0.6732464500394316,0.6304347826086957,0.0
BLK1-B1-T-D090-test-R0105,climatology,block,105,B1,T,online_causal,31-90,5,31,90,60,0.5533333579699199,0.6301455151694973,0.5533333579699199,0.0
BLK1-B1-T-D090-test-R0105,persistence,block,105,B1,T,online_causal,1,1,1,1,1,0.3000001907348633,0.3000001907348633,1.25,0.7599998474121094
BLK1-B1-T-D090-test-R0105,persistence,block,105,B1,T,online_causal,2-3,2,2,3,2,0.5499997138977051,0.5700874616212814,1.0249996185302734,0.46341471357195363
BLK1-B1-T-D090-test-R0105,persistence,block,105,B1,T,online_causal,4-7,3,4,7,4,0.875,0.9205976475150717,0.9124999046325684,0.04109579019371867
BLK1-B1-T-D090-test-R0105,persistence,block,105,B1,T,online_causal,8-30,4,8,30,23,2.717391304347826,2.9486179473695753,0.6304347826086957,-3.3103448275862073
BLK1-B1-T-D090-test-R0105,persistence,block,105,B1,T,online_causal,31-90,5,31,90,60,6.811666661500931,6.958723538230056,0.5533333579699199,-11.310240406419206
BLK1-B1-T-D090-test-R0105,causal_gru,block,105,B1,T,online_causal,1,1,1,1,1,0.13476085662841797,0.13476085662841797,1.25,0.8921913146972656
BLK1-B1-T-D090-test-R0105,causal_gru,block,105,B1,T,online_causal,2-3,2,2,3,2,0.2629671096801758,0.31549892661464585,1.0249996185302734,0.7434466267829064
BLK1-B1-T-D090-test-R0105,causal_gru,block,105,B1,T,online_causal,4-7,3,4,7,4,0.4023549556732178,0.4528463710490482,0.9124999046325684,0.5590630161926078
BLK1-B1-T-D090-test-R0105,causal_gru,block,105,B1,T,online_causal,8-30,4,8,30,23,0.7800151368846064,0.8886558255466552,0.6304347826086957,-0.23726538954109988
BLK1-B1-T-D090-test-R0105,causal_gru,block,105,B1,T,online_causal,31-90,5,31,90,60,2.367952201763789,2.6064670668525,0.5533333579699199,-3.279431499397358
BLK1-B1-T-D090-test-R0106,climatology,block,106,B1,T,online_causal,1,1,1,1,1,0.39999961853027344,0.39999961853027344,0.39999961853027344,0.0
BLK1-B1-T-D090-test-R0106,climatology,block,106,B1,T,online_causal,2-3,2,2,3,2,0.7499995231628418,0.7648524781647299,0.7499995231628418,0.0
BLK1-B1-T-D090-test-R0106,climatology,block,106,B1,T,online_causal,4-7,3,4,7,4,1.1499993801116943,1.1704693433226965,1.1499993801116943,0.0
BLK1-B1-T-D090-test-R0106,climatology,block,106,B1,T,online_causal,8-30,4,8,30,23,0.823913283970045,0.9511437503517484,0.823913283970045,0.0
BLK1-B1-T-D090-test-R0106,climatology,block,106,B1,T,online_causal,31-90,5,31,90,60,1.7158331712086996,1.952765010932584,1.7158331712086996,0.0
BLK1-B1-T-D090-test-R0106,persistence,block,106,B1,T,online_causal,1,1,1,1,1,0.0,0.0,0.39999961853027344,1.0
BLK1-B1-T-D090-test-R0106,persistence,block,106,B1,T,online_causal,2-3,2,2,3,2,0.34999990463256836,0.380788605203787,0.7499995231628418,0.5333331637911248
BLK1-B1-T-D090-test-R0106,persistence,block,106,B1,T,online_causal,4-7,3,4,7,4,0.7749998569488525,0.8170065801722193,1.1499993801116943,0.32608671765233455
BLK1-B1-T-D090-test-R0106,persistence,block,106,B1,T,online_causal,8-30,4,8,30,23,0.8391304430754288,0.9697600743613619,0.823913283970045,-0.018469369776464184
BLK1-B1-T-D090-test-R0106,persistence,block,106,B1,T,online_causal,31-90,5,31,90,60,1.7733333428700766,2.3950643568743493,1.7158331712086996,-0.033511516519331375
BLK1-B1-T-D090-test-R0106,causal_gru,block,106,B1,T,online_causal,1,1,1,1,1,0.5586977005004883,0.5586977005004883,0.39999961853027344,-0.39674558329161
BLK1-B1-T-D090-test-R0106,causal_gru,block,106,B1,T,online_causal,2-3,2,2,3,2,0.2708621025085449,0.3002080924803512,0.7499995231628418,0.6388503003758115
BLK1-B1-T-D090-test-R0106,causal_gru,block,106,B1,T,online_causal,4-7,3,4,7,4,0.9537961483001709,0.9796442755037946,1.1499993801116943,0.17061159788839808
BLK1-B1-T-D090-test-R0106,causal_gru,block,106,B1,T,online_causal,8-30,4,8,30,23,4.033260469851286,4.69762399157717,0.823913283970045,-3.8952487456166844
BLK1-B1-T-D090-test-R0106,causal_gru,block,106,B1,T,online_causal,31-90,5,31,90,60,7.992728853225708,8.301599452616566,1.7158331712086996,-3.6582202671809405
BLK1-B1-T-D090-test-R0107,climatology,block,107,B1,T,online_causal,1,1,1,1,1,0.8000001907348633,0.8000001907348633,0.8000001907348633,0.0
BLK1-B1-T-D090-test-R0107,climatology,block,107,B1,T,online_causal,2-3,2,2,3,2,0.75,0.7905694150420949,0.75,0.0
BLK1-B1-T-D090-test-R0107,climatology,block,107,B1,T,online_causal,4-7,3,4,7,4,0.8250000476837158,1.0037428809801436,0.8250000476837158,0.0
BLK1-B1-T-D090-test-R0107,climatology,block,107,B1,T,online_causal,8-30,4,8,30,23,0.5086956438810929,0.7306935058740316,0.5086956438810929,0.0
BLK1-B1-T-D090-test-R0107,climatology,block,107,B1,T,online_causal,31-90,5,31,90,60,0.9325000127156575,1.1620922724473737,0.9325000127156575,0.0
BLK1-B1-T-D090-test-R0107,persistence,block,107,B1,T,online_causal,1,1,1,1,1,0.6000003814697266,0.6000003814697266,0.8000001907348633,0.24999970197684718
BLK1-B1-T-D090-test-R0107,persistence,block,107,B1,T,online_causal,2-3,2,2,3,2,0.5,0.5830952876168306,0.75,0.33333333333333337
BLK1-B1-T-D090-test-R0107,persistence,block,107,B1,T,online_causal,4-7,3,4,7,4,1.25,1.4525839308948725,0.8250000476837158,-0.515151427578121
BLK1-B1-T-D090-test-R0107,persistence,block,107,B1,T,online_causal,8-30,4,8,30,23,2.7347825921100117,2.7707321106270126,0.5086956438810929,-4.376068431105465
BLK1-B1-T-D090-test-R0107,persistence,block,107,B1,T,online_causal,31-90,5,31,90,60,6.651666673024495,6.762137237427386,0.9325000127156575,-6.133154511873186
BLK1-B1-T-D090-test-R0107,causal_gru,block,107,B1,T,online_causal,1,1,1,1,1,1.0569543838500977,1.0569543838500977,0.8000001907348633,-0.32119266481574416
BLK1-B1-T-D090-test-R0107,causal_gru,block,107,B1,T,online_causal,2-3,2,2,3,2,1.6023921966552734,1.6377115391454986,0.75,-1.1365229288736978
BLK1-B1-T-D090-test-R0107,causal_gru,block,107,B1,T,online_causal,4-7,3,4,7,4,0.9942259788513184,1.1796933903619657,0.8250000476837158,-0.20512232895346383
BLK1-B1-T-D090-test-R0107,causal_gru,block,107,B1,T,online_causal,8-30,4,8,30,23,4.209063903145168,4.365003580565327,0.5086956438810929,-7.2742283205574925
BLK1-B1-T-D090-test-R0107,causal_gru,block,107,B1,T,online_causal,31-90,5,31,90,60,9.491999840736389,9.62040473428951,0.9325000127156575,-9.179088162254788
BLK1-B1-T-D090-test-R0108,climatology,block,108,B1,T,online_causal,1,1,1,1,1,0.5000001192092896,0.5000001192092896,0.5000001192092896,0.0
BLK1-B1-T-D090-test-R0108,climatology,block,108,B1,T,online_causal,2-3,2,2,3,2,0.15000003576278687,0.21213208493218247,0.15000003576278687,0.0
BLK1-B1-T-D090-test-R0108,climatology,block,108,B1,T,online_causal,4-7,3,4,7,4,0.09999996423721313,0.1414213056610913,0.09999996423721313,0.0
BLK1-B1-T-D090-test-R0108,climatology,block,108,B1,T,online_causal,8-30,4,8,30,23,0.6456521697666334,0.705798969771363,0.6456521697666334,0.0
BLK1-B1-T-D090-test-R0108,climatology,block,108,B1,T,online_causal,31-90,5,31,90,60,0.6899999578793844,0.7816648306618662,0.6899999578793844,0.0
BLK1-B1-T-D090-test-R0108,persistence,block,108,B1,T,online_causal,1,1,1,1,1,0.19999980926513672,0.19999980926513672,0.5000001192092896,0.6000004768370445
BLK1-B1-T-D090-test-R0108,persistence,block,108,B1,T,online_causal,2-3,2,2,3,2,0.5499998927116394,0.5700876184514554,0.15000003576278687,-2.6666650772098515
BLK1-B1-T-D090-test-R0108,persistence,block,108,B1,T,online_causal,4-7,3,4,7,4,0.5999999642372131,0.6082762118742611,0.09999996423721313,-5.000001788139983
BLK1-B1-T-D090-test-R0108,persistence,block,108,B1,T,online_causal,8-30,4,8,30,23,0.29130437063134235,0.40913483430362585,0.6456521697666334,0.5488215106027874
BLK1-B1-T-D090-test-R0108,persistence,block,108,B1,T,online_causal,31-90,5,31,90,60,3.808333404858907,4.182084874356223,0.6899999578793844,-4.5193241120815015
BLK1-B1-T-D090-test-R0108,causal_gru,block,108,B1,T,online_causal,1,1,1,1,1,0.9205136299133301,0.9205136299133301,0.5000001192092896,-0.8410268208916614
BLK1-B1-T-D090-test-R0108,causal_gru,block,108,B1,T,online_causal,2-3,2,2,3,2,0.529490053653717,0.607801402673253,0.15000003576278687,-2.529932849423206
BLK1-B1-T-D090-test-R0108,causal_gru,block,108,B1,T,online_causal,4-7,3,4,7,4,0.74033123254776,0.8015809338626537,0.09999996423721313,-6.403314973109355
BLK1-B1-T-D090-test-R0108,causal_gru,block,108,B1,T,online_causal,8-30,4,8,30,23,0.7387815558392069,0.8862326435380398,0.6456521697666334,-0.14424080090404479
BLK1-B1-T-D090-test-R0108,causal_gru,block,108,B1,T,online_causal,31-90,5,31,90,60,2.7522645394007363,3.222140214297786,0.6899999578793844,-2.9887894310304386
BLK1-B1-T-D090-test-R0109,climatology,block,109,B1,T,online_causal,1,1,1,1,1,1.3500003814697266,1.3500003814697266,1.3500003814697266,0.0
BLK1-B1-T-D090-test-R0109,climatology,block,109,B1,T,online_causal,2-3,2,2,3,2,1.5000004768371582,1.5033301072745882,1.5000004768371582,0.0
BLK1-B1-T-D090-test-R0109,climatology,block,109,B1,T,online_causal,4-7,3,4,7,4,1.275000810623169,1.3181434284948577,1.275000810623169,0.0
BLK1-B1-T-D090-test-R0109,climatology,block,109,B1,T,online_causal,8-30,4,8,30,23,0.6478261118349822,0.7423523464495644,0.6478261118349822,0.0
BLK1-B1-T-D090-test-R0109,climatology,block,109,B1,T,online_causal,31-90,5,31,90,60,1.7824998537699381,1.9996560966139896,1.7824998537699381,0.0
BLK1-B1-T-D090-test-R0109,persistence,block,109,B1,T,online_causal,1,1,1,1,1,0.09999942779541016,0.09999942779541016,1.3500003814697266,0.9259263707121755
BLK1-B1-T-D090-test-R0109,persistence,block,109,B1,T,online_causal,2-3,2,2,3,2,0.09999990463256836,0.14142122136739427,1.5000004768371582,0.9333334181043568
BLK1-B1-T-D090-test-R0109,persistence,block,109,B1,T,online_causal,4-7,3,4,7,4,0.3250000476837158,0.35707138136492034,1.275000810623169,0.7450981638789164
BLK1-B1-T-D090-test-R0109,persistence,block,109,B1,T,online_causal,8-30,4,8,30,23,1.4434780452562415,1.619715235730125,0.6478261118349822,-1.2281875010680832
BLK1-B1-T-D090-test-R0109,persistence,block,109,B1,T,online_causal,31-90,5,31,90,60,2.3483332633972167,2.551764062417642,1.7824998537699381,-0.3174381240091304
BLK1-B1-T-D090-test-R0109,causal_gru,block,109,B1,T,online_causal,1,1,1,1,1,0.9953012466430664,0.9953012466430664,1.3500003814697266,0.26274002562910703
BLK1-B1-T-D090-test-R0109,causal_gru,block,109,B1,T,online_causal,2-3,2,2,3,2,0.2452101707458496,0.2852277055594938,1.5000004768371582,0.8365266048028931
BLK1-B1-T-D090-test-R0109,causal_gru,block,109,B1,T,online_causal,4-7,3,4,7,4,0.7272915840148926,0.8847783987146672,1.275000810623169,0.429575590889686
BLK1-B1-T-D090-test-R0109,causal_gru,block,109,B1,T,online_causal,8-30,4,8,30,23,4.618807730467423,5.181376161330918,0.6478261118349822,-6.129702934302147
BLK1-B1-T-D090-test-R0109,causal_gru,block,109,B1,T,online_causal,31-90,5,31,90,60,7.888561677932739,8.218010409255713,1.7824998537699381,-3.4255609116873975
BLK1-B1-T-D090-test-R0110,climatology,block,110,B1,T,online_causal,1,1,1,1,1,3.0500001907348633,3.0500001907348633,3.0500001907348633,0.0
BLK1-B1-T-D090-test-R0110,climatology,block,110,B1,T,online_causal,2-3,2,2,3,2,2.999999523162842,2.9999995231628795,2.999999523162842,0.0
BLK1-B1-T-D090-test-R0110,climatology,block,110,B1,T,online_causal,4-7,3,4,7,4,2.3375000953674316,2.3707858835667235,2.3375000953674316,0.0
BLK1-B1-T-D090-test-R0110,climatology,block,110,B1,T,online_causal,8-30,4,8,30,23,2.026086724322775,2.1467870380051415,2.026086724322775,0.0
BLK1-B1-T-D090-test-R0110,climatology,block,110,B1,T,online_causal,31-90,5,31,90,60,1.0541666825612386,1.2705805869033298,1.0541666825612386,0.0
BLK1-B1-T-D090-test-R0110,persistence,block,110,B1,T,online_causal,1,1,1,1,1,0.10000038146972656,0.10000038146972656,3.0500001907348633,0.9672129917324259
BLK1-B1-T-D090-test-R0110,persistence,block,110,B1,T,online_causal,2-3,2,2,3,2,0.2500009536743164,0.25495194824042905,2.999999523162842,0.9166663355296987
BLK1-B1-T-D090-test-R0110,persistence,block,110,B1,T,online_causal,4-7,3,4,7,4,1.200000286102295,1.2845235919620421,2.3375000953674316,0.48663091459097163
BLK1-B1-T-D090-test-R0110,persistence,block,110,B1,T,online_causal,8-30,4,8,30,23,3.182609226392663,3.726054378030607,2.026086724322775,-0.5708158926200255
BLK1-B1-T-D090-test-R0110,persistence,block,110,B1,T,online_causal,31-90,5,31,90,60,9.608333698908488,9.908069453023488,1.0541666825612386,-8.114624715290526
BLK1-B1-T-D090-test-R0110,causal_gru,block,110,B1,T,online_causal,1,1,1,1,1,4.071976661682129,4.071976661682129,3.0500001907348633,-0.3350742318153861
BLK1-B1-T-D090-test-R0110,causal_gru,block,110,B1,T,online_causal,2-3,2,2,3,2,3.1026535034179688,3.1259693079606423,2.999999523162842,-0.03421799885718002
BLK1-B1-T-D090-test-R0110,causal_gru,block,110,B1,T,online_causal,4-7,3,4,7,4,2.858529806137085,2.8674198791218415,2.3375000953674316,-0.2229004019303591
BLK1-B1-T-D090-test-R0110,causal_gru,block,110,B1,T,online_causal,8-30,4,8,30,23,3.310839943263842,3.4175284219929356,2.026086724322775,-0.6341057386724149
BLK1-B1-T-D090-test-R0110,causal_gru,block,110,B1,T,online_causal,31-90,5,31,90,60,2.3261725028355915,2.9745529623563614,1.0541666825612386,-1.2066458192207756
BLK1-B1-T-D090-test-R0111,climatology,block,111,B1,T,online_causal,1,1,1,1,1,0.10000038146972656,0.10000038146972656,0.10000038146972656,0.0
BLK1-B1-T-D090-test-R0111,climatology,block,111,B1,T,online_causal,2-3,2,2,3,2,0.5999999046325684,0.6082761432816627,0.5999999046325684,0.0
BLK1-B1-T-D090-test-R0111,climatology,block,111,B1,T,online_causal,4-7,3,4,7,4,0.5000002384185791,0.655743990592547,0.5000002384185791,0.0
BLK1-B1-T-D090-test-R0111,climatology,block,111,B1,T,online_causal,8-30,4,8,30,23,0.6369565051534901,0.7071836253024752,0.6369565051534901,0.0
BLK1-B1-T-D090-test-R0111,climatology,block,111,B1,T,online_causal,31-90,5,31,90,60,0.8583333969116211,0.9392817223068678,0.8583333969116211,0.0
BLK1-B1-T-D090-test-R0111,persistence,block,111,B1,T,online_causal,1,1,1,1,1,0.3000001907348633,0.3000001907348633,0.10000038146972656,-1.9999904632932157
BLK1-B1-T-D090-test-R0111,persistence,block,111,B1,T,online_causal,2-3,2,2,3,2,0.6000003814697266,0.6324558336120464,0.5999999046325684,-7.947287232745737e-07
BLK1-B1-T-D090-test-R0111,persistence,block,111,B1,T,online_causal,4-7,3,4,7,4,1.0749998092651367,1.2737737817762451,0.5000002384185791,-1.1499985933310541
BLK1-B1-T-D090-test-R0111,persistence,block,111,B1,T,online_causal,8-30,4,8,30,23,2.4304345587025518,2.523713394058297,0.6369565051534901,-2.815699406534642
BLK1-B1-T-D090-test-R0111,persistence,block,111,B1,T,online_causal,31-90,5,31,90,60,5.379999844233195,5.467448997614355,0.8583333969116211,-5.267960519293589
BLK1-B1-T-D090-test-R0111,causal_gru,block,111,B1,T,online_causal,1,1,1,1,1,0.03280067443847656,0.03280067443847656,0.10000038146972656,0.6719945068568922
BLK1-B1-T-D090-test-R0111,causal_gru,block,111,B1,T,online_causal,2-3,2,2,3,2,0.40533018112182617,0.43384245261258264,0.5999999046325684,0.3244495907544439
BLK1-B1-T-D090-test-R0111,causal_gru,block,111,B1,T,online_causal,4-7,3,4,7,4,1.6817176342010498,2.050379040542272,0.5000002384185791,-2.363433664591949
BLK1-B1-T-D090-test-R0111,causal_gru,block,111,B1,T,online_causal,8-30,4,8,30,23,5.2431797151980195,5.428697007920013,0.6369565051534901,-7.231613419089815
BLK1-B1-T-D090-test-R0111,causal_gru,block,111,B1,T,online_causal,31-90,5,31,90,60,9.402685189247132,9.454512718538286,0.8583333969116211,-9.954583875075858
BLK1-B1-T-D090-test-R0112,climatology,block,112,B1,T,online_causal,1,1,1,1,1,0.14999961853027344,0.14999961853027344,0.14999961853027344,0.0
BLK1-B1-T-D090-test-R0112,climatology,block,112,B1,T,online_causal,2-3,2,2,3,2,0.049999237060546875,0.07070959915933288,0.049999237060546875,0.0
BLK1-B1-T-D090-test-R0112,climatology,block,112,B1,T,online_causal,4-7,3,4,7,4,0.375,0.5172038741271977,0.375,0.0
BLK1-B1-T-D090-test-R0112,climatology,block,112,B1,T,online_causal,8-30,4,8,30,23,0.40869546973186993,0.4910059710868668,0.40869546973186993,0.0
BLK1-B1-T-D090-test-R0112,climatology,block,112,B1,T,online_causal,31-90,5,31,90,60,0.9691665490468343,1.1501267185056512,0.9691665490468343,0.0
BLK1-B1-T-D090-test-R0112,persistence,block,112,B1,T,online_causal,1,1,1,1,1,0.6999988555908203,0.6999988555908203,0.14999961853027344,-3.666670905229963
BLK1-B1-T-D090-test-R0112,persistence,block,112,B1,T,online_causal,2-3,2,2,3,2,0.5499992370605469,0.5522672219802841,0.049999237060546875,-10.000152590218967
BLK1-B1-T-D090-test-R0112,persistence,block,112,B1,T,online_causal,4-7,3,4,7,4,0.4249992370605469,0.48733893448232296,0.375,-0.133331298828125
BLK1-B1-T-D090-test-R0112,persistence,block,112,B1,T,online_causal,8-30,4,8,30,23,0.5260868072509766,0.6293541093496015,0.40869546973186993,-0.2872342519385467
BLK1-B1-T-D090-test-R0112,persistence,block,112,B1,T,online_causal,31-90,5,31,90,60,2.2216660658518474,3.049288969489884,0.9691665490468343,-1.2923470357461615
BLK1-B1-T-D090-test-R0112,causal_gru,block,112,B1,T,online_causal,1,1,1,1,1,0.16014862060546875,0.16014862060546875,0.14999961853027344,-0.0676601859033863
BLK1-B1-T-D090-test-R0112,causal_gru,block,112,B1,T,online_causal,2-3,2,2,3,2,0.07866668701171875,0.07980510106428285,0.049999237060546875,-0.573357747768368
BLK1-B1-T-D090-test-R0112,causal_gru,block,112,B1,T,online_causal,4-7,3,4,7,4,0.3726224899291992,0.46673351809792923,0.375,0.00634002685546875
BLK1-B1-T-D090-test-R0112,causal_gru,block,112,B1,T,online_causal,8-30,4,8,30,23,3.362599289935568,4.0757439206920205,0.40869546973186993,-7.227640233305365
BLK1-B1-T-D090-test-R0112,causal_gru,block,112,B1,T,online_causal,31-90,5,31,90,60,5.982120641072592,6.299383697840713,0.9691665490468343,-5.17243821194195
BLK1-B1-T-D090-test-R0113,climatology,block,113,B1,T,online_causal,1,1,1,1,1,0.5,0.5,0.5,0.0
BLK1-B1-T-D090-test-R0113,climatology,block,113,B1,T,online_causal,2-3,2,2,3,2,0.22500038146972656,0.23717112609111876,0.22500038146972656,0.0
BLK1-B1-T-D090-test-R0113,climatology,block,113,B1,T,online_causal,4-7,3,4,7,4,0.5,0.5147814792607616,0.5,0.0
BLK1-B1-T-D090-test-R0113,climatology,block,113,B1,T,online_causal,8-30,4,8,30,23,0.7673912877621858,0.8053489525510655,0.7673912877621858,0.0
BLK1-B1-T-D090-test-R0113,climatology,block,113,B1,T,online_causal,31-90,5,31,90,60,0.44666669368743894,0.5266244964627471,0.44666669368743894,0.0
BLK1-B1-T-D090-test-R0113,persistence,block,113,B1,T,online_causal,1,1,1,1,1,0.3000001907348633,0.3000001907348633,0.5,0.39999961853027344
BLK1-B1-T-D090-test-R0113,persistence,block,113,B1,T,online_causal,2-3,2,2,3,2,0.25,0.2549510130858921,0.22500038146972656,-0.11110922731318618
BLK1-B1-T-D090-test-R0113,persistence,block,113,B1,T,online_causal,4-7,3,4,7,4,0.6000001430511475,0.6745369064381065,0.5,-0.20000028610229492
BLK1-B1-T-D090-test-R0113,persistence,block,113,B1,T,online_causal,8-30,4,8,30,23,2.434782587963602,2.582718478558212,0.7673912877621858,-2.1728045741355095
BLK1-B1-T-D090-test-R0113,persistence,block,113,B1,T,online_causal,31-90,5,31,90,60,5.998333330949148,6.068951033926918,0.44666669368743894,-12.429103659890439
BLK1-B1-T-D090-test-R0113,causal_gru,block,113,B1,T,online_causal,1,1,1,1,1,1.1914377212524414,1.1914377212524414,0.5,-1.3828754425048828
BLK1-B1-T-D090-test-R0113,causal_gru,block,113,B1,T,online_causal,2-3,2,2,3,2,1.340836524963379,1.34096251615513,0.22500038146972656,-4.95926334082143
BLK1-B1-T-D090-test-R0113,causal_gru,block,113,B1,T,online_causal,4-7,3,4,7,4,0.7257797718048096,0.8122063218998561,0.5,-0.45155954360961914
BLK1-B1-T-D090-test-R0113,causal_gru,block,113,B1,T,online_causal,8-30,4,8,30,23,0.4448229540949282,0.553425921599857,0.7673912877621858,0.42034401329719207
BLK1-B1-T-D090-test-R0113,causal_gru,block,113,B1,T,online_causal,31-90,5,31,90,60,2.529458057880402,2.6573795008093044,0.44666669368743894,-4.6629654586478395
BLK1-B1-T-D090-test-R0114,climatology,block,114,B1,T,online_causal,1,1,1,1,1,0.8000001907348633,0.8000001907348633,0.8000001907348633,0.0
BLK1-B1-T-D090-test-R0114,climatology,block,114,B1,T,online_causal,2-3,2,2,3,2,0.9249997138977051,0.9519713376964146,0.9249997138977051,0.0
BLK1-B1-T-D090-test-R0114,climatology,block,114,B1,T,online_causal,4-7,3,4,7,4,0.4874997138977051,0.5460079666019447,0.4874997138977051,0.0
