scenario_id,model,mask_type,mask_seed,stations,variables,protocol,hidden_cells,MAE,RMSE,climatology_MAE,skill
PNT-P3-T-SYNC-P30-test-R0120,climatology,point,120,P3,T,online_causal,329,1.392249200119436,1.8291023363275496,1.392249200119436,0.0
PNT-P3-T-SYNC-P30-test-R0120,persistence,point,120,P3,T,online_causal,329,0.13981761178709454,0.1936687333095659,1.392249200119436,0.8995742918903454
PNT-P3-T-SYNC-P30-test-R0120,causal_gru,point,120,P3,T,online_causal,329,1.0730207669336382,1.4256395761293275,1.392249200119436,0.22928972281572313
BLK1-B1-T-D030-test-R0101,climatology,block,101,B1,T,online_causal,30,0.625000019868215,0.6632621637181167,0.625000019868215,0.0
BLK1-B1-T-D030-test-R0101,persistence,block,101,B1,T,online_causal,30,0.5233333428700765,0.5930149320059532,0.625000019868215,0.1626666780259871
BLK1-B1-T-D030-test-R0101,causal_gru,block,101,B1,T,online_causal,30,1.0175666173299154,1.1345588649755054,0.625000019868215,-0.6281065359717515
BLK1-B1-T-D030-test-R0102,climatology,block,102,B1,T,online_causal,30,0.6700000445048014,0.780170929185825,0.6700000445048014,0.0
BLK1-B1-T-D030-test-R0102,persistence,block,102,B1,T,online_causal,30,1.1233333269755046,1.2517987043392298,0.6700000445048014,-0.6766167945641897
BLK1-B1-T-D030-test-R0102,causal_gru,block,102,B1,T,online_causal,30,4.251796817779541,4.694410475764913,0.6700000445048014,-5.345964978139746
BLK1-B1-T-D030-test-R0103,climatology,block,103,B1,T,online_causal,30,1.793333148956299,2.0272311611972302,1.793333148956299,0.0
BLK1-B1-T-D030-test-R0103,persistence,block,103,B1,T,online_causal,30,0.9733339309692383,1.1863114747662558,1.793333148956299,0.45724868157614307
BLK1-B1-T-D030-test-R0103,causal_gru,block,103,B1,T,online_causal,30,4.874818388621012,5.125568884344074,1.793333148956299,-1.7183004961783621
BLK1-B1-T-D030-test-R0104,climatology,block,104,B1,T,online_causal,30,0.43833333253860474,0.5201762556952212,0.43833333253860474,0.0
BLK1-B1-T-D030-test-R0104,persistence,block,104,B1,T,online_causal,30,0.4099999984105428,0.6534523416491171,0.43833333253860474,0.06463878520022559
BLK1-B1-T-D030-test-R0104,causal_gru,block,104,B1,T,online_causal,30,0.6982190688451131,0.8111053818641227,0.43833333253860474,-0.5928952169833441
BLK1-B1-T-D030-test-R0105,climatology,block,105,B1,T,online_causal,30,0.6816666603088379,0.7343364171924652,0.6816666603088379,0.0
BLK1-B1-T-D030-test-R0105,persistence,block,105,B1,T,online_causal,30,1.936666440963745,2.2226858844982877,0.6816666603088379,-1.8410754900148896
BLK1-B1-T-D030-test-R0105,causal_gru,block,105,B1,T,online_causal,30,0.64658096631368,0.7332203408443021,0.6816666603088379,0.051470456218677185
BLK1-B1-T-D030-test-R0106,climatology,block,106,B1,T,online_causal,30,1.5216665903727213,1.8009488250591152,1.5216665903727213,0.0
BLK1-B1-T-D030-test-R0106,persistence,block,106,B1,T,online_causal,30,1.7866666475931803,1.9951607736739965,1.5216665903727213,-0.1741511963902349
BLK1-B1-T-D030-test-R0106,causal_gru,block,106,B1,T,online_causal,30,5.046588929494222,5.605070369955917,1.5216665903727213,-2.316487962227058
BLK1-B1-T-D030-test-R0107,climatology,block,107,B1,T,online_causal,30,0.7716666539510091,1.0411932147518657,0.7716666539510091,0.0
BLK1-B1-T-D030-test-R0107,persistence,block,107,B1,T,online_causal,30,1.6633329391479492,2.054831399304996,0.7716666539510091,-1.1555070840906772
BLK1-B1-T-D030-test-R0107,causal_gru,block,107,B1,T,online_causal,30,3.838016637166341,4.53968445078971,0.7716666539510091,-3.973671749991164
BLK1-B1-T-D030-test-R0108,climatology,block,108,B1,T,online_causal,30,0.5349999984105428,0.6292191027165208,0.5349999984105428,0.0
BLK1-B1-T-D030-test-R0108,persistence,block,108,B1,T,online_causal,30,0.34666666587193806,0.447958320218629,0.5349999984105428,0.35202492167875377
BLK1-B1-T-D030-test-R0108,causal_gru,block,108,B1,T,online_causal,30,0.731093148390452,0.8606336671707573,0.5349999984105428,-0.36652925338783504
BLK1-B1-T-D030-test-R0109,climatology,block,109,B1,T,online_causal,30,2.0133331934611003,2.2139329855259073,2.0133331934611003,0.0
BLK1-B1-T-D030-test-R0109,persistence,block,109,B1,T,online_causal,30,1.1099992116292319,1.2825749092462482,2.0133331934611003,0.448675849961504
BLK1-B1-T-D030-test-R0109,causal_gru,block,109,B1,T,online_causal,30,4.718920199076335,4.862368203283274,2.0133331934611003,-1.3438346987982093
BLK1-B1-T-D030-test-R0110,climatology,block,110,B1,T,online_causal,30,0.7600000063578288,0.9967447181003041,0.7600000063578288,0.0
BLK1-B1-T-D030-test-R0110,persistence,block,110,B1,T,online_causal,30,1.7666666030883789,1.9968306979188872,0.7600000063578288,-1.324561300406863
BLK1-B1-T-D030-test-R0110,causal_gru,block,110,B1,T,online_causal,30,1.9209608713785806,2.077159336662068,0.7600000063578288,-1.5275800727745517
BLK1-B1-T-D030-test-R0111,climatology,block,111,B1,T,online_causal,30,0.8383332888285319,0.9091662616770287,0.8383332888285319,0.0
BLK1-B1-T-D030-test-R0111,persistence,block,111,B1,T,online_causal,30,1.4066667556762695,1.7029387355289674,0.8383332888285319,-0.6779326008178848
BLK1-B1-T-D030-test-R0111,causal_gru,block,111,B1,T,online_causal,30,5.33796378771464,5.893219144738205,0.8383332888285319,-5.3673527686987015
BLK1-B1-T-D030-test-R0112,climatology,block,112,B1,T,online_causal,30,0.5533331871032715,0.6729287154911037,0.5533331871032715,0.0
BLK1-B1-T-D030-test-R0112,persistence,block,112,B1,T,online_causal,30,0.9999999046325684,1.1410520496538785,0.5533331871032715,-0.8072292209104983
BLK1-B1-T-D030-test-R0112,causal_gru,block,112,B1,T,online_causal,30,3.0933504740397137,3.8435893817858267,0.5533331871032715,-4.590393900343421
BLK1-B1-T-D030-test-R0113,climatology,block,113,B1,T,online_causal,30,0.5266667048136393,0.6181963414447351,0.5266667048136393,0.0
BLK1-B1-T-D030-test-R0113,persistence,block,113,B1,T,online_causal,30,1.5266666014989216,1.745470208465178,0.5266667048136393,-1.8987338435208878
BLK1-B1-T-D030-test-R0113,causal_gru,block,113,B1,T,online_causal,30,1.193262521425883,1.2934020527762304,0.5266667048136393,-1.265688167715326
BLK1-B1-T-D030-test-R0114,climatology,block,114,B1,T,online_causal,30,0.8633333524068196,1.0417933863557638,0.8633333524068196,0.0
BLK1-B1-T-D030-test-R0114,persistence,block,114,B1,T,online_causal,30,1.3500000635782878,1.4267679198750474,0.8633333524068196,-0.5637066028026463
BLK1-B1-T-D030-test-R0114,causal_gru,block,114,B1,T,online_causal,30,2.301807181040446,2.8338029955914332,0.8633333524068196,-1.6661858650814514
BLK1-B1-T-D030-test-R0115,climatology,block,115,B1,T,online_causal,30,1.0766666968663534,1.1152727899298849,1.0766666968663534,0.0
BLK1-B1-T-D030-test-R0115,persistence,block,115,B1,T,online_causal,30,1.5900001843770346,1.9041185027638925,1.0766666968663534,-0.4767803155839614
BLK1-B1-T-D030-test-R0115,causal_gru,block,115,B1,T,online_causal,30,0.8760239760080973,1.002406572347347,1.0766666968663534,0.1863554630622719
BLK1-B1-T-D030-test-R0116,climatology,block,116,B1,T,online_causal,30,0.6983333269755045,0.8232557967069825,0.6983333269755045,0.0
BLK1-B1-T-D030-test-R0116,persistence,block,116,B1,T,online_causal,30,3.4499995867411295,3.709941227285459,0.6983333269755045,-3.940333582077696
BLK1-B1-T-D030-test-R0116,causal_gru,block,116,B1,T,online_causal,30,1.7935566743214926,2.1057345362078568,0.6983333269755045,-1.5683389364924372
BLK1-B1-T-D030-test-R0117,climatology,block,117,B1,T,online_causal,30,0.8066666285196941,1.113328355865683,0.8066666285196941,0.0
BLK1-B1-T-D030-test-R0117,persistence,block,117,B1,T,online_causal,30,0.5866666793823242,0.6628222400382265,0.8066666285196941,0.27272722257159643
BLK1-B1-T-D030-test-R0117,causal_gru,block,117,B1,T,online_causal,30,3.962338590621948,4.4968147197227015,0.8066666285196941,-3.9119902206605426
BLK1-B1-T-D030-test-R0118,climatology,block,118,B1,T,online_causal,30,0.42166662216186523,0.46016297383520544,0.42166662216186523,0.0
BLK1-B1-T-D030-test-R0118,persistence,block,118,B1,T,online_causal,30,0.9233331203460693,1.2308531985082303,0.42166662216186523,-1.1897230461642496
BLK1-B1-T-D030-test-R0118,causal_gru,block,118,B1,T,online_causal,30,1.9581127325693766,2.0377598827977503,0.42166662216186523,-3.6437461009605725
BLK1-B1-T-D030-test-R0119,climatology,block,119,B1,T,online_causal,30,0.6216666539510091,0.7803311047051181,0.6216666539510091,0.0
BLK1-B1-T-D030-test-R0119,persistence,block,119,B1,T,online_causal,30,2.1600001653035483,2.395690734954003,0.6216666539510091,-2.474531168071577
BLK1-B1-T-D030-test-R0119,causal_gru,block,119,B1,T,online_causal,30,4.544970083236694,4.79418155878981,0.6216666539510091,-6.310943983163788
BLK1-B1-T-D030-test-R0120,climatology,block,120,B1,T,online_causal,30,0.4416666706403097,0.5295438288439124,0.4416666706403097,0.0
BLK1-B1-T-D030-test-R0120,persistence,block,120,B1,T,online_causal,30,0.6733333269755045,0.7737355282138362,0.4416666706403097,-0.5245282737756378
BLK1-B1-T-D030-test-R0120,causal_gru,block,120,B1,T,online_causal,30,1.0890991687774658,1.2220532068179177,0.4416666706403097,-1.4658848882541573
BLK1-S2-T-D030-test-R0101,climatology,block,101,S2,T,online_causal,30,0.5583333333333333,0.5843087148897352,0.5583333333333333,0.0
BLK1-S2-T-D030-test-R0101,persistence,block,101,S2,T,online_causal,30,1.2966668605804443,1.4260670268681264,0.5583333333333333,-1.322388407009751
BLK1-S2-T-D030-test-R0101,causal_gru,block,101,S2,T,online_causal,30,2.7718531767527264,3.2568319688252867,0.5583333333333333,-3.964513152392943
BLK1-S2-T-D030-test-R0102,climatology,block,102,S2,T,online_causal,30,0.6250000317891439,0.692158477611133,0.6250000317891439,0.0
BLK1-S2-T-D030-test-R0102,persistence,block,102,S2,T,online_causal,30,0.2599995930989583,0.3204160207308555,0.6250000317891439,0.5840006722004867
BLK1-S2-T-D030-test-R0102,causal_gru,block,102,S2,T,online_causal,30,0.6032254854838054,0.8026257255175517,0.6250000317891439,0.034839272316524506
BLK1-S2-T-D030-test-R0103,climatology,block,103,S2,T,online_causal,30,1.0366666158040365,1.193943054140756,1.0366666158040365,0.0
BLK1-S2-T-D030-test-R0103,persistence,block,103,S2,T,online_causal,30,0.6833333969116211,0.9031426641196872,1.0366666158040365,0.3408359191912155
BLK1-S2-T-D030-test-R0103,causal_gru,block,103,S2,T,online_causal,30,2.560782019297282,2.7123989466030674,1.0366666158040365,-1.4702078568539076
BLK1-S2-T-D030-test-R0104,climatology,block,104,S2,T,online_causal,30,0.3266666730244954,0.39327678845114933,0.3266666730244954,0.0
BLK1-S2-T-D030-test-R0104,persistence,block,104,S2,T,online_causal,30,0.4666667302449544,0.6271629798301875,0.3266666730244954,-0.42857159539492096
BLK1-S2-T-D030-test-R0104,causal_gru,block,104,S2,T,online_causal,30,1.6216821352640787,1.8440449532694896,0.3266666730244954,-3.9643329705154073
BLK1-S2-T-D030-test-R0105,climatology,block,105,S2,T,online_causal,30,0.9299999713897705,1.0115993481339172,0.9299999713897705,0.0
BLK1-S2-T-D030-test-R0105,persistence,block,105,S2,T,online_causal,30,1.6899998188018799,1.8630618399640717,0.9299999713897705,-0.8172041621424817
BLK1-S2-T-D030-test-R0105,causal_gru,block,105,S2,T,online_causal,30,2.1654730002085367,2.456048523914832,0.9299999713897705,-1.3284656632542728
BLK1-S2-T-D030-test-R0106,climatology,block,106,S2,T,online_causal,30,0.8899999618530273,1.0865849043702567,0.8899999618530273,0.0
BLK1-S2-T-D030-test-R0106,persistence,block,106,S2,T,online_causal,30,0.5433333079020183,0.6462713824142371,0.8899999618530273,0.38951311102219666
BLK1-S2-T-D030-test-R0106,causal_gru,block,106,S2,T,online_causal,30,2.789698664347331,3.0031465406373354,0.8899999618530273,-2.134493015639045
BLK1-S2-T-D030-test-R0107,climatology,block,107,S2,T,online_causal,30,0.5516665140787761,0.6666457223782316,0.5516665140787761,0.0
BLK1-S2-T-D030-test-R0107,persistence,block,107,S2,T,online_causal,30,0.8366662661234537,1.161751199836595,0.5516665140787761,-0.5166160076266304
BLK1-S2-T-D030-test-R0107,causal_gru,block,107,S2,T,online_causal,30,0.35306529998779296,0.4211435676483321,0.5516665140787761,0.3600023003437609
BLK1-S2-T-D030-test-R0108,climatology,block,108,S2,T,online_causal,30,0.4783332824707031,0.5919600158024765,0.4783332824707031,0.0
BLK1-S2-T-D030-test-R0108,persistence,block,108,S2,T,online_causal,30,0.7066668351491292,0.8270430742614415,0.4783332824707031,-0.4773524256958035
BLK1-S2-T-D030-test-R0108,causal_gru,block,108,S2,T,online_causal,30,2.026289876302083,2.39996953639571,0.4783332824707031,-3.2361465333037724
BLK1-S2-T-D030-test-R0109,climatology,block,109,S2,T,online_causal,30,1.1833332697550456,1.321678226576157,1.1833332697550456,0.0
BLK1-S2-T-D030-test-R0109,persistence,block,109,S2,T,online_causal,30,0.5599995295206706,0.7672456788425323,1.1833332697550456,0.5267609355421972
BLK1-S2-T-D030-test-R0109,causal_gru,block,109,S2,T,online_causal,30,2.310944430033366,2.430119070858986,1.1833332697550456,-0.9529108908699406
BLK1-S2-T-D030-test-R0110,climatology,block,110,S2,T,online_causal,30,0.5533332506815593,0.7345065955898394,0.5533332506815593,0.0
BLK1-S2-T-D030-test-R0110,persistence,block,110,S2,T,online_causal,30,1.306666628519694,1.4535015153837203,0.5533332506815593,-1.3614460669230133
BLK1-S2-T-D030-test-R0110,causal_gru,block,110,S2,T,online_causal,30,0.8666961352030437,0.9750452786649932,0.5533332506815593,-0.5663185505940675
BLK1-S2-T-D030-test-R0111,climatology,block,111,S2,T,online_causal,30,0.3950001398722331,0.48036448071519344,0.3950001398722331,0.0
BLK1-S2-T-D030-test-R0111,persistence,block,111,S2,T,online_causal,30,1.5000001271565755,1.7001961546284459,0.3950001398722331,-2.797467331636303
BLK1-S2-T-D030-test-R0111,causal_gru,block,111,S2,T,online_causal,30,0.921319325764974,1.0932410373708599,0.3950001398722331,-1.3324531633406114
BLK1-S2-T-D030-test-R0112,climatology,block,112,S2,T,online_causal,30,0.5866666793823242,0.6319283122520403,0.5866666793823242,0.0
BLK1-S2-T-D030-test-R0112,persistence,block,112,S2,T,online_causal,30,0.17333348592122397,0.2309402453277853,0.5866666793823242,0.7045452008562694
BLK1-S2-T-D030-test-R0112,causal_gru,block,112,S2,T,online_causal,30,1.4369561195373535,1.7013836864911736,0.5866666793823242,-1.4493569688502883
BLK1-S2-T-D030-test-R0113,climatology,block,113,S2,T,online_causal,30,0.6549999713897705,0.705277704595598,0.6549999713897705,0.0
BLK1-S2-T-D030-test-R0113,persistence,block,113,S2,T,online_causal,30,1.4166663010915121,1.6642312585212287,0.6549999713897705,-1.1628494091162294
BLK1-S2-T-D030-test-R0113,causal_gru,block,113,S2,T,online_causal,30,2.2822954018910724,2.695365935659931,0.6549999713897705,-2.484420613100986
BLK1-S2-T-D030-test-R0114,climatology,block,114,S2,T,online_causal,30,0.6066666920979817,0.6836178120769832,0.6066666920979817,0.0
BLK1-S2-T-D030-test-R0114,persistence,block,114,S2,T,online_causal,30,0.9900005340576172,1.1202683302200447,0.6066666920979817,-0.6318689437753471
BLK1-S2-T-D030-test-R0114,causal_gru,block,114,S2,T,online_causal,30,0.9290414174397786,1.0037619370746074,0.6066666920979817,-0.5313868876284553
BLK1-S2-T-D030-test-R0115,climatology,block,115,S2,T,online_causal,30,0.7583333333333333,0.8815232919554917,0.7583333333333333,0.0
BLK1-S2-T-D030-test-R0115,persistence,block,115,S2,T,online_causal,30,1.1333335240681965,1.3170676489168762,0.7583333333333333,-0.49450574602399544
BLK1-S2-T-D030-test-R0115,causal_gru,block,115,S2,T,online_causal,30,2.017618751525879,2.1502557864281333,0.7583333333333333,-1.6605961558583022
BLK1-S2-T-D030-test-R0116,climatology,block,116,S2,T,online_causal,30,0.5099999109903971,0.6469156966869328,0.5099999109903971,0.0
BLK1-S2-T-D030-test-R0116,persistence,block,116,S2,T,online_causal,30,2.193333307902018,2.4752104017946426,0.5099999109903971,-3.300654295493233
BLK1-S2-T-D030-test-R0116,causal_gru,block,116,S2,T,online_causal,30,0.8198637008666992,1.0043277194782583,0.5099999109903971,-0.6075761646204221
BLK1-S2-T-D030-test-R0117,climatology,block,117,S2,T,online_causal,30,0.9216666221618652,1.0567640232842772,0.9216666221618652,0.0
BLK1-S2-T-D030-test-R0117,persistence,block,117,S2,T,online_causal,30,1.130000114440918,1.2045747804993612,0.9216666221618652,-0.22603996637133794
BLK1-S2-T-D030-test-R0117,causal_gru,block,117,S2,T,online_causal,30,0.9824547449747721,1.1441010967783003,0.9216666221618652,-0.0659545668154089
BLK1-S2-T-D030-test-R0118,climatology,block,118,S2,T,online_causal,30,0.6733333269755045,0.7605919205581789,0.6733333269755045,0.0
BLK1-S2-T-D030-test-R0118,persistence,block,118,S2,T,online_causal,30,0.933333174387614,1.236122836472918,0.6733333269755045,-0.3861383908917493
BLK1-S2-T-D030-test-R0118,causal_gru,block,118,S2,T,online_causal,30,0.9379559199015299,1.063430742651061,0.6733333269755045,-0.3930038545911039
BLK1-S2-T-D030-test-R0119,climatology,block,119,S2,T,online_causal,30,0.481666628519694,0.5719119033997959,0.481666628519694,0.0
BLK1-S2-T-D030-test-R0119,persistence,block,119,S2,T,online_causal,30,1.3766663233439127,1.6234732716511504,0.481666628519694,-1.8581310014663486
BLK1-S2-T-D030-test-R0119,causal_gru,block,119,S2,T,online_causal,30,0.9789446194966634,1.0200769394024087,0.481666628519694,-1.0324111356961843
BLK1-S2-T-D030-test-R0120,climatology,block,120,S2,T,online_causal,30,0.6233333428700765,0.7072246436235732,0.6233333428700765,0.0
BLK1-S2-T-D030-test-R0120,persistence,block,120,S2,T,online_causal,30,0.6866665522257487,0.8671792142088709,0.6233333428700765,-0.10160407762572232
BLK1-S2-T-D030-test-R0120,causal_gru,block,120,S2,T,online_causal,30,2.8372596899668374,3.32517093272702,0.6233333428700765,-3.55175344367583
BLK1-P3-T-D030-test-R0101,climatology,block,101,P3,T,online_causal,30,2.003333346048991,2.0142823485662618,2.003333346048991,0.0
BLK1-P3-T-D030-test-R0101,persistence,block,101,P3,T,online_causal,30,0.7066666920979817,0.7991662934441638,2.003333346048991,0.6472545652516182
BLK1-P3-T-D030-test-R0101,causal_gru,block,101,P3,T,online_causal,30,1.7315257390340169,1.992773006576286,2.003333346048991,0.1356776731895557
BLK1-P3-T-D030-test-R0102,climatology,block,102,P3,T,online_causal,30,1.7616664568583171,1.8381374040757277,1.7616664568583171,0.0
BLK1-P3-T-D030-test-R0102,persistence,block,102,P3,T,online_causal,30,1.3166663805643717,1.6113139416990057,1.7616664568583171,0.25260177632463987
BLK1-P3-T-D030-test-R0102,causal_gru,block,102,P3,T,online_causal,30,1.1550812403361002,1.275454982655807,1.7616664568583171,0.34432466722672117
BLK1-P3-T-D030-test-R0103,climatology,block,103,P3,T,online_causal,30,0.5949998219807943,0.7233599877907251,0.5949998219807943,0.0
BLK1-P3-T-D030-test-R0103,persistence,block,103,P3,T,online_causal,30,0.15000006357828777,0.21213194444306854,0.5949998219807943,0.7478989773830058
BLK1-P3-T-D030-test-R0103,causal_gru,block,103,P3,T,online_causal,30,1.5084796269734702,1.76885597160451,0.5949998219807943,-1.5352606357958907
BLK1-P3-T-D030-test-R0104,climatology,block,104,P3,T,online_causal,30,2.5233334223429362,2.6034593057457918,2.5233334223429362,0.0
BLK1-P3-T-D030-test-R0104,persistence,block,104,P3,T,online_causal,30,0.31999988555908204,0.36239927624493157,2.5233334223429362,0.8731836693773273
BLK1-P3-T-D030-test-R0104,causal_gru,block,104,P3,T,online_causal,30,1.937924893697103,2.2178786025374815,2.5233334223429362,0.23199808771298902
BLK1-P3-T-D030-test-R0105,climatology,block,105,P3,T,online_causal,30,1.2066666603088378,1.262471139659941,1.2066666603088378,0.0
BLK1-P3-T-D030-test-R0105,persistence,block,105,P3,T,online_causal,30,2.2500004132588702,2.610428195287629,1.2066666603088378,-0.8646412362822706
BLK1-P3-T-D030-test-R0105,causal_gru,block,105,P3,T,online_causal,30,1.5044290542602539,1.7293098624303704,1.2066666603088378,-0.2467644161770457
BLK1-P3-T-D030-test-R0106,climatology,block,106,P3,T,online_causal,30,0.43333333333333335,0.5197754103494989,0.43333333333333335,0.0
BLK1-P3-T-D030-test-R0106,persistence,block,106,P3,T,online_causal,30,0.14666678110758463,0.1612452574846971,0.43333333333333335,0.6615381974440355
BLK1-P3-T-D030-test-R0106,causal_gru,block,106,P3,T,online_causal,30,1.5803308486938477,1.7515741380592078,0.43333333333333335,-2.6469173431396484
BLK1-P3-T-D030-test-R0107,climatology,block,107,P3,T,online_causal,30,0.7649997711181641,0.8649177337222468,0.7649997711181641,0.0
BLK1-P3-T-D030-test-R0107,persistence,block,107,P3,T,online_causal,30,1.316667111714681,1.5574555297513395,0.7649997711181641,-0.721133994315019
BLK1-P3-T-D030-test-R0107,causal_gru,block,107,P3,T,online_causal,30,1.015376091003418,1.335328996949264,0.7649997711181641,-0.3272894049619004
BLK1-P3-T-D030-test-R0108,climatology,block,108,P3,T,online_causal,30,2.5366666475931803,2.5687220971788025,2.5366666475931803,0.0
BLK1-P3-T-D030-test-R0108,persistence,block,108,P3,T,online_causal,30,0.5766667048136394,0.6374428507801437,2.5366666475931803,0.7726675259593974
BLK1-P3-T-D030-test-R0108,causal_gru,block,108,P3,T,online_causal,30,1.550647226969401,1.8535029916252184,2.5366666475931803,0.38870673904248565
BLK1-P3-T-D030-test-R0109,climatology,block,109,P3,T,online_causal,30,0.6999998092651367,0.8596508028370341,0.6999998092651367,0.0
BLK1-P3-T-D030-test-R0109,persistence,block,109,P3,T,online_causal,30,0.27333272298177086,0.3109120011868473,0.6999998092651367,0.6095245750585034
BLK1-P3-T-D030-test-R0109,causal_gru,block,109,P3,T,online_causal,30,1.4996476491292319,1.8043006028646322,0.6999998092651367,-1.1423543682155706
BLK1-P3-T-D030-test-R0110,climatology,block,110,P3,T,online_causal,30,0.6316665649414063,0.7166472501864934,0.6316665649414063,0.0
BLK1-P3-T-D030-test-R0110,persistence,block,110,P3,T,online_causal,30,1.6033337910970051,1.8653867752422897,0.6316665649414063,-1.5382597086577334
BLK1-P3-T-D030-test-R0110,causal_gru,block,110,P3,T,online_causal,30,0.4064500172932943,0.45015609396231826,0.6316665649414063,0.35654340461886436
BLK1-P3-T-D030-test-R0111,climatology,block,111,P3,T,online_causal,30,0.9083331425984701,1.0052776673016435,0.9083331425984701,0.0
BLK1-P3-T-D030-test-R0111,persistence,block,111,P3,T,online_causal,30,1.1833332697550456,1.3953494696368036,0.9083331425984701,-0.3027524971398514
BLK1-P3-T-D030-test-R0111,causal_gru,block,111,P3,T,online_causal,30,1.1049853642781575,1.2630402885569936,0.9083331425984701,-0.21649790419088322
BLK1-P3-T-D030-test-R0112,climatology,block,112,P3,T,online_causal,30,0.30166708628336586,0.3527278897590371,0.30166708628336586,0.0
BLK1-P3-T-D030-test-R0112,persistence,block,112,P3,T,online_causal,30,0.3066674550374349,0.35023871501001014,0.30166708628336586,-0.016575784967711282
BLK1-P3-T-D030-test-R0112,causal_gru,block,112,P3,T,online_causal,30,1.5258111317952474,1.8209349695657486,0.30166708628336586,-4.057930417911097
BLK1-P3-T-D030-test-R0113,climatology,block,113,P3,T,online_causal,30,1.244999917348226,1.3188693624417571,1.244999917348226,0.0
BLK1-P3-T-D030-test-R0113,persistence,block,113,P3,T,online_causal,30,1.6633326212565105,1.8412851272690236,1.244999917348226,-0.33601022624909693
BLK1-P3-T-D030-test-R0113,causal_gru,block,113,P3,T,online_causal,30,1.4887438774108888,1.6541063754471512,1.244999917348226,-0.19577829417195658
BLK1-P3-T-D030-test-R0114,climatology,block,114,P3,T,online_causal,30,0.4966666539510091,0.5730038145431576,0.4966666539510091,0.0
BLK1-P3-T-D030-test-R0114,persistence,block,114,P3,T,online_causal,30,0.8833337148030599,0.9322020181927382,0.4966666539510091,-0.7785243035265084
BLK1-P3-T-D030-test-R0114,causal_gru,block,114,P3,T,online_causal,30,1.7214033126831054,2.0395203356975196,0.4966666539510091,-2.4659127988344944
BLK1-P3-T-D030-test-R0115,climatology,block,115,P3,T,online_causal,30,2.9866665522257487,3.073624182990007,2.9866665522257487,0.0
BLK1-P3-T-D030-test-R0115,persistence,block,115,P3,T,online_causal,30,0.49666674931844074,0.6690792977136177,2.9866665522257487,0.8337053230973137
BLK1-P3-T-D030-test-R0115,causal_gru,block,115,P3,T,online_causal,30,0.6555320421854655,0.8145825451761476,2.9866665522257487,0.7805138167510048
BLK1-P3-T-D030-test-R0116,climatology,block,116,P3,T,online_causal,30,0.9350000381469726,1.0698520503453852,0.9350000381469726,0.0
BLK1-P3-T-D030-test-R0116,persistence,block,116,P3,T,online_causal,30,0.7999998728434244,1.0652068265335068,0.9350000381469726,0.14438519764244917
BLK1-P3-T-D030-test-R0116,causal_gru,block,116,P3,T,online_causal,30,0.9353553136189778,1.0074252842661964,0.9350000381469726,-0.00037997375134790623
BLK1-P3-T-D030-test-R0117,climatology,block,117,P3,T,online_causal,30,0.7149999618530274,0.8747856037332185,0.7149999618530274,0.0
BLK1-P3-T-D030-test-R0117,persistence,block,117,P3,T,online_causal,30,1.2466657638549805,1.5244663751570955,0.7149999618530274,-0.7435885739407078
BLK1-P3-T-D030-test-R0117,causal_gru,block,117,P3,T,online_causal,30,1.556831169128418,1.8166974775422522,0.7149999618530274,-1.1773863666980646
BLK1-P3-T-D030-test-R0118,climatology,block,118,P3,T,online_causal,30,1.1066667556762695,1.2512661215715615,1.1066667556762695,0.0
BLK1-P3-T-D030-test-R0118,persistence,block,118,P3,T,online_causal,30,0.17000004450480144,0.21369758781356518,1.1066667556762695,0.8463855143087616
BLK1-P3-T-D030-test-R0118,causal_gru,block,118,P3,T,online_causal,30,2.707877763112386,3.0113313393013104,1.1066667556762695,-1.4468772999850685
BLK1-P3-T-D030-test-R0119,climatology,block,119,P3,T,online_causal,30,2.126666482289632,2.1402490162580228,2.126666482289632,0.0
BLK1-P3-T-D030-test-R0119,persistence,block,119,P3,T,online_causal,30,0.9333330154418945,1.1236841534258317,2.126666482289632,0.5611286380753786
BLK1-P3-T-D030-test-R0119,causal_gru,block,119,P3,T,online_causal,30,1.8396403630574545,1.8613267304078671,2.126666482289632,0.13496527152821658
BLK1-P3-T-D030-test-R0120,climatology,block,120,P3,T,online_causal,30,2.131666564941406,2.1349276890596043,2.131666564941406,0.0
BLK1-P3-T-D030-test-R0120,persistence,block,120,P3,T,online_causal,30,0.6133332252502441,0.7127410918015925,2.131666564941406,0.712275251984776
BLK1-P3-T-D030-test-R0120,causal_gru,block,120,P3,T,online_causal,30,2.0035629272460938,2.3565727606021447,2.131666564941406,0.06009553267015455
BLK1-B1-T-D090-test-R0101,climatology,block,101,B1,T,online_causal,90,0.39666668176651,0.501663909595101,0.39666668176651,0.0
BLK1-B1-T-D090-test-R0101,persistence,block,101,B1,T,online_causal,90,3.7122224118974474,3.916475351659436,0.39666668176651,-8.358543539289679
BLK1-B1-T-D090-test-R0101,causal_gru,block,101,B1,T,online_causal,90,2.142367304695977,2.288689055543637,0.39666668176651,-4.4009257726290185
BLK1-B1-T-D090-test-R0102,climatology,block,102,B1,T,online_causal,90,0.6438888761732313,0.759221079314462,0.6438888761732313,0.0
BLK1-B1-T-D090-test-R0102,persistence,block,102,B1,T,online_causal,90,4.626666614744399,5.302116923527472,0.6438888761732313,-6.185504806732589
