scenario_id,station_id,model,training_seed,mask_seed,gap_length,anchor_id,anchor_year,annual_demeaned_MAE,annual_demeaned_climatology_MAE,n_evaluated,annual_demeaned_skill,denominator_guard_degC,detrending_definition
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,S2,kalman,-1.0,111,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0111,2019.0,0.6924840022078145,0.5307653704984688,90,-0.3046894931322808,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,S2,linear,-1.0,111,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0111,2019.0,0.8171395759908563,0.5307653704984688,90,-0.5395495286805143,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,S2,pchip,-1.0,111,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0111,2019.0,0.6723734796925752,0.5307653704984688,90,-0.2667998273156271,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,S2,random_forest,-1.0,111,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0111,2019.0,0.35218750509490754,0.5307653704984688,90,0.3364534977778405,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0111,S2,xgboost,-1.0,111,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0111,2019.0,0.364585639576853,0.5307653704984688,90,0.31309452379221336,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,air_hydro,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.7483352537363692,0.643333371480306,90,-0.16321535134180043,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,air_only,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.6011211678507177,0.643333371480306,90,0.06561482040401279,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,climatology,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.643333371480306,0.643333371480306,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,donor_regression,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.3488930240028466,0.643333371480306,90,0.45767926945862303,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,kalman,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.6392219677077982,0.643333371480306,90,0.006390782687127672,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,linear,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.6804401535910871,0.643333371480306,90,-0.05767893250337486,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,pchip,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.6256905868183413,0.643333371480306,90,0.027424015983142258,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,random_forest,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.47519901245104634,0.643333371480306,90,0.26134872910818163,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0112,S2,xgboost,-1.0,112,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0112,2020.0,0.44624238544040257,0.643333371480306,90,0.30635902749207355,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,air_hydro,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,0.49934753985602703,0.5799999396006267,90,0.13905587610946102,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,air_only,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,0.49096512530794584,0.5799999396006267,90,0.1535083164904948,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,climatology,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,0.5799999396006267,0.5799999396006267,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,donor_regression,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,0.40940455981372037,0.5799999396006267,90,0.29412999577960985,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,kalman,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,0.7918496426961206,0.5799999396006267,90,-0.3652581468221674,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,linear,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,0.8739557927480595,0.5799999396006267,90,-0.5068204892397805,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,pchip,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,1.1186745933104718,0.5799999396006267,90,-0.9287494996650567,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,random_forest,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,0.41940353023040466,0.5799999396006267,90,0.2768903898176346,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,S2,xgboost,-1.0,113,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0113,2019.0,0.42403338797298473,0.5799999396006267,90,0.26890787563708474,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,air_hydro,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.4909323539387259,0.5498764922295087,90,0.10719523224531768,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,air_only,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.474707325149558,0.5498764922295087,90,0.13670191059663717,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,climatology,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.5498764922295087,0.5498764922295087,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,donor_regression,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.38670513623256325,0.5498764922295087,90,0.2967418289429995,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,kalman,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.5681950310774418,0.5498764922295087,90,-0.033313915227871416,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,linear,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.7352372334094339,0.5498764922295087,90,-0.33709522738164055,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,pchip,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.6556195950044399,0.5498764922295087,90,-0.1923033704281285,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,random_forest,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.37649596010518643,0.5498764922295087,90,0.3153081365987116,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,S2,xgboost,-1.0,114,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0114,2019.0,0.38797898469147857,0.5498764922295087,90,0.29442522061928234,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,air_hydro,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.6968371739628145,0.6540740696000463,90,-0.06537960507885132,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,air_only,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.5980896838632123,0.6540740696000463,90,0.08559334231223603,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,climatology,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.6540740696000463,0.6540740696000463,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,donor_regression,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.38167755130960046,0.6540740696000463,90,0.4164612709031732,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,kalman,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.7086032215895575,0.6540740696000463,90,-0.08336846623938876,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,linear,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.7065055729326895,0.6540740696000463,90,-0.08016141560955625,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,pchip,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.6362502756224694,0.6540740696000463,90,0.027250421329920393,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,random_forest,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.5422759592162621,0.6540740696000463,90,0.1709257644965907,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,S2,xgboost,-1.0,115,90.0,ANCHOR-publishedv2-developmenttest-S2-T-JJA-R0115,2020.0,0.48371669769287107,0.6540740696000463,90,0.26045577989560953,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,air_hydro,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.9856989321686979,0.7494815317789714,90,-0.3151744110746002,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,air_only,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.7478156366140384,0.7494815317789714,90,0.002222730106476112,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,climatology,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.7494815317789714,0.7494815317789714,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,donor_regression,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.5541468430686632,0.7494815317789714,90,0.2606264203023938,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,kalman,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.8538705166246429,0.7494815317789714,90,-0.1392815972368171,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,linear,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.991912185607877,0.7494815317789714,90,-0.3234644798431143,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,pchip,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.6347876195880496,0.7494815317789714,90,0.15303100520527035,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,random_forest,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.41742810430699306,0.7494815317789714,90,0.44304417573014165,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,S2,xgboost,-1.0,116,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0116,2018.0,0.3715106964111328,0.7494815317789714,90,0.5043097385878021,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,air_hydro,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,0.7348731683848566,0.8490370337168375,90,0.13446276286937053,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,air_only,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,0.7343535318897163,0.8490370337168375,90,0.13507479329266725,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,climatology,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,0.8490370337168375,0.8490370337168375,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,donor_regression,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,0.32001433756161174,0.8490370337168375,90,0.6230855370811307,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,kalman,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,0.6861918229440128,0.8490370337168375,90,0.19179989129559594,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,linear,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,0.6648486749237354,0.8490370337168375,90,0.2169379561534306,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,pchip,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,1.0261952284493383,0.8490370337168375,90,-0.20865779429779852,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,random_forest,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,0.406867614111164,0.8490370337168375,90,0.5207893201901739,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,S2,xgboost,-1.0,117,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0117,2019.0,0.4494607399128101,0.8490370337168375,90,0.47062292684077445,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,air_hydro,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.9145148579903885,0.5692592945805303,90,-0.6064996508564107,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,air_only,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.6121027587557087,0.5692592945805303,90,-0.07526177364701359,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,climatology,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.5692592945805303,0.5692592945805303,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,donor_regression,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.5310527079754368,0.5692592945805303,90,0.067116315831517,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,kalman,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.6049693243358517,0.5692592945805303,90,-0.0627306924898523,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,linear,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.5203912532347349,0.5692592945805303,90,0.08584495995239694,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,pchip,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.83524972663891,0.5692592945805303,90,-0.4672570735175785,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,random_forest,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.4072911429092888,0.5692592945805303,90,0.2845243867130721,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,S2,xgboost,-1.0,118,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0118,2018.0,0.35711365358329117,0.5692592945805303,90,0.3726696129811332,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,air_hydro,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,1.0101510039355344,0.743209920341586,90,-0.3591731976226311,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,air_only,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,0.7454065229746114,0.743209920341586,90,-0.0029555615081346964,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,climatology,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,0.743209920341586,0.743209920341586,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,donor_regression,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,0.5545650050316726,0.743209920341586,90,0.25382453886408085,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,kalman,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,0.9243320371955223,0.743209920341586,90,-0.24370250167098284,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,linear,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,1.0263953894466513,0.743209920341586,90,-0.38103025989603423,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,pchip,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,1.4587518817378071,0.743209920341586,90,-0.962772349792306,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,random_forest,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,0.4236351374810575,0.743209920341586,90,0.42999262269487604,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,S2,xgboost,-1.0,119,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0119,2018.0,0.3891001065572103,0.743209920341586,90,0.47646002036897417,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,S2,air_hydro,-1.0,120,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0120,2018.0,0.8891051447591131,0.5470617820598461,90,-0.6252371741476339,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,S2,air_only,-1.0,120,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0120,2018.0,0.5957153701976068,0.5470617820598461,90,-0.08893618551558435,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,S2,climatology,-1.0,120,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0120,2018.0,0.5470617820598461,0.5470617820598461,90,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,S2,donor_regression,-1.0,120,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0120,2018.0,0.5221708354321428,0.5470617820598461,90,0.045499333793674435,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,S2,kalman,-1.0,120,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0120,2018.0,0.6148311610584529,0.5470617820598461,90,-0.12387884005246264,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-S2-T-D090-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,S2,linear,-1.0,120,90.0,ANCHOR-publishedv2-developmenttest-S2-T-SON-R0120,2018.0,0.5213674802861663,0.5470617820598461,90,0.046967824505914746,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
