network_id,target_station,donor_station,gap_length,realized_mae,n_placements
huc8_03070103,02207135,02207185,90,1.681558864851659,20
huc8_03070103,02207135,02207385,90,1.5174093838139449,20
huc8_03070103,02207135,02207400,90,1.798394794553009,20
huc8_03070103,02207135,02208150,90,1.4862715995127742,20
huc8_03070103,02207135,02208450,90,2.3254436724508922,20
huc8_03070103,02207135,02208493,90,2.3312649535136325,20
huc8_03070103,02207160,02203603,90,1.5609174438434539,20
huc8_03070103,02207160,02203655,90,1.6690112558116734,20
huc8_03070103,02207160,02203831,90,1.4874616933848492,20
huc8_03070103,02207160,02203863,90,1.589501147538271,20
huc8_03070103,02207160,02203873,90,1.5395418319931866,20
huc8_03070103,02207160,02203900,90,1.4652056517761358,20
huc8_03070103,02207160,02203950,90,1.375936233727954,20
huc8_03070103,02207160,02203960,90,1.5469993855825592,20
huc8_03070103,02207160,02204037,90,1.4281034106572599,20
huc8_03070103,02207160,02205865,90,1.1856882547386802,20
huc8_03070103,02207160,02207120,90,1.343053003071614,20
huc8_03070103,02207160,02207135,90,1.3609680784169549,20
huc8_03070103,02207160,02207185,90,1.278974466431268,20
huc8_03070103,02207160,02207385,90,1.395937476735812,20
huc8_03070103,02207160,02207400,90,1.52419360294487,20
huc8_03070103,02207160,02208150,90,1.4399295919122057,20
huc8_03070103,02207160,02208450,90,1.4365324665860628,20
huc8_03070103,02207160,02208493,90,1.4411974236516616,20
huc8_03070103,02207185,02203603,90,2.3156037890768078,20
huc8_03070103,02207185,02203655,90,2.180771390180631,20
huc8_03070103,02207185,02203831,90,2.3678710920228445,20
huc8_03070103,02207185,02203863,90,2.3683963033350017,20
huc8_03070103,02207185,02203873,90,2.3607998086999893,20
huc8_03070103,02207185,02203900,90,2.378120038918593,20
huc8_03070103,02207185,02203950,90,2.3703144993782064,20
huc8_03070103,02207185,02203960,90,2.3729846436635844,20
huc8_03070103,02207185,02204037,90,2.3686728463847313,20
huc8_03070103,02207185,02205865,90,2.363083728886255,20
huc8_03070103,02207185,02207120,90,1.956211714133855,20
huc8_03070103,02207185,02207135,90,2.365256951505584,20
huc8_03070103,02207185,02207160,90,2.413801798521913,20
huc8_03070103,02207185,02207385,90,1.6878515068923403,20
huc8_03070103,02207185,02207400,90,1.2085436255186315,20
huc8_03070103,02207185,02208150,90,1.8959396380361824,20
huc8_03070103,02207185,02208450,90,2.39972999630635,20
huc8_03070103,02207185,02208493,90,2.4064553857135857,20
huc8_03070103,02207385,02203603,90,1.9754568192035535,20
huc8_03070103,02207385,02203655,90,1.7532960925715835,20
huc8_03070103,02207385,02203831,90,2.067194183042162,20
huc8_03070103,02207385,02203863,90,2.0621503135920247,20
huc8_03070103,02207385,02203873,90,2.063100999264141,20
huc8_03070103,02207385,02203900,90,2.0734920149467246,20
huc8_03070103,02207385,02203950,90,2.063695452775798,20
huc8_03070103,02207385,02203960,90,2.0717547859622507,20
huc8_03070103,02207385,02204037,90,2.067511393530028,20
huc8_03070103,02207385,02205865,90,2.0510936692582815,20
huc8_03070103,02207385,02207120,90,1.3788278129218345,20
huc8_03070103,02207385,02207135,90,2.0611225404246207,20
huc8_03070103,02207385,02207160,90,2.114552475783958,20
huc8_03070103,02207385,02207185,90,0.9091179570073307,20
huc8_03070103,02207385,02207400,90,0.7290444727172816,20
huc8_03070103,02207385,02208150,90,1.4014308742475272,20
huc8_03070103,02207385,02208450,90,2.083348375684139,20
huc8_03070103,02207385,02208493,90,2.095219818094479,20
huc8_03070103,02207400,02203603,90,2.1617873729136923,20
huc8_03070103,02207400,02203655,90,2.032571396788751,20
huc8_03070103,02207400,02203831,90,2.1959661151482317,20
huc8_03070103,02207400,02203863,90,2.1978988046783163,20
huc8_03070103,02207400,02203873,90,2.1851321922133495,20
huc8_03070103,02207400,02203900,90,2.207562127094422,20
huc8_03070103,02207400,02203950,90,2.1995959354006236,20
huc8_03070103,02207400,02203960,90,2.2005371112986647,20
huc8_03070103,02207400,02204037,90,2.1957260374258873,20
huc8_03070103,02207400,02205865,90,2.205589875528286,20
huc8_03070103,02207400,02207120,90,1.8499314898802581,20
huc8_03070103,02207400,02207135,90,2.1911190923250254,20
huc8_03070103,02207400,02207160,90,2.230604885468538,20
huc8_03070103,02207400,02207185,90,1.3078570512197278,20
huc8_03070103,02207400,02207385,90,1.6164803830174292,20
huc8_03070103,02207400,02208150,90,1.8103599832523767,20
huc8_03070103,02207400,02208450,90,2.207627213287516,20
huc8_03070103,02207400,02208493,90,2.221017890521911,20
huc8_03070103,02208150,02203603,90,2.1270922138762742,20
huc8_03070103,02208150,02203655,90,1.9247159466734511,20
huc8_03070103,02208150,02203831,90,2.222085045589659,20
huc8_03070103,02208150,02203863,90,2.1966245638572324,20
huc8_03070103,02208150,02203873,90,2.2075464589262035,20
huc8_03070103,02208150,02203900,90,2.206792251437395,20
huc8_03070103,02208150,02203950,90,2.198039754371693,20
huc8_03070103,02208150,02203960,90,2.2047430549706677,20
huc8_03070103,02208150,02204037,90,2.1967506882074583,20
huc8_03070103,02208150,02205865,90,2.1928255467641096,20
huc8_03070103,02208150,02207120,90,1.4790132762489585,20
huc8_03070103,02208150,02207135,90,2.2137663381222223,20
huc8_03070103,02208150,02207160,90,2.276125704277548,20
huc8_03070103,02208150,02207185,90,1.1221622079252644,20
huc8_03070103,02208150,02207385,90,1.3128942287067316,20
huc8_03070103,02208150,02207400,90,1.0192581757758299,20
huc8_03070103,02208150,02208450,90,2.24057927657362,20
huc8_03070103,02208150,02208493,90,2.2538967274614206,20
huc8_03070103,02208450,02203603,90,1.9850745922092425,20
huc8_03070103,02208450,02203655,90,1.879848043919423,20
huc8_03070103,02208450,02203831,90,1.7399830699939396,20
huc8_03070103,02208450,02203863,90,1.7514673184597735,20
huc8_03070103,02208450,02203873,90,1.6685060523758826,20
huc8_03070103,02208450,02203900,90,1.6711595476498637,20
huc8_03070103,02208450,02203950,90,1.5100400385989958,20
huc8_03070103,02208450,02203960,90,1.849742014188811,20
huc8_03070103,02208450,02204037,90,1.6302998629767362,20
huc8_03070103,02208450,02205865,90,1.0553248751696755,20
huc8_03070103,02208450,02207120,90,1.5629981424247064,20
huc8_03070103,02208450,02207135,90,1.4386186308783728,20
huc8_03070103,02208450,02207160,90,2.468685970974628,20
huc8_03070103,02208450,02207185,90,1.6959817086772841,20
huc8_03070103,02208450,02207385,90,1.8424339542621166,20
huc8_03070103,02208450,02207400,90,1.9999049043533117,20
huc8_03070103,02208450,02208150,90,1.6622682700435536,20
huc8_03070103,02208450,02208493,90,1.844789476356954,20
huc8_03070103,02208493,02203603,90,1.555506093009463,20
huc8_03070103,02208493,02203655,90,1.589017194816472,20
huc8_03070103,02208493,02203831,90,1.383601542694855,20
huc8_03070103,02208493,02203863,90,1.4350378824983554,20
huc8_03070103,02208493,02203873,90,1.4358317077124907,20
huc8_03070103,02208493,02203900,90,1.5051875437234343,20
