network_id,policy,k,protected_fraction,selected,worst_target_mae,oracle_mae,regret,independent_realized_outcomes
huc8_01090004,simple_risk_minimax,6,0.75,01115190|01115170|01115098|01115110|01115276|01115184,1.9172171617391083,1.1143898292555325,0.8028273324835757,True
huc8_01090004,greedy_mutual_information,6,0.75,01115098|01115170|01115183|01115276|01115184|01115265,1.8939588100420117,1.1143898292555325,0.7795689807864792,True
huc8_01090004,qr_pivot,6,0.75,01115190|01115170|01115098|01115276|01115184|01115183,1.8749873449125467,1.1143898292555325,0.7605975156570142,True
huc8_01090004,distance_even,6,0.75,01115098|01115110|01115183|01115184|01115265|01115276,1.8939588100420117,1.1143898292555325,0.7795689807864792,True
huc8_01090004,oracle,6,0.75,01115098|01115170|01115183|01115190|01115265|01115276,1.1143898292555325,1.1143898292555325,0.0,True
huc8_01090004,random,6,0.75,random_ensemble,1.859050378927618,1.1143898292555325,0.7446605496720855,True
huc8_01090004,simple_risk_minimax,7,0.875,01115190|01115170|01115098|01115110|01115276|01115184|01115183,1.8749873449125467,1.1026186655727233,0.7723686793398234,True
huc8_01090004,greedy_mutual_information,7,0.875,01115098|01115170|01115183|01115276|01115184|01115265|01115110,1.8939588100420117,1.1026186655727233,0.7913401444692885,True
huc8_01090004,qr_pivot,7,0.875,01115190|01115170|01115098|01115276|01115184|01115183|01115110,1.8749873449125467,1.1026186655727233,0.7723686793398234,True
huc8_01090004,distance_even,7,0.875,01115098|01115110|01115170|01115184|01115190|01115265|01115276,1.9172171617391083,1.1026186655727233,0.814598496166385,True
huc8_01090004,oracle,7,0.875,01115098|01115170|01115183|01115184|01115190|01115265|01115276,1.1026186655727233,1.1026186655727233,0.0,True
huc8_01090004,random,7,0.875,random_ensemble,1.6551935203214865,1.1026186655727233,0.5525748547487632,True
huc8_02040205,simple_risk_minimax,1,0.14285714285714285,01481500,2.199534315949662,2.0296906563409287,0.16984365960873316,True
huc8_02040205,greedy_mutual_information,1,0.14285714285714285,01480065,2.21997871915298,2.0296906563409287,0.19028806281205135,True
huc8_02040205,qr_pivot,1,0.14285714285714285,01480500,2.0296906563409287,2.0296906563409287,0.0,True
huc8_02040205,distance_even,1,0.14285714285714285,01480065,2.21997871915298,2.0296906563409287,0.19028806281205135,True
huc8_02040205,oracle,1,0.14285714285714285,01480500,2.0296906563409287,2.0296906563409287,0.0,True
huc8_02040205,random,1,0.14285714285714285,random_ensemble,2.144742368755562,2.0296906563409287,0.1150517124146333,True
huc8_02040205,simple_risk_minimax,2,0.2857142857142857,01481500|01480400,2.199534315949662,1.9058837526470858,0.2936505633025761,True
huc8_02040205,greedy_mutual_information,2,0.2857142857142857,01480065|01480400,2.21997871915298,1.9058837526470858,0.3140949665058943,True
huc8_02040205,qr_pivot,2,0.2857142857142857,01480500|01480400,1.9058837526470858,1.9058837526470858,0.0,True
huc8_02040205,distance_even,2,0.2857142857142857,01480065|01481500,2.199534315949662,1.9058837526470858,0.2936505633025761,True
huc8_02040205,oracle,2,0.2857142857142857,01480400|01480500,1.9058837526470858,1.9058837526470858,0.0,True
huc8_02040205,random,2,0.2857142857142857,random_ensemble,2.111401746323734,1.9058837526470858,0.20551799367664803,True
huc8_02040205,simple_risk_minimax,3,0.42857142857142855,01481500|01480400|01480500,1.9058837526470858,1.9058837526470858,0.0,True
huc8_02040205,greedy_mutual_information,3,0.42857142857142855,01480065|01480400|01480617,2.0198520028608007,1.9058837526470858,0.11396825021371493,True
huc8_02040205,qr_pivot,3,0.42857142857142855,01480500|01480400|01480065,1.9058837526470858,1.9058837526470858,0.0,True
huc8_02040205,distance_even,3,0.42857142857142855,01480065|01480617|01481500,2.1132481805141072,1.9058837526470858,0.20736442786702147,True
huc8_02040205,oracle,3,0.42857142857142855,01480065|01480400|01480500,1.9058837526470858,1.9058837526470858,0.0,True
huc8_02040205,random,3,0.42857142857142855,random_ensemble,2.0734101259789584,1.9058837526470858,0.1675263733318726,True
huc8_02040205,simple_risk_minimax,4,0.5714285714285714,01481500|01480400|01480500|01480870,1.9058837526470858,1.5984481651059972,0.3074355875410886,True
huc8_02040205,greedy_mutual_information,4,0.5714285714285714,01480065|01480400|01480617|01480870,1.9746872424854882,1.5984481651059972,0.376239077379491,True
huc8_02040205,qr_pivot,4,0.5714285714285714,01480500|01480400|01480065|01480870,1.9058837526470858,1.5984481651059972,0.3074355875410886,True
huc8_02040205,distance_even,4,0.5714285714285714,01480065|01480500|01480870|01481500,2.1132481805141072,1.5984481651059972,0.51480001540811,True
huc8_02040205,oracle,4,0.5714285714285714,01480400|01480500|01481000|01481500,1.5984481651059972,1.5984481651059972,0.0,True
huc8_02040205,random,4,0.5714285714285714,random_ensemble,2.017692693399497,1.5984481651059972,0.4192445282935,True
huc8_02040205,simple_risk_minimax,5,0.7142857142857143,01481500|01480400|01480500|01480870|01481000,1.5806120576311624,1.5806120576311624,0.0,True
huc8_02040205,greedy_mutual_information,5,0.7142857142857143,01480065|01480400|01480617|01480870|01481000,1.9746872424854882,1.5806120576311624,0.3940751848543258,True
huc8_02040205,qr_pivot,5,0.7142857142857143,01480500|01480400|01480065|01480870|01480617,1.9058837526470858,1.5806120576311624,0.32527169501592335,True
huc8_02040205,distance_even,5,0.7142857142857143,01480065|01480500|01480617|01480870|01481500,2.1132481805141072,1.5806120576311624,0.5326361228829448,True
huc8_02040205,oracle,5,0.7142857142857143,01480400|01480500|01480870|01481000|01481500,1.5806120576311624,1.5806120576311624,0.0,True
huc8_02040205,random,5,0.7142857142857143,random_ensemble,1.9563424841530637,1.5806120576311624,0.37573042652190125,True
huc8_02040205,simple_risk_minimax,6,0.8571428571428571,01481500|01480400|01480500|01480870|01481000|01480065,1.5806120576311624,1.089376790003684,0.4912352676274785,True
huc8_02040205,greedy_mutual_information,6,0.8571428571428571,01480065|01480400|01480617|01480870|01481000|01481500,1.9746872424854882,1.089376790003684,0.8853104524818043,True
huc8_02040205,qr_pivot,6,0.8571428571428571,01480500|01480400|01480065|01480870|01480617|01481500,1.9058837526470858,1.089376790003684,0.8165069626434018,True
huc8_02040205,distance_even,6,0.8571428571428571,01480065|01480400|01480500|01480870|01481000|01481500,1.5806120576311624,1.089376790003684,0.4912352676274785,True
huc8_02040205,oracle,6,0.8571428571428571,01480400|01480500|01480617|01480870|01481000|01481500,1.089376790003684,1.089376790003684,0.0,True
huc8_02040205,random,6,0.8571428571428571,random_ensemble,1.7120226149402098,1.089376790003684,0.6226458249365259,True
huc8_03070103,simple_risk_minimax,1,0.05555555555555555,02208450,2.5096604766940422,1.6959817086772841,0.8136787680167581,True
huc8_03070103,greedy_mutual_information,1,0.05555555555555555,02203655,2.180771390180631,1.6959817086772841,0.4847896815033468,True
huc8_03070103,qr_pivot,1,0.05555555555555555,02203950,2.3912086396178163,1.6959817086772841,0.6952269309405321,True
huc8_03070103,distance_even,1,0.05555555555555555,02203655,2.180771390180631,1.6959817086772841,0.4847896815033468,True
huc8_03070103,oracle,1,0.05555555555555555,02207185,1.6959817086772841,1.6959817086772841,0.0,True
