catalog_schema_version,pair_id,anchor_id,event_id,control_id,station_id,target,event_type,season,episode_length,raw_episode_length,window_length,episode_component_count,raw_episode_start_index,raw_episode_end_index,raw_episode_start_date,raw_episode_end_date,window_start_index,window_end_index,window_center_index,window_start_date,window_end_date,window_center_date,event_start_index,event_end_index,event_center_index,event_start_date,event_end_date,event_center_date,event_peak_index,event_peak_date,event_peak_value,event_min_index,event_min_date,event_min_value,event_intensity,rising_phase_start_index,rising_phase_end_index,rising_phase_start_date,rising_phase_end_date,peak_phase_start_index,peak_phase_end_index,peak_phase_start_date,peak_phase_end_date,recession_phase_start_index,recession_phase_end_index,recession_phase_start_date,recession_phase_end_date,control_start_index,control_end_index,control_center_index,control_start_date,control_end_date,control_center_date,threshold,threshold_quantile,threshold_operator,threshold_reference_split,threshold_reference_scope,threshold_training_samples,minimum_training_samples,event_definition,minimum_duration_days,merge_gap_days,fixed_window_length,climatology_half_window_days,threshold_doy_half_window_days,event_climatology_value,control_context_days,event_window_eligible,event_left_context_available,event_right_context_available,analysis_eligible,analysis_exclusion_reason,episode_boundary_policy,control_match_year_distance,control_match_day_of_year_distance,control_reuse_policy,data_version,evaluation_split,source_split
event_catalog_v2,M7BPAIR-M7BEVENT20200929202009292020092933228804FF81-M7BCONTROL2020092920200928202009281680FDA3D0D7-AA61E902EE78,M7BANCHOR-M7BEVENT20200929202009292020092933228804FF81-M7BCONTROL2020092920200928202009281680FDA3D0D7-AA61E902EE78,M7BEVENT-20200929-20200929-20200929-33228804FF81,M7BCONTROL-20200929-20200928-20200928-1680FDA3D0D7,B1,T,rapid_warming,SON,1,1,1,1,5385,5385,2020-09-29,2020-09-29,5385,5385,5385,2020-09-29,2020-09-29,2020-09-29,5385,5385,5385,2020-09-29,2020-09-29,2020-09-29,5385,2020-09-29,13.300000000000001,,,,0.29999999999999893,,,,,,,,,,,,,5384,5384,5384,2020-09-28,2020-09-28,2020-09-28,0.20000000000000107,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202010022020100220201002448CEB5A3C06-M7BCONTROL2020100220201001202010018EA5B16D16E6-BA7921D8505A,M7BANCHOR-M7BEVENT202010022020100220201002448CEB5A3C06-M7BCONTROL2020100220201001202010018EA5B16D16E6-BA7921D8505A,M7BEVENT-20201002-20201002-20201002-448CEB5A3C06,M7BCONTROL-20201002-20201001-20201001-8EA5B16D16E6,B1,T,rapid_warming,SON,1,1,1,1,5388,5388,2020-10-02,2020-10-02,5388,5388,5388,2020-10-02,2020-10-02,2020-10-02,5388,5388,5388,2020-10-02,2020-10-02,2020-10-02,5388,2020-10-02,13.5,,,,0.099999999999999645,,,,,,,,,,,,,5387,5387,5387,2020-10-01,2020-10-01,2020-10-01,0.20000000000000107,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202010102020101020201010F648C8208A0E-M7BCONTROL2020101020201009202010092E9002A43260-C60E163AE29F,M7BANCHOR-M7BEVENT202010102020101020201010F648C8208A0E-M7BCONTROL2020101020201009202010092E9002A43260-C60E163AE29F,M7BEVENT-20201010-20201010-20201010-F648C8208A0E,M7BCONTROL-20201010-20201009-20201009-2E9002A43260,B1,T,rapid_warming,SON,1,1,1,1,5396,5396,2020-10-10,2020-10-10,5396,5396,5396,2020-10-10,2020-10-10,2020-10-10,5396,5396,5396,2020-10-10,2020-10-10,2020-10-10,5396,2020-10-10,13.1,,,,0.29999999999999893,,,,,,,,,,,,,5395,5395,5395,2020-10-09,2020-10-09,2020-10-09,0.20000000000000107,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202010262020102620201026E1717D5DF8A4-M7BCONTROL20201026202010252020102524D3D8E1E174-5D349CC554AF,M7BANCHOR-M7BEVENT202010262020102620201026E1717D5DF8A4-M7BCONTROL20201026202010252020102524D3D8E1E174-5D349CC554AF,M7BEVENT-20201026-20201026-20201026-E1717D5DF8A4,M7BCONTROL-20201026-20201025-20201025-24D3D8E1E174,B1,T,rapid_warming,SON,1,1,1,1,5412,5412,2020-10-26,2020-10-26,5412,5412,5412,2020-10-26,2020-10-26,2020-10-26,5412,5412,5412,2020-10-26,2020-10-26,2020-10-26,5412,2020-10-26,9.9000000000000004,,,,0.5,,,,,,,,,,,,,5411,5411,5411,2020-10-25,2020-10-25,2020-10-25,0.20000000000000107,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202011212020112120201121680CBFF61EED-M7BCONTROL202011212020112020201120557F0D2C9DC2-51DE53F119A2,M7BANCHOR-M7BEVENT202011212020112120201121680CBFF61EED-M7BCONTROL202011212020112020201120557F0D2C9DC2-51DE53F119A2,M7BEVENT-20201121-20201121-20201121-680CBFF61EED,M7BCONTROL-20201121-20201120-20201120-557F0D2C9DC2,B1,T,rapid_warming,SON,1,1,1,1,5438,5438,2020-11-21,2020-11-21,5438,5438,5438,2020-11-21,2020-11-21,2020-11-21,5438,5438,5438,2020-11-21,2020-11-21,2020-11-21,5438,2020-11-21,5.2000000000000002,,,,0.099999999999998757,,,,,,,,,,,,,5437,5437,5437,2020-11-20,2020-11-20,2020-11-20,0.20000000000000107,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202011282020112820201128A8D8690267C0-M7BCONTROL202011282020112720201127863C28ADE971-2647F2BA0643,M7BANCHOR-M7BEVENT202011282020112820201128A8D8690267C0-M7BCONTROL202011282020112720201127863C28ADE971-2647F2BA0643,M7BEVENT-20201128-20201128-20201128-A8D8690267C0,M7BCONTROL-20201128-20201127-20201127-863C28ADE971,B1,T,rapid_warming,SON,1,1,1,1,5445,5445,2020-11-28,2020-11-28,5445,5445,5445,2020-11-28,2020-11-28,2020-11-28,5445,5445,5445,2020-11-28,2020-11-28,2020-11-28,5445,2020-11-28,4.5999999999999996,,,,0.1999999999999984,,,,,,,,,,,,,5444,5444,5444,2020-11-27,2020-11-27,2020-11-27,0.20000000000000107,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2020122620201226202012263C0C17171266-M7BCONTROL202012262020122520201225B3125CE85F73-4B81AD57D550,M7BANCHOR-M7BEVENT2020122620201226202012263C0C17171266-M7BCONTROL202012262020122520201225B3125CE85F73-4B81AD57D550,M7BEVENT-20201226-20201226-20201226-3C0C17171266,M7BCONTROL-20201226-20201225-20201225-B3125CE85F73,B1,T,rapid_warming,DJF,1,1,1,1,5473,5473,2020-12-26,2020-12-26,5473,5473,5473,2020-12-26,2020-12-26,2020-12-26,5473,5473,5473,2020-12-26,2020-12-26,2020-12-26,5473,2020-12-26,3.6000000000000001,,,,0.10000000000000053,,,,,,,,,,,,,5472,5472,5472,2020-12-25,2020-12-25,2020-12-25,0.39999999999999947,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201801162018010320180117E3956BD1FB78-M7BCONTROL201801172018021320180227AF19B70E692C-716FB5709660,M7BANCHOR-M7BEVENT201801162018010320180117E3956BD1FB78-M7BCONTROL201801172018021320180227AF19B70E692C-716FB5709660,M7BEVENT-20180116-20180103-20180117-E3956BD1FB78,M7BCONTROL-20180117-20180213-20180227-AF19B70E692C,P3,F,flood,DJF,15,7,15,3,4392,4398,2018-01-10,2018-01-16,4385,4399,4392,2018-01-03,2018-01-17,2018-01-10,4385,4399,4392,2018-01-03,2018-01-17,2018-01-10,4392,2018-01-10,1250,,,,400.60000000000014,,,,,4392,4392,2018-01-10,2018-01-10,4393,4398,2018-01-11,2018-01-16,4426,4440,4433,2018-02-13,2018-02-27,2018-02-20,849.39999999999986,0.90000000000000002,>=,train,station_season,902,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,41,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201801312018012420180207AC42F59E9D27-M7BCONTROL201802072018021420180228FE572DDC8CB9-DFE082100F65,M7BANCHOR-M7BEVENT201801312018012420180207AC42F59E9D27-M7BCONTROL201802072018021420180228FE572DDC8CB9-DFE082100F65,M7BEVENT-20180131-20180124-20180207-AC42F59E9D27,M7BCONTROL-20180207-20180214-20180228-FE572DDC8CB9,P3,F,flood,DJF,15,1,15,1,4413,4413,2018-01-31,2018-01-31,4406,4420,4413,2018-01-24,2018-02-07,2018-01-31,4406,4420,4413,2018-01-24,2018-02-07,2018-01-31,4413,2018-01-31,866,,,,16.600000000000136,,,,,4413,4413,2018-01-31,2018-01-31,,,,,4427,4441,4434,2018-02-14,2018-02-28,2018-02-21,849.39999999999986,0.90000000000000002,>=,train,station_season,902,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,21,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201802052018012920180212DBB8D521A371-M7BCONTROL201802122018021520180301E04E6468342F-B32B686969F3,M7BANCHOR-M7BEVENT201802052018012920180212DBB8D521A371-M7BCONTROL201802122018021520180301E04E6468342F-B32B686969F3,M7BEVENT-20180205-20180129-20180212-DBB8D521A371,M7BCONTROL-20180212-20180215-20180301-E04E6468342F,P3,F,flood,DJF,15,1,15,1,4418,4418,2018-02-05,2018-02-05,4411,4425,4418,2018-01-29,2018-02-12,2018-02-05,4411,4425,4418,2018-01-29,2018-02-12,2018-02-05,4418,2018-02-05,1120,,,,270.60000000000014,,,,,4418,4418,2018-02-05,2018-02-05,,,,,4428,4442,4435,2018-02-15,2018-03-01,2018-02-22,849.39999999999986,0.90000000000000002,>=,train,station_season,902,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,17,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201805032018042520180509DEE71F4B82D1-M7BCONTROL20180509201804102018042466976A758BBD-887D3F296250,M7BANCHOR-M7BEVENT201805032018042520180509DEE71F4B82D1-M7BCONTROL20180509201804102018042466976A758BBD-887D3F296250,M7BEVENT-20180503-20180425-20180509-DEE71F4B82D1,M7BCONTROL-20180509-20180410-20180424-66976A758BBD,P3,F,flood,MAM,15,5,15,2,4501,4505,2018-04-29,2018-05-03,4497,4511,4504,2018-04-25,2018-05-09,2018-05-02,4497,4511,4504,2018-04-25,2018-05-09,2018-05-02,4504,2018-05-02,1460,,,,240,4501,4503,2018-04-29,2018-05-01,4504,4504,2018-05-02,2018-05-02,4505,4505,2018-05-03,2018-05-03,4482,4496,4489,2018-04-10,2018-04-24,2018-04-17,1220,0.90000000000000002,>=,train,station_season,920,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,15,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018053120180524201806074D5E99E1138E-M7BCONTROL201806072018040920180423D739E1955EB5-109AFD5E61E0,M7BANCHOR-M7BEVENT2018053120180524201806074D5E99E1138E-M7BCONTROL201806072018040920180423D739E1955EB5-109AFD5E61E0,M7BEVENT-20180531-20180524-20180607-4D5E99E1138E,M7BCONTROL-20180607-20180409-20180423-D739E1955EB5,P3,F,flood,MAM,15,14,15,1,4520,4533,2018-05-18,2018-05-31,4526,4540,4533,2018-05-24,2018-06-07,2018-05-31,4526,4540,4533,2018-05-24,2018-06-07,2018-05-31,4533,2018-05-31,2450,,,,1230,4520,4532,2018-05-18,2018-05-30,4533,4533,2018-05-31,2018-05-31,,,,,4481,4495,4488,2018-04-09,2018-04-23,2018-04-16,1220,0.90000000000000002,>=,train,station_season,920,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,45,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018071920180708201807220BB8D2D51BDA-M7BCONTROL20180722201806232018070716B0BACBF1AF-E22B14C0720C,M7BANCHOR-M7BEVENT2018071920180708201807220BB8D2D51BDA-M7BCONTROL20180722201806232018070716B0BACBF1AF-E22B14C0720C,M7BEVENT-20180719-20180708-20180722-0BB8D2D51BDA,M7BCONTROL-20180722-20180623-20180707-16B0BACBF1AF,P3,F,flood,JJA,15,8,15,1,4575,4582,2018-07-12,2018-07-19,4571,4585,4578,2018-07-08,2018-07-22,2018-07-15,4571,4585,4578,2018-07-08,2018-07-22,2018-07-15,4578,2018-07-15,7080,,,,1679,4575,4577,2018-07-12,2018-07-14,4578,4578,2018-07-15,2018-07-15,4579,4582,2018-07-16,2018-07-19,4556,4570,4563,2018-06-23,2018-07-07,2018-06-30,5401,0.90000000000000002,>=,train,station_season,920,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,15,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20180818201808092018082308955AD38ECE-M7BCONTROL201808232018072520180808B5679CBDD200-774F2BE8F513,M7BANCHOR-M7BEVENT20180818201808092018082308955AD38ECE-M7BCONTROL201808232018072520180808B5679CBDD200-774F2BE8F513,M7BEVENT-20180818-20180809-20180823-08955AD38ECE,M7BCONTROL-20180823-20180725-20180808-B5679CBDD200,P3,F,flood,JJA,15,6,15,1,4607,4612,2018-08-13,2018-08-18,4603,4617,4610,2018-08-09,2018-08-23,2018-08-16,4603,4617,4610,2018-08-09,2018-08-23,2018-08-16,4610,2018-08-16,6840,,,,1439,4607,4609,2018-08-13,2018-08-15,4610,4610,2018-08-16,2018-08-16,4611,4612,2018-08-17,2018-08-18,4588,4602,4595,2018-07-25,2018-08-08,2018-08-01,5401,0.90000000000000002,>=,train,station_season,920,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,15,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018082620180819201809022E9131FEC4F1-M7BCONTROL201809022018072420180807C8A6BD76ECC6-324434D9D2EE,M7BANCHOR-M7BEVENT2018082620180819201809022E9131FEC4F1-M7BCONTROL201809022018072420180807C8A6BD76ECC6-324434D9D2EE,M7BEVENT-20180826-20180819-20180902-2E9131FEC4F1,M7BCONTROL-20180902-20180724-20180807-C8A6BD76ECC6,P3,F,flood,JJA,15,1,15,1,4620,4620,2018-08-26,2018-08-26,4613,4627,4620,2018-08-19,2018-09-02,2018-08-26,4613,4627,4620,2018-08-19,2018-09-02,2018-08-26,4620,2018-08-26,5460,,,,59,,,,,4620,4620,2018-08-26,2018-08-26,,,,,4587,4601,4594,2018-07-24,2018-08-07,2018-07-31,5401,0.90000000000000002,>=,train,station_season,920,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,26,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20180926201809082018092269340218F9B3-M7BCONTROL201809222018102120181104F89EF5519455-4D1A5EF710F2,M7BANCHOR-M7BEVENT20180926201809082018092269340218F9B3-M7BCONTROL201809222018102120181104F89EF5519455-4D1A5EF710F2,M7BEVENT-20180926-20180908-20180922-69340218F9B3,M7BCONTROL-20180922-20181021-20181104-F89EF5519455,P3,F,flood,SON,15,26,15,5,4626,4651,2018-09-01,2018-09-26,4633,4647,4640,2018-09-08,2018-09-22,2018-09-15,4633,4647,4640,2018-09-08,2018-09-22,2018-09-15,4640,2018-09-15,7190,,,,2778,4626,4639,2018-09-01,2018-09-14,4640,4640,2018-09-15,2018-09-15,4641,4651,2018-09-16,2018-09-26,4676,4690,4683,2018-10-21,2018-11-04,2018-10-28,4412,0.90000000000000002,>=,train,station_season,910,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,43,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2018100220180925201810091AFF9F620DB5-M7BCONTROL201810092018102220181105AEB3BC7A5AD0-C0E4305C47B3,M7BANCHOR-M7BEVENT2018100220180925201810091AFF9F620DB5-M7BCONTROL201810092018102220181105AEB3BC7A5AD0-C0E4305C47B3,M7BEVENT-20181002-20180925-20181009-1AFF9F620DB5,M7BCONTROL-20181009-20181022-20181105-AEB3BC7A5AD0,P3,F,flood,SON,15,1,15,1,4657,4657,2018-10-02,2018-10-02,4650,4664,4657,2018-09-25,2018-10-09,2018-10-02,4650,4664,4657,2018-09-25,2018-10-09,2018-10-02,4657,2018-10-02,4580,,,,168,,,,,4657,4657,2018-10-02,2018-10-02,,,,,4677,4691,4684,2018-10-22,2018-11-05,2018-10-29,4412,0.90000000000000002,>=,train,station_season,910,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,27,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201810132018100620181020BB69B0DA6C50-M7BCONTROL201810202018102320181106CC2B02EEEE59-FFAF873FACDA,M7BANCHOR-M7BEVENT201810132018100620181020BB69B0DA6C50-M7BCONTROL201810202018102320181106CC2B02EEEE59-FFAF873FACDA,M7BEVENT-20181013-20181006-20181020-BB69B0DA6C50,M7BCONTROL-20181020-20181023-20181106-CC2B02EEEE59,P3,F,flood,SON,15,1,15,1,4668,4668,2018-10-13,2018-10-13,4661,4675,4668,2018-10-06,2018-10-20,2018-10-13,4661,4675,4668,2018-10-06,2018-10-20,2018-10-13,4668,2018-10-13,4980,,,,568,,,,,4668,4668,2018-10-13,2018-10-13,,,,,4678,4692,4685,2018-10-23,2018-11-06,2018-10-30,4412,0.90000000000000002,>=,train,station_season,910,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,17,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201812052018112720181211C94744FCDA9C-M7BCONTROL201812112018021620180302C3C0DC809469-20E623213E6B,M7BANCHOR-M7BEVENT201812052018112720181211C94744FCDA9C-M7BCONTROL201812112018021620180302C3C0DC809469-20E623213E6B,M7BEVENT-20181205-20181127-20181211-C94744FCDA9C,M7BCONTROL-20181211-20180216-20180302-C3C0DC809469,P3,F,flood,DJF,15,5,15,1,4717,4721,2018-12-01,2018-12-05,4713,4727,4720,2018-11-27,2018-12-11,2018-12-04,4713,4727,4720,2018-11-27,2018-12-11,2018-12-04,4720,2018-12-04,1420,,,,570.60000000000014,4717,4719,2018-12-01,2018-12-03,4720,4720,2018-12-04,2018-12-04,4721,4721,2018-12-05,2018-12-05,4429,4443,4436,2018-02-16,2018-03-02,2018-02-23,849.39999999999986,0.90000000000000002,>=,train,station_season,902,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,81,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20181222201812072018122175DD9F2D5473-M7BCONTROL201812212018021720180303ED55AD0027CC-06E0D00AFE65,M7BANCHOR-M7BEVENT20181222201812072018122175DD9F2D5473-M7BCONTROL201812212018021720180303ED55AD0027CC-06E0D00AFE65,M7BEVENT-20181222-20181207-20181221-75DD9F2D5473,M7BCONTROL-20181221-20180217-20180303-ED55AD0027CC,P3,F,flood,DJF,15,11,15,3,4728,4738,2018-12-12,2018-12-22,4723,4737,4730,2018-12-07,2018-12-21,2018-12-14,4723,4737,4730,2018-12-07,2018-12-21,2018-12-14,4730,2018-12-14,1570,,,,720.60000000000014,4728,4729,2018-12-12,2018-12-13,4730,4730,2018-12-14,2018-12-14,4731,4738,2018-12-15,2018-12-22,4430,4444,4437,2018-02-17,2018-03-03,2018-02-24,849.39999999999986,0.90000000000000002,>=,train,station_season,902,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,72,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190109201901012019011568745CA3704A-M7BCONTROL201901152019012520190208BF50C65028F5-949EE1024606,M7BANCHOR-M7BEVENT20190109201901012019011568745CA3704A-M7BCONTROL201901152019012520190208BF50C65028F5-949EE1024606,M7BEVENT-20190109-20190101-20190115-68745CA3704A,M7BCONTROL-20190115-20190125-20190208-BF50C65028F5,P3,F,flood,DJF,15,13,15,1,4744,4756,2018-12-28,2019-01-09,4748,4762,4755,2019-01-01,2019-01-15,2019-01-08,4748,4762,4755,2019-01-01,2019-01-15,2019-01-08,4755,2019-01-08,1310,,,,460.60000000000014,4744,4754,2018-12-28,2019-01-07,4755,4755,2019-01-08,2019-01-08,4756,4756,2019-01-09,2019-01-09,4772,4786,4779,2019-01-25,2019-02-08,2019-02-01,849.39999999999986,0.90000000000000002,>=,train,station_season,902,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,24,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201901222019011020190124FCCFF09A5B38-M7BCONTROL201901242019012620190209376C79236049-E0C554A7B1BF,M7BANCHOR-M7BEVENT201901222019011020190124FCCFF09A5B38-M7BCONTROL201901242019012620190209376C79236049-E0C554A7B1BF,M7BEVENT-20190122-20190110-20190124-FCCFF09A5B38,M7BCONTROL-20190124-20190126-20190209-376C79236049,P3,F,flood,DJF,15,8,15,1,4762,4769,2019-01-15,2019-01-22,4757,4771,4764,2019-01-10,2019-01-24,2019-01-17,4757,4771,4764,2019-01-10,2019-01-24,2019-01-17,4764,2019-01-17,1700,,,,850.60000000000014,4762,4763,2019-01-15,2019-01-16,4764,4764,2019-01-17,2019-01-17,4765,4769,2019-01-18,2019-01-22,4773,4787,4780,2019-01-26,2019-02-09,2019-02-02,849.39999999999986,0.90000000000000002,>=,train,station_season,902,30,F >= train-only station-season q90; exceedance runs separated by <=2 days form one flood process; audit window is 15 days centered on the process peak,1,2,15,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,16,no_exact_window_reuse_within_station_event,published_v1,development_test,test
